Physics_Setting,Beam_Energy_loweps,Beam_Energy_higheps,total_tbins,tbin_number,t_min,t_max,t_central,total_phibins,phi_central,theta_cm,data_avg_Q2,data_avg_Q2_err,data_avg_W,data_avg_W_err,simc_avg_Q2,simc_avg_Q2_err,simc_avg_W,simc_avg_W_err
Q3p85_W2p62_t0p21,6.39566,10.557302,5,1,0.16,0.236,0.198,15,180.0,5.683931885861791,3.6167965298422295,0.001608339268073402,2.673728053884217,0.00039288144959785854,3.6579198962867103,0.00036906292095606713,2.66684076233626,9.249647165866593e-05
Q3p85_W2p62_t0p21,6.39566,10.557302,5,2,0.236,0.27,0.253,15,180.0,9.006074390915341,3.771121943375546,0.0020096120528731256,2.6359645882121763,0.000507111981445416,3.817046449005443,0.0004159400407753872,2.626360686146971,0.00010859913852357451
Q3p85_W2p62_t0p21,6.39566,10.557302,5,3,0.27,0.308,0.289,15,180.0,10.951228131615357,3.834739267683633,0.002307817204230844,2.620239912884616,0.000575758731800245,3.8968330575557424,0.00046386201885313314,2.6059655707592126,0.00011977535237022643
Q3p85_W2p62_t0p21,6.39566,10.557302,5,4,0.308,0.354,0.331,15,180.0,13.10412273237963,3.877835176082741,0.002549129499318953,2.6094061305116423,0.0006373195888179888,3.935496140351467,0.0004974075339012938,2.5961486900018134,0.00012733887462068865
Q3p85_W2p62_t0p21,6.39566,10.557302,5,5,0.354,0.5,0.427,15,180.0,17.424130684459772,3.9188785206572945,0.0023608243120789565,2.6002527698011915,0.0005878748999226664,3.9749972792594273,0.0004459513178874756,2.58741323214291,0.00011388312467902379
