rate_COIN,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
909.407804057673,0.945250118562442,0.00606875164138472
905.913070214224,0.93836499428332,0.00605471802160685
908.197618166316,0.945360772940817,0.00606576495991796
619.354805618698,0.962053751307585,0.0049315962625139
618.404611601938,0.952681333179423,0.00493089926026709
599.849416188541,0.93692780096349,0.00492992750322839
594.728707350007,0.960514897172511,0.0048364303265663
342.587766495592,0.967181036145099,0.00365090708034769
340.865515720487,0.976862968760917,0.00364404923499006
340.422826352318,0.972352912374781,0.00364265038563109
157.070245410153,0.974850821414766,0.00252234487254666
156.647412497983,0.976382020415184,0.00251999171001457
157.680290014128,0.992681277079057,0.00252566337559501
158.139925335207,0.984556589640113,0.00252668297941016
158.067979427572,0.992220307103693,0.00252534994226589
157.448371283353,0.99803699701394,0.00252748864681663
96.4119711677354,1,0.00205574465682634
95.667504735919,0.989865078556523,0.00205743423855011
96.1749015605752,0.996049430412003,0.00205681103495298
95.8460786058731,0.98663298661819,0.00205626181494904
96.8562461606765,1.00029853900547,0.00205924804418496
96.5173720580667,0.989826519135768,0.00206126871111273
96.3196713431484,1.00464833648972,0.00206092643435493
96.4343132505915,0.993080180630784,0.00206165674641796
96.6813959999479,0.994629564537164,0.00206284986357158
