current,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
68.6897024688633,0.945250118562442,0.00606875164138472
68.5228983808121,0.93836499428332,0.00605471802160685
68.649450332066,0.945360772940817,0.00606576495991796
55.0267012818178,0.962053751307585,0.0049315962625139
55.0190792075885,0.952681333179423,0.00493089926026709
54.9968394530048,0.93692780096349,0.00492992750322839
53.8691885056409,0.960514897172511,0.0048364303265663
39.2745523729397,0.967181036145099,0.00365090708034769
39.1884297658692,0.976862968760917,0.00364404923499006
39.1751666528253,0.972352912374781,0.00364265038563109
24.5251276781458,0.974850821414766,0.00252234487254666
24.4946223420292,0.976382020415184,0.00251999171001457
24.5704411756556,0.992681277079057,0.00252566337559501
24.5843296273736,0.984556589640113,0.00252668297941016
24.5630016981518,0.992220307103693,0.00252534994226589
24.5976977792281,0.99803699701394,0.00252748864681663
17.6952241918499,1,0.00205574465682634
17.7219020123426,0.989865078556523,0.00205743423855011
17.7139666443066,0.996049430412003,0.00205681103495298
17.7040744848148,0.98663298661819,0.00205626181494904
17.7520884081281,1.00029853900547,0.00205924804418496
17.7821521941908,0.989826519135768,0.00206126871111273
17.7754844582785,1.00464833648972,0.00206092643435493
17.7862022449516,0.993080180630784,0.00206165674641796
17.8074216593739,0.994629564537164,0.00206284986357158
