current,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
39.5144484681274,0.903264753859975,0.00367081910629477
39.5816458677338,0.903309598049404,0.00367499942651112
29.6564716866728,0.932654848059579,0.0029013012551303
19.7501683549104,0.960852109834198,0.00218984561620557
19.7242141211586,0.968481510113902,0.00218794888197584
15.7920154072442,0.98336080921352,0.00193755317601801
15.7886798046607,0.977500845961543,0.00193733332922181
15.7772355153592,0.976391813634888,0.00193669206744202
11.8204695347775,0.983478200409896,0.0017148417384758
11.8323656399844,0.992938598832292,0.00171533451750261
11.8158576308878,0.984412316733751,0.00171457011902488
11.8612401660693,0.995521560800787,0.00171807217770447
7.87178701362473,1.00273943279706,0.00153758977386582
7.88092495837458,1.00921555868964,0.00153798983033693
7.87932597574634,0.994479606314239,0.00153788352666635
7.86178810245003,1,0.00153717130724335
7.88183629615323,1.00364618651477,0.00153816659563649
