rate_COIN,yieldRel_COIN_track,uncern_yieldRel_COIN_track
909.407804057673,0.949611358445294,0.006086436206063
905.913070214224,0.947978843417711,0.006072423604399
908.197618166316,0.961809132501762,0.0060932676614
619.354805618698,0.969561750946634,0.004946838914108
618.404611601938,0.957042244454849,0.004945689649682
599.849416188541,0.945810065671426,0.004969754638908
594.728707350007,0.959157681084226,0.004854314816561
342.587766495592,0.969283738667795,0.003673876341773
340.865515720487,0.977087344324459,0.003667148674195
340.422826352318,0.962258384350375,0.003655008029102
157.070245410153,0.959189207380722,0.002551708517158
156.647412497983,0.965176190887872,0.002545678614577
157.680290014128,0.982700966376827,0.002554658660581
158.139925335207,0.971001922999483,0.002555859035503
158.067979427572,0.974012513959485,0.002569332592653
157.448371283353,0.986618084387725,0.002554386368851
96.4119711677354,1,0.002097689757878
95.667504735919,0.968692680005571,0.002100436780099
96.1749015605752,0.97675357623161,0.002097172020342
95.8460786058731,0.974748564880738,0.00209870709782
96.8562461606765,0.986459071801958,0.002100749334121
96.5173720580667,0.973051847775811,0.002102992881019
96.3196713431484,0.963903564888208,0.002109557498874
96.4343132505915,0.9855336394933,0.002106077439354
96.6813959999479,0.973415859539182,0.002102356447313
