current,yieldRel_COIN_track,uncern_yieldRel_COIN_track
39.5144484681274,1.00476032094914,0.003756279302859
39.5816458677338,1.00282547908111,0.003703775735978
29.6564716866728,1.0066986194565,0.002928962486697
19.7501683549104,1.01145919273753,0.002255574828773
19.7242141211586,1.01744821449887,0.002250026912734
15.7920154072442,1.02281989353894,0.002045568681105
15.7886798046607,1.01275179235298,0.002044750766231
15.7772355153592,1.01046330317283,0.002050952093644
11.8204695347775,1.00829715815656,0.001844205029414
11.8323656399844,1.01197344653846,0.001880997543815
11.8158576308878,0.996283771020193,0.001884790770592
11.8612401660693,1.01705945047459,0.002047966246254
7.87178701362473,0.99665763564991,0.001776961389683
7.88092495837458,1.01013771691302,0.001794542702962
7.87932597574634,0.986752981146142,0.001811615042817
7.86178810245003,1,0.001798415177114
7.88183629615323,0.996978602094741,0.001857536438602
