rate_SHMS,yieldRel_SHMS_track,uncern_yieldRel_SHMS_track
139641.740790553,0.935637659247263,0.015271986183194
71165.3403342129,0.967731667001548,0.014540532796629
44611.281332253,0.994854768038764,0.014233635916765
26766.3392219017,1,0.012456418283141
106030.466190971,0.992027810381435,0.019571575572791
