rate_SHMS,yieldRel_SHMS_notrack,uncern_yieldRel_SHMS_notrack
139641.740790553,0.946110430944219,0.015112695390951
71165.3403342129,0.972951597018798,0.014388088615582
44611.281332253,0.992019173639579,0.014106253627772
26766.3392219017,1,0.012365773588602
106030.466190971,0.997414386985106,0.019435960753239
