7871,43.806,0.002,0.666,0.004,45.527,0.009,0.977,0.018,43.980,0.004,0.663,0.008
7872,43.805,0.002,0.663,0.004,43.458,0.010,1.090,0.020,43.975,0.005,0.678,0.009
7873,43.797,0.002,0.667,0.004,45.501,0.009,0.941,0.019,43.968,0.005,0.675,0.009
7874,43.800,0.002,0.663,0.004,45.498,0.008,0.950,0.018,43.969,0.004,0.670,0.008
7875,43.800,0.002,0.672,0.004,45.509,0.009,0.934,0.017,43.964,0.005,0.669,0.009
7876,43.797,0.002,0.656,0.004,43.473,0.011,1.114,0.021,43.967,0.004,0.649,0.009
7877,43.796,0.002,0.655,0.004,43.463,0.011,1.098,0.020,43.971,0.005,0.665,0.009
