Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset
6682,6682,2.004,0.250,2,6,47.981,46.974,51.201,-0.348
6683,6683,2.004,0.250,2,6,47.982,46.969,51.267,-0.348
6684,6684,2.004,0.250,2,6,47.981,46.967,51.200,-0.348
6685,6685,2.004,0.250,2,6,47.993,46.974,51.192,-0.348
6687,6687,2.004,0.250,2,6,47.968,46.960,51.183,-0.348
6688,6688,2.004,0.250,2,6,47.969,46.959,51.179,-0.348
6689,6689,2.004,0.250,2,6,47.962,46.956,51.193,-0.348
6690,6690,2.004,0.250,2,6,47.950,46.940,51.160,-0.348
6691,6691,2.004,0.250,2,6,47.969,46.956,51.185,-0.348
6692,6692,2.004,0.250,2,6,48.010,46.988,51.234,-0.348
6694,6694,2.004,0.250,2,6,47.972,46.973,51.201,-0.348
6695,6695,2.004,0.250,2,6,47.964,46.956,51.181,-0.348
6696,6696,2.004,0.250,2,6,47.960,46.953,51.189,-0.348
6697,6697,2.004,0.250,2,6,48.001,46.996,51.216,-0.348
6704,6704,2.004,0.250,2,6,48.006,46.997,51.218,-0.348
6705,6705,2.004,0.250,2,6,47.983,46.968,51.190,-0.348
6706,6706,2.004,0.250,2,6,47.970,46.962,51.189,-0.348
6707,6707,2.004,0.250,2,6,47.965,46.956,51.194,-0.348
6708,6708,2.004,0.250,2,6,47.958,46.951,51.198,-0.348
6709,6709,2.004,0.250,2,6,47.987,46.952,51.221,-0.320
6710,6710,2.004,0.250,2,6,47.992,46.969,51.230,-0.320
6711,6711,2.004,0.250,2,6,47.990,46.969,51.243,-0.320
6712,6712,2.004,0.250,2,6,47.987,46.957,51.242,-0.320
6713,6713,2.004,0.250,2,6,47.989,46.962,51.248,-0.320
6714,6714,2.004,0.250,2,6,47.989,46.959,51.223,-0.320
6715,6715,2.004,0.250,2,6,47.993,46.960,51.235,-0.320
6716,6716,2.004,0.250,2,6,47.988,46.955,51.239,-0.320
6718,6718,2.004,0.250,2,6,47.994,46.959,51.241,-0.320
6719,6719,2.004,0.250,2,6,47.993,46.952,51.230,-0.320
6720,6720,2.004,0.250,2,6,47.999,46.960,51.240,-0.320
6721,6721,2.004,0.250,2,6,47.995,46.960,51.260,-0.320
6724,6724,2.004,0.250,2,6,48.019,46.998,51.262,-0.320
6725,6725,2.004,0.250,2,6,47.994,46.963,51.232,-0.320
6726,6726,2.004,0.250,2,6,48.002,46.969,51.252,-0.320
6727,6727,2.004,0.250,2,6,48.003,46.968,51.267,-0.320
6728,6728,2.004,0.250,2,6,47.999,46.962,51.241,-0.320
6729,6729,2.004,0.250,2,6,48.009,46.970,51.248,-0.320
6730,6730,2.004,0.250,2,6,48.005,46.963,51.230,-0.320
6736,6736,2.004,0.250,2,6,48.005,46.965,51.248,-0.320
6737,6737,2.004,0.250,2,6,48.006,46.961,51.209,-0.320
6738,6738,2.004,0.250,2,6,47.993,46.952,51.241,-0.320
6739,6739,2.004,0.250,2,6,48.002,46.964,51.247,-0.320
6740,6740,2.004,0.250,2,6,48.000,46.967,51.241,-0.320
6740,6740,2.004,0.250,2,6,48.000,46.967,51.241,-0.320
6741,6741,2.004,0.250,2,6,48.002,46.966,51.261,-0.320
6742,6742,2.004,0.250,2,6,48.007,46.970,51.254,-0.320
6743,6743,2.004,0.250,2,6,47.999,46.960,51.229,-0.320
6744,6744,2.004,0.250,2,6,48.015,46.982,51.245,-0.320
6745,6745,2.004,0.250,2,6,48.004,46.979,51.238,-0.320
6746,6746,2.004,0.250,2,6,48.017,46.988,51.265,-0.320
6747,6747,2.004,0.250,2,6,48.025,47.001,51.279,-0.320
6748,6748,2.004,0.250,2,6,48.019,46.996,51.259,-0.320
6749,6749,2.004,0.250,2,6,48.021,47.000,51.262,-0.320
6750,6750,2.004,0.250,2,6,48.020,46.999,51.256,-0.320
6751,6751,2.004,0.250,2,6,48.020,46.999,51.240,-0.320
6752,6752,2.004,0.250,2,6,48.025,46.996,51.279,-0.320
6753,6753,2.004,0.250,2,6,48.033,46.992,51.223,-0.320
6754,6754,2.004,0.250,2,6,48.015,46.986,51.245,-0.320
6754,6754,2.004,0.250,2,6,48.015,46.986,51.245,-0.320
6755,6755,2.004,0.250,2,6,48.004,46.987,51.255,-0.320
6756,6756,2.004,0.250,2,6,48.006,46.966,51.243,-0.320
6757,6757,2.004,0.250,2,6,47.999,46.970,51.249,-0.320
6760,6760,2.004,0.250,2,6,48.033,47.004,51.291,-0.320
6761,6761,2.004,0.250,2,6,48.020,47.002,51.270,-0.320
6762,6762,2.004,0.250,2,6,48.022,47.003,51.265,-0.320
6763,6763,2.004,0.250,2,6,48.026,47.000,51.270,-0.320
6765,6765,2.004,0.250,2,6,48.020,46.989,51.253,-0.320
6766,6766,2.004,0.250,2,6,48.017,46.995,51.263,-0.320
6767,6767,2.004,0.250,2,6,48.025,47.017,51.251,-0.320
6768,6768,2.004,0.250,2,6,48.023,47.003,51.250,-0.320
6769,6769,2.004,0.250,2,6,48.014,46.993,51.262,-0.320
6770,6770,2.004,0.250,2,6,48.026,46.994,51.266,-0.320
6771,6771,2.004,0.250,2,6,48.020,47.004,51.275,-0.320
6772,6772,2.004,0.250,2,6,48.014,46.981,51.250,-0.320
6774,6774,2.004,0.250,2,6,48.016,46.977,51.262,-0.320
6774,6774,2.004,0.250,2,6,48.016,46.977,51.262,-0.320
6775,6775,2.004,0.250,2,6,48.012,46.978,51.260,-0.320
6777,6777,2.004,0.250,2,6,48.030,47.020,51.182,-0.320
6778,6778,2.004,0.250,2,6,48.021,46.993,51.252,-0.320
6779,6779,2.004,0.250,2,6,48.020,47.012,51.181,-0.320
6780,6780,2.004,0.250,2,6,48.021,46.992,51.276,-0.320
6782,6782,2.004,0.250,2,6,48.018,46.987,51.253,-0.320
6783,6783,2.004,0.250,2,6,48.016,46.988,51.257,-0.320
6784,6784,2.004,0.250,2,6,48.046,46.983,51.246,-0.320
6785,6785,2.004,0.250,2,6,48.022,46.985,51.254,-0.320
6786,6786,2.004,0.250,2,6,48.024,46.995,51.282,-0.320
6787,6787,2.004,0.250,2,6,48.028,47.001,51.280,-0.320
6788,6788,2.004,0.250,2,6,48.032,47.001,51.280,-0.320
6789,6789,2.004,0.250,2,6,48.043,47.019,51.271,-0.320
6791,6791,2.004,0.250,2,6,48.011,46.990,51.241,1.628
6792,6792,2.004,0.250,2,6,48.006,46.989,51.228,1.628
6793,6793,2.004,0.250,2,6,48.009,46.980,51.098,1.628
6795,6795,2.004,0.250,2,6,48.006,46.992,51.245,1.628
6796,6796,2.004,0.250,2,6,48.008,46.989,51.214,1.628
6797,6797,2.004,0.250,2,6,48.007,46.989,51.238,1.628
6798,6798,2.004,0.250,2,6,48.012,46.991,51.237,1.628
6799,6799,2.004,0.250,2,6,48.023,47.013,51.279,1.628
6800,6800,2.004,0.250,2,6,48.014,47.000,51.227,1.628
6801,6801,2.004,0.250,2,6,48.015,47.004,51.236,1.628
6802,6802,2.004,0.250,2,6,48.014,46.991,51.238,1.628
6803,6803,2.004,0.250,2,6,48.005,46.993,51.236,1.628
6804,6804,2.004,0.250,2,6,48.008,47.003,51.241,1.628
6807,6807,2.004,0.250,2,6,48.018,47.018,51.237,1.628
6808,6808,2.004,0.250,2,6,48.021,47.011,51.227,1.628
6809,6809,2.004,0.250,2,6,48.022,47.017,51.257,1.628
6810,6810,2.004,0.250,2,6,48.020,47.011,51.239,1.628
6811,6811,2.004,0.250,2,6,48.023,47.019,51.254,1.628
6812,6812,2.004,0.250,2,6,48.013,47.051,51.117,1.628
6813,6813,2.004,0.250,2,6,47.993,46.978,51.208,1.628
6815,6815,2.004,0.250,2,6,47.999,46.989,51.235,1.628
6816,6816,2.004,0.250,2,6,48.003,46.989,51.234,1.628
6817,6817,2.004,0.250,2,6,47.995,46.983,51.229,1.628
6818,6818,2.004,0.250,2,6,48.002,46.986,51.249,1.628
6819,6819,2.004,0.250,2,6,48.000,46.994,51.225,1.628
6821,6821,2.004,0.250,2,6,48.008,47.003,51.241,1.628
6822,6822,2.004,0.250,2,6,48.015,46.998,51.251,1.628
6823,6823,2.004,0.250,2,6,48.017,47.005,51.263,1.628
6824,6824,2.004,0.250,2,6,48.016,47.014,51.240,1.628
6825,6825,2.004,0.250,2,6,48.018,47.014,51.252,1.628
6826,6826,2.004,0.250,2,6,48.026,47.021,51.243,1.628
6827,6827,2.004,0.250,2,6,48.032,47.025,51.238,1.628
6828,6828,2.004,0.250,2,6,48.035,47.020,51.216,1.628
6829,6829,2.004,0.250,2,6,48.018,47.009,51.259,1.628
6830,6830,2.004,0.250,2,6,48.029,47.023,51.253,1.628
6831,6831,2.004,0.250,2,6,48.033,47.028,51.242,1.628
6832,6832,2.004,0.250,2,6,48.042,47.025,51.272,1.628
6833,6833,2.004,0.250,2,6,48.027,47.028,51.251,1.628
6834,6834,2.004,0.250,2,6,48.032,47.034,51.236,1.628
6835,6835,2.004,0.250,2,6,48.028,47.028,51.257,1.628
6837,6837,2.004,0.250,2,6,48.028,47.023,51.265,1.628
6838,6838,2.004,0.250,2,6,48.020,47.030,51.240,1.628
6839,6839,2.004,0.250,2,6,48.010,47.015,51.261,1.628
6840,6840,2.004,0.250,2,6,48.025,47.019,51.257,1.628
6841,6841,2.004,0.250,2,6,48.021,47.020,51.264,1.628
6842,6842,2.004,0.250,2,6,48.032,47.030,51.264,1.628
6843,6843,2.004,0.250,2,6,48.011,46.995,51.228,1.628
6844,6844,2.004,0.250,2,6,48.018,47.001,51.211,1.628
6845,6845,2.004,0.250,2,6,48.021,47.005,51.211,1.628
6847,6847,2.004,0.250,2,6,48.001,46.981,51.198,1.628
6848,6848,2.004,0.250,2,6,48.000,46.984,51.225,1.628
6849,6849,2.004,0.250,2,6,48.002,46.984,51.241,1.628
6850,6850,2.004,0.250,2,6,48.026,47.016,51.267,1.628
6851,6851,2.004,0.250,2,6,48.018,47.008,51.260,1.628
6852,6852,2.004,0.250,2,6,48.020,47.022,51.260,1.628
6853,6853,2.004,0.250,2,6,48.003,47.000,51.238,1.628
6854,6854,2.004,0.250,2,6,47.999,46.988,51.197,1.628
6855,6855,2.004,0.250,2,6,48.004,46.992,51.231,1.628
6856,6856,2.004,0.250,2,6,47.996,46.975,51.221,1.628
6857,6857,2.004,0.250,2,6,47.990,46.983,51.163,1.628
6885,6885,2.004,0.250,2,6,47.994,47.003,51.232,-1.320
6887,6887,2.004,0.250,2,6,47.993,47.000,51.217,-1.320
6888,6888,2.004,0.250,2,6,47.987,46.998,51.209,-1.320
6889,6889,2.004,0.250,2,6,47.988,47.000,51.219,-1.320
6890,6890,2.004,0.250,2,6,47.985,46.991,51.204,-1.320
6891,6891,2.004,0.250,2,6,47.975,46.980,51.198,-1.320
6894,6894,2.004,0.250,2,6,47.974,46.978,51.193,-1.320
6895,6895,2.004,0.250,2,6,47.971,46.972,51.191,-1.320
6897,6897,2.004,0.250,2,6,47.977,46.984,51.206,-1.320
6898,6898,2.004,0.250,2,6,47.975,46.970,51.199,-1.320
6899,6899,2.004,0.250,2,6,47.983,46.979,51.201,-1.320
6900,6900,2.004,0.250,2,6,47.993,46.990,51.208,-1.320
6904,6904,2.004,0.250,2,6,47.987,46.974,51.197,-1.320
6905,6905,2.004,0.250,2,6,47.993,46.988,51.205,-1.320
6906,6906,2.004,0.250,2,6,47.993,46.988,51.210,-1.320
6907,6907,2.004,0.250,2,6,47.998,46.992,51.205,-1.320
6908,6908,2.004,0.250,2,6,47.997,46.995,51.210,-1.320
6909,6909,2.004,0.250,2,6,47.998,47.005,51.220,-1.320
6910,6910,2.004,0.250,2,6,47.991,46.993,51.218,-1.320
6911,6911,2.004,0.250,2,6,47.992,46.997,51.220,-1.320
6912,6912,2.004,0.250,2,6,47.999,47.011,51.232,-1.320
6913,6913,2.004,0.250,2,6,47.996,47.010,51.228,-1.320
6914,6914,2.004,0.250,2,6,48.001,47.021,51.216,-1.320
6915,6915,2.004,0.250,2,6,47.978,46.990,51.208,-1.320
6916,6916,2.004,0.250,2,6,47.982,46.995,51.212,-1.320
6917,6917,2.004,0.250,2,6,47.979,46.986,51.207,-1.320
6918,6918,2.004,0.250,2,6,47.981,46.986,51.213,-1.320
6919,6919,2.004,0.250,2,6,47.993,47.005,51.217,-1.320
6920,6920,2.004,0.250,2,6,47.996,47.005,51.221,-1.320
6921,6921,2.004,0.250,2,6,48.006,47.002,51.255,-1.320
6922,6922,2.004,0.250,2,6,48.009,47.004,51.254,-1.320
6924,6924,2.004,0.250,2,6,48.001,46.995,51.255,-1.320
6925,6925,2.004,0.250,2,6,48.027,47.023,51.274,-1.320
6927,6927,2.004,0.250,2,6,48.027,47.030,51.261,-1.320
6928,6928,2.004,0.250,2,6,48.006,46.998,51.256,-1.320
6929,6929,2.004,0.250,2,6,47.992,46.972,51.226,-1.320
6930,6930,2.004,0.250,2,6,47.986,46.969,51.216,-1.320
6934,6934,2.004,0.250,2,6,47.982,46.968,51.224,-1.320
6935,6935,2.004,0.250,2,6,47.979,46.968,51.230,-1.320
6936,6936,2.004,0.250,2,6,47.982,46.971,51.216,-1.320
6937,6937,2.004,0.250,2,6,47.983,46.970,51.216,-1.320
6938,6938,2.004,0.250,2,6,47.984,46.963,51.213,-1.320
6939,6939,2.004,0.250,2,6,47.979,46.962,51.218,-1.320
6941,6941,2.004,0.250,2,6,47.966,46.949,51.202,-1.320
6942,6942,2.004,0.250,2,6,47.968,46.961,51.199,-1.320
6943,6943,2.004,0.250,2,6,47.965,46.958,51.206,-1.320
6944,6944,2.004,0.250,2,6,47.980,46.965,51.220,-1.320
6945,6945,2.004,0.250,2,6,47.982,46.969,51.224,-1.320
6946,6946,2.004,0.250,2,6,47.983,46.974,51.227,-1.320
6947,6947,2.004,0.250,2,6,47.982,46.973,51.229,-1.320
6948,6948,2.004,0.250,2,6,47.976,46.985,51.194,-1.320
6949,6949,2.004,0.250,2,6,47.976,46.982,51.193,-1.320
6950,6950,2.004,0.250,2,6,47.976,46.985,51.203,-1.320
6951,6951,2.004,0.250,2,6,47.978,46.978,51.195,-1.320
6952,6952,2.004,0.250,2,6,47.983,46.980,51.204,-1.320
6953,6953,2.004,0.250,2,6,47.979,46.984,51.199,-1.320
6955,6955,2.004,0.250,2,6,47.996,46.999,51.231,-1.320
6956,6956,2.004,0.250,2,6,47.998,47.003,51.232,-1.320
6958,6958,2.004,0.250,2,6,48.009,47.022,51.232,-1.320
6959,6959,2.004,0.250,2,6,47.997,47.012,51.221,-1.320
6960,6960,2.004,0.250,2,6,47.991,47.003,51.225,-1.320
6961,6961,2.004,0.250,2,6,47.983,46.987,51.206,-1.320
6962,6962,2.004,0.250,2,6,47.980,46.988,51.207,-1.320
6963,6963,2.004,0.250,2,6,47.976,46.976,51.203,-1.320
6964,6964,2.004,0.250,2,6,47.984,46.983,51.208,-1.320
6965,6965,2.004,0.250,2,6,47.984,46.982,51.200,-1.320
6966,6966,2.004,0.250,2,6,47.989,46.984,51.204,-1.320
6967,6967,2.004,0.250,2,6,47.986,46.981,51.209,-1.320
6968,6968,2.004,0.250,2,6,47.984,46.984,51.209,-1.320
6969,6969,2.004,0.250,2,6,47.983,46.984,51.202,-1.320
6970,6970,2.004,0.250,2,6,47.980,46.967,51.188,-1.320
6971,6971,2.004,0.250,2,6,47.976,46.968,51.184,-1.320
6972,6972,2.004,0.250,2,6,47.997,46.985,51.232,-1.320
6973,6973,2.004,0.250,2,6,47.990,46.979,51.229,-1.320
6974,6974,2.004,0.250,2,6,47.993,46.972,51.231,-1.320
6975,6975,2.004,0.250,2,6,47.995,46.917,51.224,-1.320
6976,6976,2.004,0.250,2,6,47.996,46.974,51.220,-1.320
6977,6977,2.004,0.250,2,6,47.999,46.977,51.224,-1.320
6978,6978,2.004,0.250,2,6,47.997,46.979,51.237,-1.320
6980,6980,2.004,0.250,2,6,47.947,46.946,51.157,-1.340
6981,6981,2.004,0.250,2,6,47.952,46.950,51.174,-1.340
6982,6982,2.004,0.250,2,6,47.949,46.951,51.173,-1.340
6983,6983,2.004,0.250,2,6,47.946,46.947,51.167,-1.340
6984,6984,2.004,0.250,2,6,47.949,46.937,51.163,-1.340
6985,6985,2.004,0.250,2,6,47.953,46.942,51.159,-1.340
6986,6986,2.004,0.250,2,6,47.954,46.948,51.163,-1.340
6987,6987,2.004,0.250,2,6,47.959,46.950,51.169,-1.340
6988,6988,2.004,0.250,2,6,47.957,46.946,51.165,-1.340
6989,6989,2.004,0.250,2,6,47.960,46.958,51.178,-1.340
6990,6990,2.004,0.250,2,6,47.957,46.954,51.171,-1.340
6992,6992,2.004,0.250,2,6,47.952,46.952,51.169,-1.340
6993,6993,2.004,0.250,2,6,47.960,46.958,51.171,-1.340
6994,6994,2.004,0.250,2,6,47.960,46.958,51.170,-1.340
6995,6995,2.004,0.250,2,6,47.968,46.962,51.185,-1.340
6996,6996,2.004,0.250,2,6,47.965,46.966,51.187,-1.340
6997,6997,2.004,0.250,2,6,47.969,46.965,51.182,-1.340
6998,6998,2.004,0.250,2,6,47.969,46.964,51.195,-1.340
7002,7002,2.004,0.250,2,6,47.965,46.960,51.184,-1.340
7003,7003,2.004,0.250,2,6,47.966,46.962,51.184,-1.340
7004,7004,2.004,0.250,2,6,47.973,46.971,51.193,-1.340
7005,7005,2.004,0.250,2,6,47.968,46.961,51.185,-1.340
7006,7006,2.004,0.250,2,6,47.977,46.972,51.197,-1.340
7007,7007,2.004,0.250,2,6,47.985,46.982,51.197,-1.340
7009,7009,2.004,0.250,2,6,47.973,46.971,51.191,-1.340
7010,7010,2.004,0.250,2,6,47.982,46.979,51.175,-1.340
7011,7011,2.004,0.250,2,6,47.974,46.972,51.192,-1.340
7012,7012,2.004,0.250,2,6,47.975,46.970,51.181,-1.340
7013,7013,2.004,0.250,2,6,47.969,46.966,51.189,-1.340
7014,7014,2.004,0.250,2,6,47.969,46.973,51.188,-1.340
7016,7016,2.004,0.250,2,6,47.974,46.971,51.189,-1.340
7018,7018,2.004,0.250,2,6,47.973,46.973,51.187,-1.340
7019,7019,2.004,0.250,2,6,47.969,46.966,51.185,-1.340
7022,7022,2.004,0.250,2,6,47.962,46.961,51.184,-1.340
7023,7023,2.004,0.250,2,6,47.963,46.959,51.173,-1.340
7024,7024,2.004,0.250,2,6,47.956,46.952,51.169,-1.340
7025,7025,2.004,0.250,2,6,47.957,46.954,51.168,-1.340
7026,7026,2.004,0.250,2,6,47.955,46.952,51.164,-1.340
7028,7028,2.004,0.250,2,6,47.957,46.951,51.169,-1.340
7029,7029,2.004,0.250,2,6,47.953,46.952,51.156,-1.340
7030,7030,2.004,0.250,2,6,47.967,46.965,51.154,-1.340
7031,7031,2.004,0.250,2,6,47.968,46.971,51.188,-1.340
7032,7032,2.004,0.250,2,6,47.971,46.968,51.193,-1.340
7033,7033,2.004,0.250,2,6,47.969,46.966,51.188,-1.340
7034,7034,2.004,0.250,2,6,47.970,46.968,51.179,-1.340
7035,7035,2.004,0.250,2,6,47.970,46.973,51.187,-1.340
7036,7036,2.004,0.250,2,6,47.966,46.967,51.178,-1.340
7037,7037,2.004,0.250,2,6,47.966,46.968,51.192,-1.340
7038,7038,2.004,0.250,2,6,47.969,46.969,51.191,-1.340
7040,7040,2.004,0.250,2,6,47.971,46.977,51.180,-1.340
7041,7041,2.004,0.250,2,6,47.962,46.963,51.184,-1.340
7043,7043,2.004,0.250,2,6,47.953,46.961,51.175,-1.340
7044,7044,2.004,0.250,2,6,47.955,46.959,51.176,-1.340
7045,7045,2.004,0.250,2,6,47.952,46.951,51.168,-1.340
