CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_eLT,HMS_eLT_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS2,PS4,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_eLT,SHMS_eLT_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,TLT,accp_edtm,charge,current,h_int_goodscin_evts,max_yield_HMS_notrack,max_yield_HMS_scaler,max_yield_HMS_track,max_yield_SHMS_notrack,max_yield_SHMS_scaler,max_yield_SHMS_track,p_int_goodscin_evts,rate_HMS,rate_SHMS,run number,sent_edtm,sent_edtm_PS,time,tot_events,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
0.9739362645072748,0.001958942407464177,243126,5576974.0,0.9939140122645828,0.0011523230394476672,5571297.888888889,0.9973,0.0001,65,9,83574,43922761.0,0.9939140122645828,0.0011523230394476672,43917084.88888889,0.9677,0.0029,0.9631594401487716,5467,5456.641254317173,9.631185049173608,2953.333333333333,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,67.0,9843.577047681762,77525.3895841027,12197,51085.0,5676.111111111111,566.5596939999998,1303686,0.018401099191821903,0.00042344858903247567,0.018401099191821903,0.12216944435630522,0.00015088816740598419,0.12216944435630522,1.865479396280804,1.021818696525339,1.8608030717137714,1.4450809702039926,1.050620825223174,1.4056574529844148,0.5619386184791977,1054.7550844632347,0.5634599603722027,0.012748268884234621,8314.358611795073,0.01317378204426436
0.9965171079326998,0.0020045478215569585,285049,40606373.0,0.9546604127598494,0.0019177351594323246,40600414.78461538,0.9948,0.0001,513,65,77566,308391522.0,0.9546604127598494,0.0019177351594323246,308385563.7846154,0.9518,0.0032,0.8505902645087327,5068,41094.724688511866,68.80325638310497,14323.916666666664,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,390.0,67985.62865388946,516327.6093311704,12192,387284.0,5958.215384615384,597.278775,1202308,0.008355435810296186,0.0001569288890282411,0.008355435810296186,0.050636968354183326,5.694410675272258e-05,0.050636968354183326,1.360369480527149,1.0060809820570673,1.3603694805271491,1.2647337007053834,0.9967621636064358,1.2507815008131724,0.4097842881742666,1038.510094613581,0.41192630496005894,0.011157274655183742,7888.134215436128,0.011722288984223308
0.993106166148934,0.0018534173179030266,354431,23943221.0,0.974767622697448,0.0016336808294825445,23931278.12121212,0.9959,0.0001,257,33,128025,184249496.0,0.974767622697448,0.0016336808294825445,184237553.12121212,0.9647,0.0027,0.9628331832079469,11499,23657.24764799649,39.016096175378046,11466.999999999998,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,287.0,39487.73023743721,303868.65636965743,12194,394115.0,11942.878787878788,606.3458410000002,1435936,0.009338456363079405,0.00020436603210799065,0.009338456363079405,0.059028133610095526,7.367104762884627e-05,0.059028133610095526,1.6712296198491619,1.0123416876495097,1.669383698991813,1.4282610677983412,1.0165632834832439,1.3936168167498482,0.5034247312577603,1044.9726021781921,0.505497270065027,0.01259988644553739,8044.8354796966705,0.01306093754072498
0.9930910737030092,0.002317534281991557,222502,15376446.0,0.9845272277746692,0.0014316898311217,15364301.424242424,0.9968,0.0001,257,33,89595,118423505.0,0.9845272277746692,0.0014316898311217,118411360.42424242,0.9698,0.0033,0.9274922586714108,11264,14973.204741678872,24.28398461889838,4827.083333333333,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,117.0,24937.97317269929,192062.72962601503,12195,400771.0,12144.575757575758,616.5876390000002,925308,0.014393208008351978,0.0002550186934087243,0.014393208008351978,0.09245003270420486,9.189270685426623e-05,0.09245003270420486,1.1538817835502826,1.0167249082722234,1.1515666114324048,0.9549964830248612,1.0220662572979218,0.9269315214181293,0.3475839704417488,1049.4971076054783,0.3486998098332151,0.008424823383689519,8088.38468091951,0.008687176101968981
0.9931290868292516,0.003395202896997815,111364,7119907.0,0.9889632404062236,0.0014601219124824268,7117796.181818182,0.997,0.0002,257,33,126739,55885692.0,0.9889632404062236,0.0014601219124824268,55883581.18181818,0.9702,0.0047,1.2071148628278563,2548,7034.966338597075,17.441035978488404,1719.333333333333,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,42.0,17651.620231526984,138551.39000552756,12196,69657.0,2110.818181818182,403.3571369999999,442946,0.024116815362923056,0.00037476829207974086,0.024116815362923056,0.1543033499620919,0.00013376721447054578,0.1543033499620919,0.6721265319747386,0.9979755247087548,0.6706434042211336,0.560634263504307,1.0220063804698851,0.5439342735895736,0.2024647688814495,1030.1433732185783,0.20307399085401154,0.004945824133203303,8087.910830212498,0.005097736686459807
0.9965021073865692,0.002332119963092383,191892,30287561.0,0.964707804028134,0.001820851954400302,30281955.784615386,0.9953,0.0002,513,65,58674,232086703.0,0.964707804028134,0.001820851954400302,232081097.7846154,0.9474,0.0039,0.9123645835334675,5114,30318.316583748725,54.088318686538685,9432.0,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,264.0,54033.45027685649,414046.0609050052,12193,364339.0,5605.215384615384,560.533537,936593,0.010296701053586923,0.00018170540629021615,0.010296701053586923,0.06154574548966637,6.564095191301176e-05,0.06154574548966637,1.131962051310161,1.0065307363656415,1.1313933976121253,1.081860817676261,1.0061852022303988,1.0748950682696479,0.3409810864447423,1038.9743458993923,0.3425912653920851,0.009543999875043677,7962.705859602597,0.010073886294114077
0.9506067958896296,0.00196737191173019,214658,2959206.0,0.9969594609329072,0.0009546853431061881,2953233.8,0.9977,0.0001,33,5,97455,23251667.0,0.9969594609329072,0.0009546853431061881,23245694.8,0.9778,0.0025,0.924115066474666,5519,2833.840013261213,4.737601793198274,1470.0,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,32.0,4947.188121572629,38872.03891488537,12198,29861.0,5972.2,598.159182,1286903,0.026082026547865053,0.0005813161660151934,0.026082026547865053,0.1767766952966369,0.0002073829045137122,0.1767766952966369,1.8634490934721075,1.0652862110281507,1.8580326332425106,1.3851269085500926,1.0937197189682601,1.333421925770303,0.5613270300812299,1099.623691865627,0.5626210585158162,0.012219363920135616,8655.432812653578,0.012496792718486006
0.9965089731242498,0.0019256201572555017,361572,44272318.0,0.95418199824523,0.001882836141850537,44271817.87692308,0.9948,0.0001,513,65,465367,339416507.0,0.95418199824523,0.001882836141850537,339416006.8769231,0.9413,0.0033,1.1937061646363971,597,45106.29334342774,69.26663552553994,16219.333333333336,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,475.0,67985.95689139291,521218.60917987535,12199,32508.0,500.12307692307695,651.1979829999998,1344255,0.007852058025834394,0.00015029130979688125,0.007852058025834394,0.04588314677411236,5.427921024763754e-05,0.04588314677411236,1.0,1.0,1.0,1.0,1.0,1.0,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147
0.9739362645072748,0.001958942407464177,243126,5576974.0,0.9939140122645828,0.0011523230394476672,5571297.888888889,0.9973,0.0001,65,9,83574,43922761.0,0.9939140122645828,0.0011523230394476672,43917084.88888889,0.9677,0.0029,0.9631594401487716,5467,5456.641254317173,9.631185049173608,2953.333333333333,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,67.0,9843.577047681762,77525.3895841027,12197,51085.0,5676.111111111111,566.5596939999998,1303686,0.018401099191821903,0.00042344858903247567,0.018401099191821903,0.12216944435630522,0.00015088816740598419,0.12216944435630522,1.865479396280804,1.021818696525339,1.8608030717137714,1.4450809702039926,1.050620825223174,1.4056574529844148,0.5619386184791977,1054.7550844632347,0.5634599603722027,0.012748268884234621,8314.358611795073,0.01317378204426436
0.9965171079326998,0.0020045478215569585,285049,40606373.0,0.9546604127598494,0.0019177351594323246,40600414.78461538,0.9948,0.0001,513,65,77566,308391522.0,0.9546604127598494,0.0019177351594323246,308385563.7846154,0.9518,0.0032,0.8505902645087327,5068,41094.724688511866,68.80325638310497,14323.916666666664,0.30123013934087484,1032.233103631686,0.30280472390518176,0.008821837078399165,7913.757668023502,0.009371971824497147,390.0,67985.62865388946,516327.6093311704,12192,387284.0,5958.215384615384,597.278775,1202308,0.008355435810296186,0.0001569288890282411,0.008355435810296186,0.050636968354183326,5.694410675272258e-05,0.050636968354183326,1.360369480527149,1.0060809820570673,1.3603694805271491,1.2647337007053834,0.9967621636064358,1.2507815008131724,0.4097842881742666,1038.510094613581,0.41192630496005894,0.011157274655183742,7888.134215436128,0.011722288984223308
