Physics Setting,Run Type,Run Number,Charge,Charge Error,HMS Tracking Eff,HMS Tracking Eff Error,SHMS Tracking Eff,SHMS Tracking Eff Error,HMS Cer Detector Eff,HMS Cer Detector Eff Error,HMS Cal Detector Eff,HMS Cal Detector Eff Error,HMS Hodo 3/4 Eff,HMS Hodo 3/4 Eff Error,SHMS Hodo 3/4 Eff,SHMS Hodo 3/4 Eff Error,EDTM Live Time,EDTM Live Time Error,Boiling Factor,Boiling Factor Error,Dummy Target Correction,Dummy Target Correction Error,Effective Charge,Effective Charge Error
Q3p85_W2p62_t0p21_higheps_left,data,15110.0,72.136,0.17729553841628146,0.9949,0.0003,0.9929,0.0014,0.9981,0.0001,0.9981,0.0001,0.998274,0.0003,0.994296,0.0014,0.999,0.0001,0.98964336,0.06012057248398892,NA,NA,69.66181171630761,4.237793827516581
Q3p85_W2p62_t0p21_higheps_left,data,15113.0,107.494,0.2649008391242298,0.9936,0.0003,0.9934,0.0012,0.9981,0.0001,0.9981,0.0001,0.99831,0.0003,0.994245,0.0012,0.999,0.0002,0.989738,0.06012632183923043,NA,NA,103.73197428706764,6.30956574313417
Q3p85_W2p62_t0p21_higheps_left,data,15114.0,93.285,0.23190457177874435,0.9947,0.0003,0.9931,0.0012,0.9981,0.0001,0.9981,0.0001,0.998341,0.0003,0.99461,0.0012,0.999,0.0001,0.99003564,0.06014440339141527,NA,NA,90.15567567472469,5.483835275768699
Q3p85_W2p62_t0p21_higheps_left,data,15115.0,91.784,0.23047578147367787,0.9949,0.0002,0.9927,0.0013,0.9981,0.0001,0.9981,0.0001,0.998343,0.0002,0.993938,0.0013,0.9994,0.0001,0.99035316,0.06016369264849377,NA,NA,88.69130664674492,5.395152831684015
Q3p85_W2p62_t0p21_higheps_left,data,15116.0,64.563,0.16652555485999845,0.9951,0.0003,0.9945,0.0013,0.9981,0.0001,0.9981,0.0001,0.998225,0.0003,0.994349,0.0013,0.9988,0.0001,0.99109516,0.060208768955161356,NA,NA,62.5409537120313,3.804635287047353
Q3p85_W2p62_t0p21_higheps_left,data,15117.0,22.781,0.05999147938003721,0.9931,0.0006,0.993,0.0025,0.9981,0.0001,0.9981,0.0001,0.99835,0.0006,0.993504,0.0025,0.9979,0.0002,0.99158656,0.06023862137755297,NA,NA,21.96510189060878,1.3380555335133864
Q3p85_W2p62_t0p21_higheps_left,data,15118.0,60.008,0.1460387151115122,0.9931,0.0004,0.9934,0.0015,0.9981,0.0001,0.9981,0.0001,0.998326,0.0004,0.994225,0.0015,0.9988,0.0001,0.9892718,0.06009800031125822,NA,NA,57.83964588847727,3.518895857902188
Q3p85_W2p62_t0p21_higheps_left,data,15119.0,41.789,0.09989910912120627,0.9946,0.0004,0.9956,0.0014,0.9981,0.0001,0.9981,0.0001,0.998059,0.0004,0.994549,0.0014,0.9985,0.0003,0.9885074,0.06005156321165484,NA,NA,40.38813758452595,2.4569258919867467
Q3p85_W2p62_t0p21_higheps_left,dummy,15121.0,44.264,0.10795608585332125,0.991,0.0004,0.9953,0.001,0.9981,0.0001,0.9981,0.0001,0.998826,0.0004,0.994046,0.001,0.9997,0.0001,NA,NA,3.527,0.227,43.171032925827916,0.06659678676191587


Variable,Value
Total Data Effective Charge,534.9746074004881
Total Data Effective Charge Error,12.313991837586657
Total Dummy Effective Charge,152.26423
Total Dummy Effective Charge Error,9.802639010218082
Normalization Data Factor (Data),0.0018692475982348606
Normalization Dummy Factor (Dummy),0.00656753053194176
Normalization SIMC Factor,86.47722222222222
