Physics Setting,Physics Yield,Physics Yield Error,SIMC Yield,SIMC Yield Error,Data/SIMC Ratio,Data/SIMC Ratio Error
Q3p85_W2p62_t0p21_loweps_center,4.5056183471921525,0.08456198553422274,4.802340199310006,0.007312255412879869,0.938213071168826,0.017666349621828493
Q3p85_W2p62_t0p21_loweps_left,3.6843111101410564,0.071521541234662,3.8170379842455753,0.005910737182053827,0.9652277827330157,0.018796965157746436
Q3p85_W2p62_t0p21_higheps_right,24.480639537260487,0.7340945010732148,25.119656216261134,0.10760776825554945,0.9745610897896373,0.02952060249218072
Q3p85_W2p62_t0p21_higheps_center,25.611829135230185,0.7906170954980769,28.392069949255387,0.12027678760850823,0.9020768538893333,0.028107397476116437
Q3p85_W2p62_t0p21_higheps_left,18.307241945722758,0.4774636417665276,20.168421833102155,0.08657027174027304,0.9077181198022808,0.023992305370511117
