Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,DummySub_Counts,physics_yield,physics_yield_error,%error/yield
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,3,48,72,210.33333333333337,0.4647846906932918,0.05864151613664431,12.61692076156214
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,4,72,96,52.833333333333336,0.10567252082972829,0.0221768172053145,20.986361479015283
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,5,96,120,4.0,0.008839011550427102,0.004516729355993231,51.09993725231621
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,6,120,144,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,8,168,192,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,9,192,216,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,10,216,240,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,11,240,264,-1.0,0.007747797920354941,0.007763932873513817,-100.208252116598
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,12,264,288,58.0,0.1226276224484448,0.02159923907484124,17.613681684093656
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,13,288,312,204.1666666666667,0.44561983618696854,0.05001272839553445,11.223182707367323
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,14,312,336,261.33333333333337,0.5664059978957413,0.06144734023697178,10.848638691195926
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,15,336,360,263.83333333333337,0.5497781999837658,0.0645787657168587,11.746330741882021
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,1,0,24,414.83333333333326,0.8945269760778857,0.09104891882999303,10.17844305033742
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,2,24,48,523.6666666666663,1.1294837036463412,0.11145252539713031,9.867563829148244
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,3,48,72,410.1666666666665,0.889752840968469,0.08956250156242684,10.065997818556081
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,4,72,96,95.16666666666666,0.20475677143782994,0.029129062371754298,14.226177804624509
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,5,96,120,3.8333333333333335,0.00847071940249264,0.00452389107651736,53.406220434903496
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,6,120,144,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,8,168,192,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,9,192,216,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,10,216,240,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,11,240,264,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,12,264,288,70.5,0.1502495335435295,0.02420290323436398,16.108471463142376
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,13,288,312,454.16666666666646,0.9823669304958769,0.09810406578611897,9.986499213343656
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,14,312,336,504.99999999999966,1.0993110731431783,0.10719326149470933,9.750948945526366
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,15,336,360,377.66666666666646,0.7902456469575074,0.08652612766259124,10.949269761335852
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,1,0,24,104.83333333333334,0.2509902505361428,0.036684109700606295,14.615750859742557
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,2,24,48,130.83333333333334,0.3095225590008561,0.039422386327932574,12.73651473262197
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,3,48,72,197.83333333333334,0.47364932811828553,0.06151080488926924,12.986570704879794
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,4,72,96,278.6666666666667,0.6634627056233656,0.0711490485138058,10.723895693120642
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,5,96,120,272.8333333333333,0.6383472367095882,0.07134604908231132,11.176683312685777
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,6,120,144,275.0,0.6472511004874956,0.0713140848032473,11.017993596231058
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,7,144,168,243.83333333333334,0.5837817750943989,0.07363477739809932,12.613408047243748
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,8,168,192,214.5,0.5061194567906971,0.058041698974147994,11.467984128132583
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,9,192,216,236.83333333333334,0.55958955785881,0.06276309384845684,11.215915838138743
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,10,216,240,248.66666666666669,0.5879207308128104,0.06527929809125377,11.103418313044351
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,11,240,264,296.5,0.6950095826175887,0.07632495733608816,10.981856832624999
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,12,264,288,308.0,0.7225426943616172,0.07871478523894061,10.894136201665827
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,13,288,312,188.33333333333334,0.44718811772099815,0.05190779776736587,11.607597722386553
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,14,312,336,122.83333333333334,0.290369089961532,0.03766760628721387,12.972319571688592
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,15,336,360,102.83333333333333,0.2462018832763118,0.03614075491320403,14.679317002885533
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,1,0,24,66.83333333333334,0.16001127259935335,0.026200593558897423,16.37421734936149
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,2,24,48,82.66666666666666,0.19791918007301568,0.03063534137236345,15.478712755914593
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,3,48,72,155.0,0.36738199672381416,0.0446726009590578,12.159714236797837
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,4,72,96,228.1666666666667,0.5425564323126325,0.060437263971845165,11.139350742600714
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,5,96,120,213.83333333333334,0.5082398002838436,0.05733950850673128,11.281979190671038
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,6,120,144,146.83333333333331,0.3478294970795042,0.0429122877189885,12.33716176439744
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,7,144,168,66.83333333333334,0.15629480668626322,0.025071977841320377,16.0414657229452
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,8,168,192,46.0,0.10641598106302344,0.020086806837027692,18.875742756279763
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,9,192,216,54.0,0.12185298418925745,0.02309554221120348,18.95361230984081
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,10,216,240,148.0,0.34690624540131554,0.04380398824941526,12.627039388910683
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,11,240,264,199.66666666666669,0.4594563352076799,0.05654472494281615,12.306876760608217
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,12,264,288,184.1666666666667,0.4260629548570797,0.05276317503234465,12.383891730282851
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,13,288,312,145.33333333333334,0.34423822163463097,0.04262533492136518,12.382510785396468
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,14,312,336,101.83333333333334,0.2438076996463963,0.03586882079983967,14.71193110466224
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,15,336,360,77.0,0.18435213950349444,0.029027347461421188,15.745598363869798
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,1,0,24,75.0,0.17584730633057324,0.026937990044243115,15.318966554769235
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,2,24,48,93.66666666666666,0.22053873408899613,0.031211562159027286,14.15241739187284
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,3,48,72,167.66666666666669,0.39027539087656377,0.04865521822360198,12.46689372709914
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,4,72,96,210.50000000000003,0.48910979044485475,0.0582772813545711,11.91496929586439
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,5,96,120,182.50000000000003,0.4257891147203104,0.05181160601039075,12.168372609624937
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,6,120,144,74.0,0.16973665678756758,0.027630841692029978,16.27865318839826
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,7,144,168,16.833333333333332,0.03286915927739753,0.014137903524101932,43.01267155872727
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,8,168,192,21.0,0.05027785622822576,0.012256295766138459,24.37712481316542
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,9,192,216,31.0,0.07050322661429077,0.016300048127190447,23.11957751432398
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,10,216,240,87.83333333333333,0.2102891288275791,0.032041175291998174,15.236724537610058
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,11,240,264,198.0,0.4666154268970912,0.05450202022369717,11.680286823375262
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,12,264,288,209.1666666666667,0.48591754560496736,0.05801636454304466,11.939549223482821
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,13,288,312,164.33333333333337,0.3897277106030257,0.0467409477242624,11.993231800720592
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,14,312,336,81.66666666666666,0.19552499644310012,0.030359045241778383,15.526938137862691
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,15,336,360,56.833333333333336,0.1323529703871082,0.022723187378905687,17.16862667490161
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,1,0,24,49.66666666666667,0.1151946543727137,0.02103289871065974,18.258571828001273
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,2,24,48,72.66666666666667,0.1702608778607704,0.026443184946507377,15.530981208807756
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,3,48,72,159.5,0.37072289123225355,0.04693272199371163,12.659785274578264
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,4,72,96,266.5,0.6343334714593936,0.06857490717045593,10.810545281914184
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,5,96,120,166.0,0.3900015507397947,0.04766773104889926,12.222446541168425
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,6,120,144,40.0,0.08833441337044025,0.019828579672632407,22.447174228099573
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,7,144,168,16.666666666666664,0.0287536627593215,0.015661878689832716,54.46916040202695
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,8,168,192,11.0,0.026336019929070642,0.008440456690276314,32.049097445280395
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,9,192,216,13.0,0.03112438718890167,0.009271121198771102,29.78732124909755
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,10,216,240,34.666666666666664,0.08299836583707108,0.016800788743067698,20.24231269329842
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,11,240,264,150.16666666666666,0.34837717735304224,0.04497338291329328,12.909394138559676
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,12,264,288,228.33333333333337,0.5318060651783479,0.062031858749119546,11.664375946580522
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,13,288,312,151.66666666666666,0.3519684527979156,0.045255349535364954,12.857785740629582
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,14,312,336,80.83333333333333,0.19352984341817053,0.030110075947198472,15.558363204034626
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,15,336,360,48.66666666666667,0.11280047074279821,0.020790966369545683,18.43163085458408
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,1,0,24,26.499999999999996,0.06344586619276107,0.014239588454056144,22.4436820056857
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,2,24,48,96.5,0.22732225437375683,0.03186409787162419,14.017148457112405
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,3,48,72,253.6666666666668,0.5998916489623876,0.06643871709865444,11.07511951759476
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,4,72,96,389.4999999999999,0.910235728373551,0.0966706274894585,10.620394747874135
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,5,96,120,190.33333333333334,0.4371106213284687,0.05461519312232103,12.494593006304507
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,6,120,144,18.0,0.04309530533847922,0.011184948719128765,25.953984155071936
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,7,144,168,4.0,0.009576734519662051,0.004900120123678157,51.166920348660504
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,8,168,192,4.0,0.009576734519662051,0.004900120123678157,51.166920348660504
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,9,192,216,6.0,0.014365101779493078,0.00606867390772514,42.24595134013241
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,10,216,240,18.0,0.043095305338479224,0.011184948719128765,25.95398415507193
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,11,240,264,186.33333333333337,0.43868328454807687,0.0520575106048048,11.866764118544761
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,12,264,288,419.66666666666663,0.9861767337890914,0.10255750169479057,10.399505299698545
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,13,288,312,257.00000000000006,0.6115887269751962,0.06663212397268695,10.89492350557817
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,14,312,336,81.33333333333331,0.18357753749385783,0.03020301930122224,16.452459115393015
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,15,336,360,27.666666666666664,0.05880614860148222,0.01691340524913082,28.761287129598745
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,1,0,24,2.0,0.003827165369322425,0.002729998889972545,71.33213818915469
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,3,48,72,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,4,72,96,5.0,0.009567913423306063,0.004372310251749831,45.697636028974834
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,5,96,120,32.0,0.06123464590915881,0.012258771420963707,20.01933911588141
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,6,120,144,103.5,0.18842526651434707,0.025873924842068713,13.731664187455783
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,7,144,168,168.66666666666669,0.32275761281285764,0.03922523286100716,12.153154969500553
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,8,168,192,188.0,0.3549382740422636,0.0366925236511562,10.337719635946366
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,9,192,216,166.0,0.30802418430567274,0.03446035484695181,11.187548446765637
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,10,216,240,108.0,0.206666929943411,0.027793938536510063,13.448662804504103
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,11,240,264,34.0,0.06024654060443701,0.013946580598773689,23.14918078092364
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,12,264,288,4.0,0.0028390600646006252,0.008012582925328698,282.2266082086516
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,13,288,312,1.0,0.0019135826846612125,0.0019220101015162325,100.4403999326798
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,14,312,336,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,1,0,24,2.0,0.003827165369322425,0.002729998889972545,71.33213818915469
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,3,48,72,5.0,0.009567913423306063,0.004372310251749831,45.697636028974834
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,4,72,96,16.0,0.030617322954579404,0.0081770262758622,26.707188894315692
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,5,96,120,86.66666666666667,0.16584383267063843,0.023697470776395935,14.289027451179628
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,6,120,144,197.0,0.37697578887825867,0.04445044278792166,11.791325623374869
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,7,144,168,191.83333333333331,0.36227367433346475,0.03722950478335823,10.276624392279
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,8,168,192,195.0,0.3731486235089361,0.04408147163438138,11.813381815496829
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,9,192,216,198.83333333333334,0.3804840238001374,0.04479648006666,11.773550862727134
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,10,216,240,190.0,0.35395016873754165,0.03771804885451248,10.656316110554215
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,11,240,264,84.0,0.15592567483749767,0.02190560128388804,14.048745536434314
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,12,264,288,14.0,0.026790157585256977,0.0075895133557005445,28.329483809670336
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,13,288,312,3.0,0.005740748053983637,0.003358022234405642,58.49450634008285
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,14,312,336,2.0,0.003827165369322425,0.002729998889972545,71.33213818915469
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,15,336,360,3.0,0.005740748053983637,0.003358022234405642,58.49450634008285
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,1,0,24,2.0,0.003827165369322425,0.002729998889972545,71.33213818915469
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,2,24,48,3.0,0.005740748053983637,0.003358022234405642,58.49450634008285
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,3,48,72,7.0,0.013395078792628487,0.005216941025420211,38.946699054067324
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,4,72,96,44.0,0.08419763812509336,0.014956559633856432,17.763633240679873
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,5,96,120,171.66666666666669,0.32368309019279695,0.03445691280558676,10.64526193971487
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,6,120,144,248.50000000000003,0.475525297138311,0.05392755654349826,11.3406283257761
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,7,144,168,264.83333333333337,0.5019652103137332,0.04715924320257184,9.394922642765788
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,8,168,192,217.66666666666666,0.40689262301316825,0.04146680503911272,10.191092856891322
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,9,192,216,258.5,0.4946611239849229,0.05575556230448529,11.271466383961215
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,10,216,240,261.0,0.4898145393484877,0.047256901810251856,9.647917326649639
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,11,240,264,157.66666666666669,0.2920776619334958,0.03334498605093713,11.416479380929022
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,12,264,288,35.0,0.06697539396314243,0.012952220845201886,19.338775151258815
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,13,288,312,6.0,0.011481496107967275,0.00480982963948198,41.89201123488017
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,14,312,336,4.0,0.00765433073864485,0.0038941470173665046,50.875081706437186
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,15,336,360,1.0,0.0019135826846612125,0.0019220101015162325,100.4403999326798
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,1,0,24,1.0,0.0019135826846612125,0.0019220101015162325,100.4403999326798
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,3,48,72,6.0,0.011481496107967275,0.00480982963948198,41.89201123488017
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,4,72,96,59.0,0.11290137839501158,0.018126402060468408,16.05507595934657
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,5,96,120,225.66666666666669,0.42220128449045813,0.04254152933461761,10.076125037364509
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,6,120,144,276.8333333333333,0.5201129318556236,0.049377303451658444,9.493573496719925
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,7,144,168,261.83333333333337,0.49622446225974937,0.04675444941475335,9.422036390918526
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,8,168,192,226.0,0.4276544160593893,0.04189160102274022,9.795666652702737
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,9,192,216,261.0,0.48018399800039907,0.048490804691945145,10.098379973900098
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,10,216,240,287.66666666666663,0.5360281402654091,0.05141243199188859,9.591368088703742
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,11,240,264,234.83333333333334,0.43974245909985255,0.043763044826004426,9.951971641671092
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,12,264,288,45.833333333333336,0.08289060237292803,0.015970417709394127,19.266861685408678
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,13,288,312,7.0,0.013395078792628487,0.005216941025420211,38.946699054067324
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,14,312,336,1.0,0.0019135826846612125,0.0019220101015162325,100.4403999326798
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,15,336,360,1.0,0.0019135826846612125,0.0019220101015162325,100.4403999326798
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,1,0,24,1.0,0.0019135826846612125,0.0019220101015162325,100.4403999326798
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,3,48,72,8.0,0.015308661477289699,0.005600279854005161,36.58242663679735
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,4,72,96,179.83333333333334,0.3344954114434859,0.03635052195145297,10.867270733127683
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,5,96,120,496.49999999999994,0.935647990912159,0.07887321222243232,8.429795498790007
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,6,120,144,550.5000000000001,1.0341661852098203,0.08635374030072936,8.350083529680404
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,7,144,168,292.6666666666667,0.5552265950368036,0.05091201739389383,9.169592712056433
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,8,168,192,169.66666666666666,0.30541011280134217,0.03654462800696032,11.9657557085319
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,9,192,216,258.6666666666667,0.47090370106214535,0.04881459118787758,10.366151524775443
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,10,216,240,537.3333333333333,1.0186012212098692,0.0838246976920734,8.229393009416237
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,11,240,264,512.5,0.9518195018446054,0.08222614256470588,8.638837763394573
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,12,264,288,145.83333333333331,0.2742488708390492,0.030843171892447105,11.24641709483949
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,13,288,312,4.0,0.00765433073864485,0.0038941470173665046,50.875081706437186
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,14,312,336,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,15,336,360,1.0,0.0019135826846612125,0.0019220101015162325,100.4403999326798
