CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_eLT,HMS_eLT_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS2,PS4,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_eLT,SHMS_eLT_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,TLT,accp_edtm,charge,current,h_int_goodscin_evts,max_yield_HMS_notrack,max_yield_HMS_scaler,max_yield_HMS_track,max_yield_SHMS_notrack,max_yield_SHMS_scaler,max_yield_SHMS_track,p_int_goodscin_evts,rate_HMS,rate_SHMS,run number,sent_edtm,sent_edtm_PS,time,tot_events,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
0.9854607072306576,0.0014086308857912586,595409,11368150.0,0.9905360232435972,0.0010547618382197653,11355529.111111112,0.9975,0.0001,129,9,189920,161096291.0,0.9905360232435972,0.0010547618382197653,161083670.1111111,0.9584,0.0027,0.8008152269605945,10107,49237.339877842904,38.9987179127063,7493.666666666666,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,166.0,9004.208516123334,127597.24276492506,12147,113588.0,12620.888888888889,1262.5373989999996,2504020,0.011551883875994918,0.00029658904274780203,0.011551883875994918,0.0776150525706333,7.878748350721826e-05,0.0776150525706333,1.1755027459750642,1.0021746611230091,1.1750313664278063,0.9915727513383682,1.0121341618320456,0.9880550683724347,0.19004982194631556,236.26707602445296,0.1905261372895394,0.004209991162726977,3351.562693384336,0.004392728675633323
0.8800070577853003,0.0013721409683533324,665347,1443632.0,0.9988053814641216,0.0006256973906684616,1430824.0,0.9977,0.0001,17,1,176049,20648284.0,0.9988053814641216,0.0006256973906684616,20635476.0,0.9608,0.0029,0.8910836976889445,11413,6099.425098362982,4.745982626050271,1320.0,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,22.0,1123.2947826917423,16066.497340553118,12153,12808.0,12808.0,1285.176449,2655208,0.027524094128159014,0.0008322843912396667,0.027524094128159014,0.21320071635561044,0.00022006856802687228,0.21320071635561044,1.5021825450035993,1.1320627388320368,1.5012791576857663,0.9533638485768656,1.162383123287888,0.9476087379172631,0.24286589392182775,266.88876056830327,0.24342577320018818,0.0040477648986971294,3849.094377349673,0.004212911010300925
0.9499482316629596,0.0013682259926823413,491925,3523016.0,0.9971721220936659,0.0007710680557038985,3509958.3333333335,0.9977,0.0001,33,3,276952,50259859.0,0.9971721220936659,0.0007710680557038985,50246801.333333336,0.9586,0.0026,0.9651800985372578,12603,15125.969170871638,11.579715929706303,2419.1666666666665,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,44.99999999999999,2697.051939942525,38476.53550741404,12151,39173.0,13057.666666666666,1306.246998,2701456,0.020331391589905684,0.0005327735947078502,0.020331391589905684,0.14907119849998599,0.00014105528639695794,0.14907119849998599,1.0249210229549153,1.0390797812810972,1.024304652689532,0.7259794776009532,1.0590241847388786,0.7232530785613501,0.16570446865272506,244.9676201195429,0.16608646752803954,0.003082342854718275,3506.833464190071,0.003215463023908069
0.9726008757096096,0.0013183111908875555,609867,6835105.0,0.9941015793671651,0.0009438517662000603,6822926.8,0.9976,0.0001,65,5,215260,97520493.0,0.9941015793671651,0.0009438517662000603,97508314.8,0.9617,0.0025,0.8861736545630716,10792,29683.28185517715,24.36021844204159,5207.0,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,137.0,5609.37472098457,80032.27283445575,12148,60891.0,12178.2,1218.514601,2865250,0.013858180421185678,0.00038249644645120073,0.013858180421185678,0.0854357657716761,0.00010126329527411885,0.0854357657716761,1.2243709256213136,1.0084017420962863,1.2237572673787207,1.2266854561943983,1.026018167343319,1.2181393476818656,0.19795060216346977,237.73513770152135,0.198426826547183,0.005208225945149867,3397.537937241433,0.0054156451545698935
0.9390794970245984,0.0015253960816643815,577388,2305455.0,0.9981136424166932,0.0006996641090796515,2292668.5,0.9977,0.0001,33,2,151231,32934996.0,0.9981136424166932,0.0006996641090796515,32922209.5,0.9656,0.003,0.9326242521409299,11925,9807.933209073366,7.650143060539654,1720.083333333333,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,35.33333333333333,1798.2443593029689,25689.146298958705,12152,25573.0,12786.5,1282.058797,2155642,0.024111557017799292,0.000658599922334016,0.024111557017799292,0.1682316462276133,0.0001742493603330574,0.1682316462276133,1.1631118067762374,1.057843995580056,1.162412330897651,0.9097955445135192,1.0814834060314296,0.8998081452054791,0.1880465124716692,249.39136601763147,0.18848001650964138,0.003862783842255111,3581.2045219462143,0.0040003975168342075
0.9924631410623712,0.0016654750590237868,422323,15879627.0,0.9834328596529294,0.0012873409022846798,15869459.88235294,0.9971,0.0001,257,17,104410,222910964.0,0.9834328596529294,0.0012873409022846798,222900796.88235295,0.955,0.0029,0.7479012502820511,7604,68967.3049237125,68.31911800028475,8339.333333333332,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,219.0,15730.382853346804,220815.94271254653,12144,172841.0,10167.117647058823,1009.487636,1696567,0.010950509675957665,0.00025094575382192516,0.010950509675957665,0.06757373783994859,6.69783253894309e-05,0.06757373783994859,1.0,1.0,1.0,1.0,1.0,1.0,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702
0.8309009865182343,0.0015656582726607175,248902,820797.0,0.9992680411400348,0.0005645532846527742,808734.0,0.9978,0.0001,9,1,258605,11688247.0,0.9992680411400348,0.0005645532846527742,11676184.0,0.9605,0.0029,0.8158832794495565,9842,3402.111875175671,2.8106098778475097,611.6666666666666,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,9.0,678.0906215168135,9656.091180489244,12154,12063.0,12063.0,1210.4532550000001,2121362,0.04043361700610255,0.0011037789813626642,0.04043361700610255,0.3333333333333333,0.00029249962232564554,0.3333333333333333,1.3629953400990213,1.2144119988494504,1.3620391397201186,0.7636762513963042,1.2482793978630145,0.7593033004512967,0.22036275337205527,286.30296014035133,0.22084862033679623,0.0032423947362645736,4133.529741971289,0.0033757363209417734
0.992463127110404,0.0017298183297510324,395681,14726306.0,0.9868961326383532,0.0011661198127666346,14714539.05882353,0.9974,0.0001,257,17,133321,206999604.0,0.9868961326383532,0.0011661198127666346,206987837.05882353,0.9664,0.0029,0.9948209840130376,11706,63846.327825701715,54.24987030897106,6588.0,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,161.66666666666669,12512.860454734257,175886.4143551853,12145,200038.0,11766.941176470587,1176.893649,1667341,0.012320354515909548,0.00026058720619336035,0.012320354515909548,0.07864837576396144,6.950487116864363e-05,0.07864837576396144,0.641547638235545,0.9980794697598024,0.6413546722324664,0.5994914900304398,0.9995713764442148,0.5924196740263554,0.10372244117184817,235.30161668220495,0.10399282251037516,0.002545303783057396,3309.96251386403,0.0026337994443888612
0.9725531799505066,0.001536951196360392,419110,5041973.0,0.9957539219322108,0.0008643753362280543,5029535.8,0.9976,0.0001,65,5,208272,71793704.0,0.9957539219322108,0.0008643753362280543,71781266.8,0.9634,0.0029,0.8850866754574984,11008,21689.23490595257,17.410982793820192,2881.416666666666,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,61.33333333333333,4047.4320800413925,57632.228636408014,12150,62186.0,12437.2,1245.72146,2109259,0.018629318512173573,0.0004453482418674359,0.018629318512173573,0.1276884796138123,0.00011802032871679303,0.1276884796138123,0.9283937533661036,1.0156837373974381,0.92792843973671,0.7525059404565831,1.0320298010209874,0.7459447510234969,0.1500983882236226,239.45190006258423,0.15045949100202743,0.0031949681502902575,3417.444751891277,0.003316346429614135
0.9854607072306576,0.0014086308857912586,595409,11368150.0,0.9905360232435972,0.0010547618382197653,11355529.111111112,0.9975,0.0001,129,9,189920,161096291.0,0.9905360232435972,0.0010547618382197653,161083670.1111111,0.9584,0.0027,0.8008152269605945,10107,49237.339877842904,38.9987179127063,7493.666666666666,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,166.0,9004.208516123334,127597.24276492506,12147,113588.0,12620.888888888889,1262.5373989999996,2504020,0.011551883875994918,0.00029658904274780203,0.011551883875994918,0.0776150525706333,7.878748350721826e-05,0.0776150525706333,1.1755027459750642,1.0021746611230091,1.1750313664278063,0.9915727513383682,1.0121341618320456,0.9880550683724347,0.19004982194631556,236.26707602445296,0.1905261372895394,0.004209991162726977,3351.562693384336,0.004392728675633323
0.8800070577853003,0.0013721409683533324,665347,1443632.0,0.9988053814641216,0.0006256973906684616,1430824.0,0.9977,0.0001,17,1,176049,20648284.0,0.9988053814641216,0.0006256973906684616,20635476.0,0.9608,0.0029,0.8910836976889445,11413,6099.425098362982,4.745982626050271,1320.0,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,22.0,1123.2947826917423,16066.497340553118,12153,12808.0,12808.0,1285.176449,2655208,0.027524094128159014,0.0008322843912396667,0.027524094128159014,0.21320071635561044,0.00022006856802687228,0.21320071635561044,1.5021825450035993,1.1320627388320368,1.5012791576857663,0.9533638485768656,1.162383123287888,0.9476087379172631,0.24286589392182775,266.88876056830327,0.24342577320018818,0.0040477648986971294,3849.094377349673,0.004212911010300925
0.8800070577853003,0.0013721409683533324,665347,1443632.0,0.9988053814641216,0.0006256973906684616,1430824.0,0.9977,0.0001,17,1,176049,20648284.0,0.9988053814641216,0.0006256973906684616,20635476.0,0.9608,0.0029,0.8910836976889445,11413,6099.425098362982,4.745982626050271,1320.0,0.1616753534579553,235.7543901176853,0.16214557562727439,0.004245771333514935,3311.381850127194,0.004445833857083702,22.0,1123.2947826917423,16066.497340553118,12153,12808.0,12808.0,1285.176449,2655208,0.027524094128159014,0.0008322843912396667,0.027524094128159014,0.21320071635561044,0.00022006856802687228,0.21320071635561044,1.5021825450035993,1.1320627388320368,1.5012791576857663,0.9533638485768656,1.162383123287888,0.9476087379172631,0.24286589392182775,266.88876056830327,0.24342577320018818,0.0040477648986971294,3849.094377349673,0.004212911010300925
