(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
9330.0,64959.0,2823910.0,9586.0,65268.0,1417038.0,33.843,53.485,33.844,51.684,632.754,685.586,9.171712,1.0018,0.0,0.014,7084.0,23.75,1.0009,0.0003,0.9947,0.0005,0.9991,0.0006,0.9943,0.0006,0.998,0.0003,0.9991,0.0007,0.9979,0.0003,0.095,0.9961,0.0005,0.9974,0.0011,0.9959,0.0005,0.997764,0.767425,0.999067,0.997888,0.993157,0.77507,0.999998,0.998461,65.659,41545793.0,5.015,0.000511,632.754,1.0018,1.0018,0.0,0.0,0.0,0.0,2824507.0,1.0,1.0,1.0,0.0,0.0,1.0,11841.0,4.119,0.2629,0.0032,0.3988,0.0109,0.2463,0.0033,23.79,0.5017,0.0003,0.878,0.0044,0.9939,0.0027,0.8582,0.005,0.7748,0.0014,0.998987,0.946219,0.995647,0.990476,0.97973,0.979345,0.999959,0.999581,165.187,113249661.0,5.015,0.938272,0.9933,0.0012,1.0,0.0,0.9918,0.0015,685.586,1.007276,9330.0,64959.0,2823910.0
5765.0,34358.0,1445416.0,9614.0,38183.0,727555.0,19.112,42.348,19.165,22.875,451.304,450.818,9.171712,0.9995,0.0002,0.013,8345.0,23.75,0.9978,0.0004,0.9937,0.0008,0.9982,0.0013,0.9931,0.0009,0.9972,0.0005,1.0,0.0,0.9969,0.0006,0.076,0.9982,0.0005,0.999,0.001,0.998,0.0005,0.997511,0.754515,0.998526,0.997519,0.99354,0.762433,0.999996,0.998465,52.162,23540914.0,5.015,0.000511,451.304,0.9991,0.9991,0.0002,0.0002,0.0,0.0,1450895.0,1.0,1.0,1.0,0.0,0.0,1.0,11842.0,3.206,0.2682,0.0045,0.4389,0.0153,0.2468,0.0047,23.79,0.5015,0.0004,0.8818,0.006,1.0,0.0,0.8593,0.0071,0.7756,0.0019,0.998964,0.942692,0.992,0.997854,0.982143,0.969653,0.999983,0.999458,129.462,58363629.0,5.015,0.938272,0.9913,0.0019,0.9978,0.0022,0.9897,0.0024,450.818,1.007276,5765.0,34358.0,1445416.0
8837.0,62103.0,2687110.0,9194.0,62420.0,1346036.0,35.283,54.229,35.285,51.531,650.62,648.616,9.171712,0.9998,0.0002,0.014,6821.0,23.75,0.9993,0.0003,0.9937,0.0006,0.999,0.0007,0.9932,0.0006,0.9982,0.0003,0.9995,0.0005,0.9981,0.0003,0.096,0.9966,0.0005,1.0,0.0,0.9961,0.0005,0.997529,0.769423,0.998841,0.997725,0.992375,0.778005,0.999997,0.998307,66.745,43425728.0,5.015,0.000511,650.62,0.9995,0.9995,0.0003,0.0003,0.0,0.0,2687611.0,1.0,1.0,1.0,0.0,0.0,1.0,11843.0,4.143,0.2666,0.0033,0.4376,0.0113,0.2454,0.0035,23.79,0.5008,0.0003,0.8701,0.0046,0.9906,0.0033,0.8472,0.0054,0.776,0.0014,0.999289,0.953827,0.992239,0.995449,0.989056,0.976366,0.999965,0.999741,165.673,107458026.0,5.015,0.938272,0.9885,0.0016,0.9939,0.0027,0.9871,0.0019,648.616,1.007276,8837.0,62103.0,2687110.0
11094.0,67874.0,2853924.0,13405.0,70258.0,1435242.0,37.81,44.185,37.842,34.957,855.728,851.695,9.171712,1.0009,0.0,0.013,10795.0,23.75,1.0008,0.0003,0.9939,0.0005,0.9982,0.0009,0.9934,0.0006,0.9974,0.0004,0.9991,0.0006,0.9973,0.0004,0.08,0.9976,0.0004,0.9985,0.0008,0.9975,0.0004,0.997243,0.756588,0.998987,0.997602,0.991721,0.765514,0.999998,0.998059,54.655,46769712.0,5.015,0.000511,855.728,1.0008,1.0008,0.0,0.0,0.0,0.0,2857475.0,1.0,1.0,1.0,0.0,0.0,1.0,11844.0,3.351,0.2699,0.0032,0.426,0.0107,0.25,0.0034,23.79,0.5023,0.0003,0.878,0.0043,0.9967,0.0019,0.8559,0.005,0.778,0.0013,0.998469,0.932342,0.996957,0.987328,0.979434,0.967078,0.999961,0.999323,135.51,115413638.0,5.015,0.938272,0.9927,0.0013,0.9966,0.002,0.9918,0.0015,851.695,1.007276,11094.0,67874.0,2853924.0
6212.0,11122.0,4235870.0,9094.0,14001.0,1411963.0,28.217,47.543,28.247,32.007,593.51,591.507,9.171712,0.9981,0.0005,0.011,8776.0,31.645,0.9973,0.0002,0.9874,0.0027,1.0,0.0,0.985,0.0032,0.9982,0.001,1.0,0.0,0.9978,0.0013,0.019,0.9962,0.0017,0.996,0.004,0.9963,0.0019,0.998137,0.750551,1.0,0.997531,0.994852,0.756303,1.0,0.998745,34.509,20481502.0,3.738,0.000511,593.51,0.997,0.997,0.0005,0.0005,0.0,0.0,2120444.0,2.0,1.0,1.0,0.0,0.0,1.0,11847.0,7.161,0.2388,0.0037,0.3271,0.0286,0.2369,0.0037,18.125,0.3329,0.0002,0.846,0.0059,1.0,0.0,0.8423,0.006,0.7513,0.0015,0.997869,0.921508,0.990291,0.992,0.971154,0.965909,0.999922,0.999017,234.373,138633519.0,6.265,0.938272,0.9826,0.0028,1.0,0.0,0.9819,0.0029,591.507,1.007276,6212.0,11122.0,4235870.0
4461.0,9334.0,4244362.0,4435.0,9287.0,1408668.0,11.365,64.522,11.365,64.522,176.143,418.929,9.171712,0.9942,0.0011,0.011,4147.0,31.645,0.995,0.0002,0.9907,0.0024,0.9957,0.0042,0.9899,0.0027,0.9981,0.0011,1.0,0.0,0.9978,0.0013,0.022,0.9967,0.0016,1.0,0.0,0.9961,0.0019,0.997111,0.743984,1.0,0.996776,0.991597,0.752716,1.0,0.997922,46.783,8240444.0,3.738,0.000511,176.143,0.9933,0.9933,0.0013,0.0013,0.0,0.0,2122181.0,2.0,1.0,1.0,0.0,0.0,1.0,11848.0,10.131,0.2388,0.0038,0.2851,0.0299,0.238,0.0038,18.125,0.3319,0.0002,0.846,0.006,0.9848,0.015,0.8435,0.0061,0.7543,0.0015,0.994976,0.875459,0.990385,0.99187,0.950617,0.9375,0.999922,0.996914,320.601,134309218.0,6.265,0.938272,0.9808,0.003,1.0,0.0,0.9802,0.0031,418.929,1.007276,4461.0,9334.0,4244362.0
7878.0,16024.0,7229630.0,8040.0,16182.0,1450274.0,46.913,63.282,46.914,62.107,741.322,739.318,9.171712,1.0004,0.0,0.011,7538.0,31.645,0.9999,0.0001,0.988,0.0021,1.0,0.0,0.9862,0.0025,0.9981,0.0008,1.0,0.0,0.9977,0.001,0.022,0.9962,0.0014,1.0,0.0,0.9953,0.0017,0.997133,0.743795,0.999607,0.9976,0.991263,0.752452,0.999999,0.997837,46.155,34215767.0,3.738,0.000511,741.322,1.0014,1.0014,0.0,0.0,0.0,0.0,2409973.0,3.0,1.0,1.0,0.0,0.0,1.0,11849.0,9.779,0.2374,0.0037,0.346,0.0239,0.2339,0.0037,18.125,0.2006,0.0001,0.8432,0.0059,1.0,0.0,0.8371,0.0061,0.7535,0.0015,0.997992,0.922848,0.984211,0.995215,0.980263,0.961131,0.999924,0.999233,309.456,228786308.0,6.265,0.938272,0.9831,0.0028,0.993,0.007,0.9824,0.0029,739.318,1.007276,7878.0,16024.0,7229630.0
6352.0,12594.0,5396797.0,8082.0,14336.0,1085661.0,35.051,58.784,35.084,36.004,596.266,596.266,9.171712,1.0004,0.0,0.011,7669.0,31.645,0.8746,0.0002,0.9905,0.0021,1.0,0.0,0.9886,0.0025,0.9976,0.0011,1.0,0.0,0.9971,0.0013,0.021,0.9975,0.0012,1.0,0.0,0.997,0.0015,0.997418,0.749228,0.999494,0.999021,0.990879,0.75725,1.0,0.997786,43.102,25700269.0,3.738,0.000511,596.266,0.8283,0.8283,0.0033,0.0033,0.0,0.0,1799823.0,3.0,1.0,1.0,0.0,0.0,1.0,11850.0,9.051,0.2325,0.0042,0.3689,0.0266,0.228,0.0042,18.125,0.2011,0.0002,0.8462,0.0069,1.0,0.0,0.8394,0.0071,0.7484,0.0017,0.997055,0.907842,0.985816,0.993103,0.966667,0.959276,0.999902,0.998643,287.637,171507885.0,6.265,0.938272,0.9823,0.0033,1.0,0.0,0.9811,0.0035,596.266,1.007276,6352.0,12594.0,5396797.0
3525.0,7513.0,3408199.0,3416.0,7286.0,1101271.0,22.076,66.892,22.076,66.892,330.027,330.027,9.171712,0.9691,0.0029,0.011,3188.0,31.645,0.9698,0.0003,0.9919,0.0026,1.0,0.0,0.9905,0.003,0.9967,0.0016,1.0,0.0,0.9962,0.0019,0.023,0.9959,0.0021,0.9937,0.0063,0.9963,0.0021,0.996516,0.725385,0.999149,0.999214,0.988525,0.735008,0.999999,0.996959,48.355,15958475.0,3.738,0.000511,330.027,0.9693,0.9693,0.003,0.003,0.0,0.0,1704100.0,2.0,1.0,1.0,0.0,0.0,1.0,11859.0,10.327,0.2262,0.0042,0.3567,0.0366,0.2239,0.0043,18.125,0.3231,0.0003,0.8225,0.0074,1.0,0.0,0.8184,0.0075,0.7526,0.0017,0.996853,0.898884,1.0,0.989011,0.955882,0.95082,1.0,0.99783,326.148,107637532.0,6.265,0.938272,0.979,0.0037,1.0,0.0,0.978,0.0038,330.027,1.007276,3525.0,7513.0,3408199.0
9633.0,18238.0,7520774.0,11871.0,20474.0,1512382.0,49.058,53.691,49.08,43.262,913.704,909.698,9.171712,1.0001,0.0,0.011,11302.0,31.645,0.9993,0.0001,0.9903,0.0018,0.998,0.002,0.9887,0.0022,0.9979,0.0009,1.0,0.0,0.9975,0.001,0.02,0.9951,0.0015,1.0,0.0,0.994,0.0018,0.997197,0.733927,0.998516,0.998893,0.991773,0.741935,0.999998,0.997877,39.257,35869426.0,3.738,0.000511,913.704,0.9997,0.9997,0.0002,0.0002,0.0,0.0,2508282.0,3.0,1.0,1.0,0.0,0.0,1.0,11860.0,8.267,0.2289,0.0036,0.3282,0.022,0.2255,0.0036,18.125,0.201,0.0001,0.8399,0.006,1.0,0.0,0.8336,0.0062,0.7518,0.0014,0.996688,0.904494,0.985507,0.987124,0.960452,0.968051,0.999813,0.998736,264.79,240878941.0,6.265,0.938272,0.9814,0.0028,1.0,0.0,0.9801,0.003,909.698,1.007276,9633.0,18238.0,7520774.0
