(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Pion_Eff,SHMS_Aero_ALL_Pion_Eff_ERROR,SHMS_Aero_COIN_Pion_Eff,SHMS_Aero_COIN_Pion_Eff_ERROR,SHMS_Aero_SING_Pion_Eff,SHMS_Aero_SING_Pion_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Pion_Eff,SHMS_HGC_ALL_Pion_Eff_ERROR,SHMS_HGC_COIN_Pion_Eff,SHMS_HGC_COIN_Pion_Eff_ERROR,SHMS_HGC_SING_Pion_Eff,SHMS_HGC_SING_Pion_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Pion_ALL_TRACK_EFF,SHMS_Pion_ALL_TRACK_EFF_ERROR,SHMS_Pion_COIN_TRACK_EFF,SHMS_Pion_COIN_TRACK_EFF_ERROR,SHMS_Pion_SING_TRACK_EFF,SHMS_Pion_SING_TRACK_EFF_ERROR,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
154104.0,10175051.0,99513643.0,153794.0,753773.0,1011327.0,7.222,11.495,7.222,11.495,628.309,628.309,9.172705,0.998,0.0001,0.245,6210.0,12.405,0.0741,0.0,0.9881,0.0002,0.9896,0.0004,0.9882,0.0002,0.9626,0.0003,0.9724,0.0006,0.9603,0.0004,16.194000000000006,0.9975,0.0001,0.9973,0.0002,0.9975,0.0001,0.996389,0.782742,0.998077,0.997376,0.986973,0.796692,0.9999950000000001,0.997351,91.15100000000001,57270958.0,3.738,0.0005110000000000001,628.309,0.9917,0.9917,0.0011,0.0011,154104.0,598532.0,771424.0,129.0,1.0,1.0,17.0,1.0,1.0,12211.0,158.38299999999995,0.9799,0.0003,0.9832,0.0007,0.9840000000000001,0.0003,12.305,0.0102,0.0,0.715,0.0008,0.7247,0.002,0.7140000000000001,0.0009,0.9946,0.0001,0.996718,0.8937940000000001,0.9930760000000001,0.987857,0.9771129999999999,0.9324290000000001,0.999916,0.9984540000000001,288.692,181387787.0,3.26,0.13957,0.9965,0.0001,0.9946,0.0004,0.997,0.0001,0.9927,0.0003,0.991,0.0009,0.9931,0.0003,628.309,1.007276,154104.0,10175051.0,99513643.0
213544.0,17628039.0,172706476.0,213743.0,2161766.0,1751905.0,12.385,7.4860000000000015,12.385,7.4860000000000015,1654.271,1659.66,9.172705,1.0009,0.0,0.129,16493.0,12.405,0.1226,0.0,0.988,0.0001,0.9896,0.0003,0.988,0.0001,0.9621,0.0002,0.976,0.0005,0.9606,0.0002,10.621,0.9976,0.0001,0.9973,0.0002,0.9976,0.0001,0.996795,0.790565,0.998666,0.998054,0.987103,0.803528,0.999997,0.997466,59.938,99154328.0,3.738,0.0005110000000000001,1654.271,0.9972,0.9972,0.0004,0.0004,213544.0,1958671.0,1338810.0,129.0,1.0,1.0,9.0,1.0,1.0,12212.0,104.061,0.9794,0.0002,0.9847,0.0005,0.9847,0.0002,12.305,0.0101,0.0,0.7176,0.0006,0.7323,0.0017,0.716,0.0007,0.9953,0.0001,0.997131,0.898458,0.99441,0.989339,0.978512,0.933299,0.99994,0.998567,190.125,315542550.0,3.26,0.13957,0.9971,0.0001,0.996,0.0003,0.9974,0.0001,0.9934,0.0002,0.9913,0.0008,0.9939,0.0002,1659.66,1.007276,213544.0,17628039.0,172706476.0
195654.0,16230939.0,158967524.0,195643.0,1988008.0,1612156.0,11.440999999999999,7.612,11.440999999999999,7.612,1502.9820000000002,1502.9820000000002,9.172705,0.9999,0.0,0.13,14931.0,12.405,0.1225,0.0,0.988,0.0001,0.9902,0.0003,0.9879,0.0001,0.9621,0.0002,0.9772,0.0005,0.9605,0.0002,10.799000000000001,0.9976,0.0001,0.9974,0.0002,0.9976,0.0001,0.996761,0.785421,0.9986950000000001,0.998158,0.9872290000000001,0.798091,0.9999979999999999,0.9974209999999999,60.9,91531087.0,3.738,0.0005110000000000001,1502.9820000000002,0.9969,0.9969,0.0005,0.0005,195654.0,1803438.0,1232306.0,129.0,1.0,1.0,9.0,1.0,1.0,12213.0,105.76799999999999,0.9793,0.0002,0.9838,0.0006,0.9847,0.0002,12.305,0.0101,0.0,0.7178,0.0006,0.7356,0.0017,0.7161,0.0007,0.9956,0.0001,0.997142,0.8987850000000001,0.9943110000000001,0.9893069999999999,0.97864,0.9336399999999999,0.9999389999999999,0.998583,193.229,290419680.0,3.26,0.13957,0.9974,0.0001,0.9962,0.0003,0.9977,0.0001,0.9942,0.0002,0.9918,0.0008,0.9948,0.0002,1502.9820000000002,1.007276,195654.0,16230939.0,158967524.0
186325.0,15429694.0,151190187.0,186803.0,1894974.0,1536619.0,10.880999999999998,7.61,10.880999999999998,7.61,1429.733,1429.182,9.172705,1.0026,0.0,0.13,14232.0,12.405,0.1228,0.0,0.9879,0.0001,0.9898,0.0004,0.9879,0.0001,0.9624,0.0002,0.9766,0.0005,0.9609,0.0002,10.796,0.9977,0.0001,0.9978,0.0002,0.9976,0.0001,0.996823,0.789641,0.998709,0.998011,0.987336,0.802399,0.999997,0.997498,60.887,87052539.0,3.738,0.0005110000000000001,1429.733,0.9993,0.9993,0.0002,0.0002,186325.0,1714410.0,1172017.0,129.0,1.0,1.0,9.0,1.0,1.0,12214.0,105.788,0.9796,0.0002,0.9837,0.0006,0.9851,0.0002,12.305,0.0102,0.0,0.7175,0.0006,0.7307,0.0018,0.7161,0.0007,0.9954,0.0001,0.997129,0.8984139999999999,0.994232,0.989511,0.978532,0.93324,0.999939,0.998567,193.325,276295974.0,3.26,0.13957,0.9972,0.0001,0.9951,0.0003,0.9976,0.0001,0.9939,0.0002,0.9929,0.0008,0.9941,0.0003,1429.182,1.007276,186325.0,15429694.0,151190187.0
194427.0,16081868.0,157547530.0,194606.0,1972187.0,1598631.0,11.325999999999999,7.21,11.325999999999999,7.21,1570.826,1570.826,9.172705,1.0009,0.0,0.124,15604.0,12.405,0.1226,0.0,0.988,0.0001,0.9895,0.0004,0.9881,0.0001,0.9622,0.0002,0.9759,0.0005,0.9608,0.0002,10.238,0.9977,0.0001,0.9978,0.0002,0.9976,0.0001,0.996755,0.78803,0.9986510000000001,0.99802,0.987166,0.8009390000000001,0.9999969999999999,0.997445,57.75100000000001,90716206.0,3.738,0.0005110000000000001,1570.826,0.9969,0.9969,0.0004,0.0004,194427.0,1786874.0,1221299.0,129.0,1.0,1.0,9.0,1.0,1.0,12215.0,100.296,0.9793,0.0002,0.9838,0.0006,0.9845,0.0002,12.305,0.0101,0.0,0.7169,0.0006,0.7279,0.0018,0.7161,0.0007,0.9955,0.0001,0.997192,0.899173,0.9947010000000001,0.9895010000000001,0.9786889999999999,0.9334479999999999,0.999944,0.998582,183.27,287885914.0,3.26,0.13957,0.9972,0.0001,0.996,0.0003,0.9976,0.0001,0.9941,0.0002,0.9917,0.0008,0.9945,0.0002,1570.826,1.007276,194427.0,16081868.0,157547530.0
156550.0,12939639.0,126697098.0,156584.0,1585454.0,1284853.0,9.121,7.612,9.121,7.612,1198.236,1198.236,9.172705,1.0002,0.0,0.131,11900.0,12.405,0.1225,0.0,0.9879,0.0001,0.9891,0.0004,0.988,0.0001,0.9624,0.0002,0.9756,0.0006,0.961,0.0003,10.799,0.9976,0.0001,0.9975,0.0002,0.9976,0.0001,0.996769,0.786234,0.998708,0.998011,0.987344,0.7989310000000001,0.999997,0.997455,60.87600000000001,72943990.0,3.738,0.0005110000000000001,1198.236,0.9966,0.9966,0.0005,0.0005,156550.0,1437738.0,982148.0,129.0,1.0,1.0,9.0,1.0,1.0,12216.0,105.736,0.9795,0.0003,0.9847,0.0006,0.985,0.0003,12.305,0.0101,0.0,0.7170000000000001,0.0007,0.7307,0.002,0.7159,0.0008,0.9955,0.0001,0.997134,0.8983530000000001,0.994568,0.989364,0.978423,0.933104,0.999942,0.998557,193.125,231409589.0,3.26,0.13957,0.9974,0.0001,0.9956,0.0004,0.9977,0.0001,0.9943,0.0003,0.9922,0.0009,0.9946,0.0003,1198.236,1.007276,156550.0,12939639.0,126697098.0
360071.0,27189466.0,203586749.0,359991.0,1964591.0,2146919.0,56.51600000000001,38.787,56.51600000000001,38.787,1457.079,1457.079,9.172705,0.9998,0.0,0.247,14442.0,12.405,0.0723,0.0,0.9892,0.0001,0.9897,0.0003,0.9895,0.0001,0.9681,0.0002,0.9753,0.0004,0.9666,0.0002,18.66,0.9973,0.0001,0.997,0.0001,0.9974,0.0001,0.99639,0.7786810000000001,0.9980209999999999,0.9971969999999999,0.98759,0.79225,0.999994,0.9974219999999999,103.11,150238766.0,3.738,0.0005110000000000001,1457.079,0.9946,0.9946,0.0006,0.0006,360071.0,1599380.0,1578192.0,129.0,1.0,1.0,17.0,1.0,1.0,12217.0,139.72299999999998,0.9786,0.0002,0.983,0.0005,0.9831,0.0002,12.305,0.0105,0.0,0.6776,0.0006,0.6927,0.0014,0.6751,0.0007,0.9943,0.0001,0.996268,0.8846440000000001,0.9925280000000001,0.987985,0.976542,0.9238149999999999,0.9999100000000001,0.9982129999999999,290.375,423099449.0,3.26,0.13957,0.9965,0.0001,0.9945,0.0003,0.9971,0.0001,0.9931,0.0002,0.9916,0.0005,0.9935,0.0002,1457.079,1.007276,360071.0,27189466.0,203586749.0
1102218.0,22278710.0,804291443.0,1100042.0,2354660.0,2500647.0,81.965,56.006,81.965,56.006,1463.5020000000006,1463.5020000000006,9.172705,0.998,0.0,0.753,14252.0,16.69,0.1057,0.0,0.9925,0.0001,0.9925,0.0001,0.9926,0.0001,0.9779,0.0001,0.9793,0.0002,0.9766,0.0002,15.223,0.9971,0.0001,0.9969,0.0001,0.9972,0.0001,0.996301,0.78286,0.997104,0.995388,0.989545,0.7971050000000001,0.999987,0.997879,159.19299999999996,232979555.0,3.87,0.0005110000000000001,1463.5020000000006,0.9772,0.9772,0.0012,0.0012,1102218.0,1310512.0,784675.0,1025.0,1.0,1.0,17.0,1.0,1.0,12218.0,549.566,0.9555,0.0005,0.9633,0.0006,0.9678,0.0007,15.445,0.0031,0.0,0.2872,0.0006,0.2943,0.0008,0.2829,0.0009,0.9844,0.0001,0.988896,0.814597,0.97833,0.972535,0.966831,0.885526,0.999405,0.996203,942.322,1379089638.0,2.8,0.13957,0.9865,0.0003,0.9825,0.0005,0.9939,0.0003,0.982,0.0003,0.9785,0.0005,0.9887,0.0004,1463.5020000000006,1.007276,1102218.0,22278710.0,804291443.0
1089456.0,21856146.0,788016626.0,1089979.0,2323437.0,2469192.0,80.3,44.382,80.3,44.382,1809.32,1809.32,9.172705,1.0005,0.0,0.602,17701.0,16.69,0.1063,0.0,0.9927,0.0001,0.9928,0.0001,0.9927,0.0001,0.9778,0.0001,0.9792,0.0002,0.9767,0.0002,12.08,0.9972,0.0001,0.9969,0.0001,0.9974,0.0001,0.996348,0.78393,0.9970559999999999,0.995423,0.9897030000000001,0.798077,0.9999870000000001,0.997921,126.314,228542771.0,3.87,0.0005110000000000001,1809.32,0.9817,0.9817,0.001,0.001,1089456.0,1285656.0,768797.0,1025.0,1.0,1.0,17.0,1.0,1.0,12219.0,435.532,0.9559,0.0005,0.9639,0.0006,0.9675,0.0007,15.445,0.0031,0.0,0.2856,0.0006,0.2939,0.0008,0.2811,0.0009,0.9845,0.0001,0.988785,0.814121,0.978153,0.9723200000000001,0.966382,0.885777,0.999395,0.99616,747.457,1352388659.0,2.8,0.13957,0.9862,0.0003,0.982,0.0005,0.9932,0.0004,0.9819,0.0003,0.9787,0.0005,0.9887,0.0004,1809.32,1.007276,1089456.0,21856146.0,788016626.0
647021.0,12942221.0,466819287.0,646387.0,1375398.0,1463845.0,47.627,51.858,47.627,51.858,918.402,918.402,9.172705,0.999,0.0,0.705,8948.0,16.69,0.1063,0.0,0.9927,0.0001,0.9928,0.0002,0.9927,0.0001,0.9778,0.0002,0.9791,0.0003,0.9766,0.0003,14.092,0.9972,0.0001,0.997,0.0001,0.9974,0.0001,0.996421,0.786393,0.997068,0.995418,0.989846,0.8004640000000001,0.999987,0.997974,147.694,135642935.0,3.87,0.0005110000000000001,918.402,0.9776,0.9776,0.0015,0.0015,647021.0,761307.0,455433.0,1025.0,1.0,1.0,17.0,1.0,1.0,12220.0,508.295,0.9562,0.0006,0.9638,0.0008,0.9669,0.0009,15.445,0.0031,0.0,0.2865,0.0007,0.2941,0.001,0.281,0.0012,0.9843,0.0002,0.988815,0.814354,0.978296,0.972327,0.966341,0.885933,0.999399,0.996161,871.9169999999997,800770830.0,2.8,0.13957,0.9864,0.0004,0.9822,0.0006,0.9938,0.0005,0.9818,0.0004,0.9774,0.0006,0.9899,0.0005,918.402,1.007276,647021.0,12942221.0,466819287.0
752195.0,17869715.0,649242889.0,751606.0,1773556.0,2447781.0,65.312,50.221000000000004,65.312,50.221000000000004,1300.503,1300.503,9.172705,0.9992,0.0,0.578,12689.0,16.69,0.0992,0.0,0.9925,0.0001,0.9926,0.0001,0.9926,0.0001,0.9787,0.0002,0.9803,0.0002,0.9777,0.0002,13.741,0.9974,0.0001,0.9972,0.0001,0.9976,0.0001,0.996812,0.78922,0.997624,0.996158,0.9903370000000001,0.8019,0.999991,0.998086,144.12,187429122.0,3.87,0.0005110000000000001,1300.503,0.9791,0.9791,0.0013,0.0013,752195.0,1051160.0,1265581.0,513.0,1.0,1.0,17.0,1.0,1.0,12221.0,499.224,0.9614,0.0004,0.9658,0.0007,0.9692,0.0005,15.445,0.0038,0.0,0.2861,0.0005,0.2972,0.001,0.2815,0.0007,0.9885,0.0001,0.991044,0.82825,0.982943,0.977017,0.9703809999999999,0.888769,0.9996079999999999,0.996705,860.6260000000003,1119247434.0,2.8,0.13957,0.9902,0.0003,0.9859,0.0005,0.9940000000000001,0.0003,0.9863,0.0003,0.9816,0.0005,0.9901,0.0003,1300.503,1.007276,752195.0,17869715.0,649242889.0
807803.0,19187636.0,697007621.0,807260.0,1905117.0,2630394.0,70.146,53.7,70.146,53.7,1306.252,1306.252,9.172705,0.9993,0.0,0.618,12700.0,16.69,0.0993,0.0,0.9926,0.0001,0.9929,0.0001,0.9927,0.0001,0.9787,0.0002,0.9804,0.0002,0.9776,0.0002,14.689,0.9973,0.0001,0.9972,0.0001,0.9974,0.0001,0.996793,0.791284,0.997472,0.996148,0.990219,0.804222,0.99999,0.998085,153.92,201058357.0,3.87,0.0005110000000000001,1306.252,0.9756,0.9756,0.0014,0.0014,807803.0,1128684.0,1358689.0,513.0,1.0,1.0,17.0,1.0,1.0,12222.0,533.5930000000002,0.9612,0.0004,0.9667,0.0007,0.9689,0.0005,15.445,0.0038,0.0,0.2865,0.0005,0.2984,0.0009,0.2823,0.0007,0.9883,0.0001,0.990973,0.828092,0.982693,0.976857,0.970089,0.889238,0.999599,0.996687,919.035,1200491528.0,2.8,0.13957,0.9898,0.0003,0.9851,0.0005,0.9939,0.0003,0.9862,0.0003,0.9816,0.0005,0.9901,0.0003,1306.252,1.007276,807803.0,19187636.0,697007621.0
281715.0,6668174.0,250748895.0,281655.0,663175.0,931121.0,25.219,48.271,25.219,48.271,522.442,522.442,9.172705,0.9998,0.0,0.539,5106.0,16.69,0.0995,0.0,0.9926,0.0002,0.9927,0.0002,0.9928,0.0002,0.9789,0.0003,0.9802,0.0004,0.978,0.0003,12.763,0.9973,0.0001,0.9971,0.0002,0.9975,0.0001,0.99687,0.790474,0.9975790000000001,0.9961,0.990643,0.803009,0.999991,0.998157,137.606,71891334.0,3.87,0.0005110000000000001,522.442,0.9808,0.9808,0.0019,0.0019,281715.0,392246.0,488789.0,513.0,1.0,1.0,17.0,1.0,1.0,12223.0,479.95599999999996,0.9614,0.0007,0.9676,0.0011,0.9694,0.0008,15.445,0.0037,0.0,0.2865,0.0009,0.2954,0.0016,0.2831,0.0012,0.9887,0.0002,0.991192,0.8297540000000001,0.9826459999999999,0.9774379999999999,0.970775,0.889907,0.9996079999999999,0.996782,827.4169999999997,432277214.0,2.8,0.13957,0.9904,0.0004,0.9855,0.0009,0.9936,0.0004,0.9866,0.0004,0.9821,0.0008,0.9899,0.0005,522.442,1.007276,281715.0,6668174.0,250748895.0
514221.0,12438505.0,452757014.0,512943.0,1223928.0,1689530.0,45.533,51.355,45.533,51.355,886.632,886.632,9.172705,0.9975,0.0001,0.58,8616.0,16.69,0.0984,0.0,0.9926,0.0001,0.9927,0.0002,0.9928,0.0001,0.9793,0.0002,0.9811,0.0003,0.978,0.0003,14.029000000000002,0.9973,0.0001,0.9972,0.0001,0.9973,0.0001,0.99675,0.7827350000000001,0.99767,0.996409,0.990247,0.795146,0.999992,0.998002,147.189,130502287.0,3.87,0.0005110000000000001,886.632,0.9751,0.9751,0.0017,0.0017,514221.0,731677.0,882567.0,513.0,1.0,1.0,17.0,1.0,1.0,12233.0,510.648,0.9608,0.0005,0.967,0.0008,0.9694,0.0006,15.445,0.0037,0.0,0.287,0.0007,0.2985,0.0012,0.2832,0.0009,0.9886,0.0001,0.990961,0.8271729999999999,0.982796,0.977241,0.970228,0.887682,0.999608,0.996656,880.689,780846244.0,2.8,0.13957,0.9901,0.0003,0.9846,0.0007,0.9944,0.0003,0.9866,0.0003,0.9823,0.0006,0.9902,0.0004,886.632,1.007276,514221.0,12438505.0,452757014.0
417712.0,12788091.0,468958299.0,417841.0,1154515.0,1572841.0,46.548,37.53,46.548,37.53,1240.286,1244.287,9.172705,1.0003,0.0,0.336,12206.0,16.69,0.0903,0.0,0.9926,0.0001,0.993,0.0002,0.9926,0.0001,0.9808,0.0002,0.9833,0.0003,0.9794,0.0002,10.277000000000001,0.9974,0.0001,0.9974,0.0001,0.9975,0.0001,0.997301,0.792425,0.9982469999999999,0.9972790000000001,0.9908950000000001,0.803296,0.9999950000000001,0.998209,108.264,134278361.0,3.87,0.0005110000000000001,1240.286,0.9844,0.9844,0.0011,0.0011,417712.0,752241.0,914149.0,513.0,1.0,1.0,17.0,1.0,1.0,12234.0,376.889,0.9651,0.0005,0.9685,0.0009,0.9727,0.0006,15.445,0.0034,0.0,0.2883,0.0007,0.3065,0.0013,0.282,0.0009,0.9911,0.0001,0.992909,0.840616,0.987089,0.981826,0.9735459999999999,0.8909450000000001,0.999765,0.997115,652.731,812184653.0,2.8,0.13957,0.9926,0.0003,0.9894,0.0006,0.9948,0.0003,0.9896,0.0003,0.9868,0.0006,0.9914,0.0003,1244.287,1.007276,417712.0,12788091.0,468958299.0
413656.0,12635131.0,463178351.0,413720.0,1141402.0,1554521.0,46.074,30.211,46.074,30.211,1525.071,1525.071,9.172705,1.0002,0.0,0.271,15002.0,16.69,0.0903,0.0,0.9929,0.0001,0.9931,0.0002,0.993,0.0001,0.9806,0.0002,0.9824,0.0003,0.9797,0.0002,8.285,0.9974,0.0001,0.9975,0.0001,0.9974,0.0001,0.99719,0.7893640000000001,0.998224,0.997149,0.990687,0.800484,0.999995,0.998142,87.29,133122940.0,3.87,0.0005110000000000001,1525.071,0.9871,0.9871,0.0009,0.0009,413656.0,743243.0,902882.0,513.0,1.0,1.0,17.0,1.0,1.0,12238.0,303.709,0.9643,0.0005,0.9694,0.0009,0.9707,0.0006,15.445,0.0034,0.0,0.2894,0.0007,0.3074,0.0013,0.28300000000000003,0.0009,0.991,0.0001,0.993068,0.841792,0.987319,0.982216,0.973966,0.891244,0.999774,0.997169,526.1080000000002,802352439.0,2.8,0.13957,0.9926,0.0003,0.988,0.0007,0.9953,0.0003,0.9894,0.0003,0.9856,0.0006,0.9915,0.0003,1525.071,1.007276,413656.0,12635131.0,463178351.0
675415.0,20752313.0,761004967.0,675463.0,1870307.0,2549342.0,75.75399999999998,37.691,75.75399999999998,37.691,2009.881,2009.881,9.172705,1.0001,0.0,0.336,19717.0,16.69,0.0901,0.0,0.993,0.0001,0.9933,0.0001,0.9929,0.0001,0.9805,0.0001,0.9825,0.0002,0.9795,0.0002,10.325,0.9974,0.0001,0.9974,0.0001,0.9974,0.0001,0.9972270000000001,0.789578,0.998257,0.9970950000000001,0.990884,0.800558,0.9999950000000001,0.998182,108.714,218502099.0,3.87,0.0005110000000000001,2009.881,0.9844,0.9844,0.0009,0.0009,675415.0,1220724.0,1483440.0,513.0,1.0,1.0,17.0,1.0,1.0,12239.0,378.63199999999995,0.9651,0.0004,0.97,0.0007,0.9718,0.0005,15.445,0.0033,0.0,0.2885,0.0005,0.3067,0.001,0.2823,0.0007,0.9912,0.0001,0.9929600000000001,0.8408040000000001,0.987359,0.98205,0.9734799999999999,0.890756,0.9997729999999999,0.9971030000000001,655.845,1318171064.0,2.8,0.13957,0.9926,0.0002,0.9879,0.0005,0.9952,0.0002,0.9893,0.0002,0.9848,0.0005,0.9919,0.0002,2009.881,1.007276,675415.0,20752313.0,761004967.0
191381.0,8003752.0,295252887.0,191518.0,1066629.0,1533507.0,29.065,23.855,29.065,23.855,1218.437,1218.437,9.172705,1.0007,0.0,0.157,12039.0,16.69,0.1333,0.0,0.993,0.0001,0.9932,0.0003,0.993,0.0001,0.9817,0.0002,0.9851,0.0004,0.981,0.0002,6.569,0.9975,0.0001,0.9977,0.0002,0.9975,0.0001,0.997603,0.78984,0.998836,0.998012,0.991296,0.799293,0.999998,0.998253,69.41199999999999,84574589.0,3.87,0.0005110000000000001,1218.437,0.9914,0.9914,0.0008,0.0008,191381.0,889306.0,1148844.0,257.0,1.0,1.0,9.0,1.0,1.0,12243.0,242.321,0.9685,0.0005,0.9709,0.0012,0.9742,0.0005,15.445,0.0052,0.0,0.2875,0.0007,0.3183,0.002,0.2835,0.0008,0.9937,0.0001,0.994698,0.8532559999999999,0.991345,0.986495,0.977196,0.892848,0.999883,0.997557,421.319,513351234.0,2.8,0.13957,0.9951,0.0002,0.9916,0.0008,0.9959,0.0002,0.992,0.0002,0.9892,0.0008,0.9928,0.0003,1218.437,1.007276,191381.0,8003752.0,295252887.0
233005.0,9684583.0,356933417.0,233186.0,1291829.0,1855280.0,35.118,20.818,35.118,20.818,1686.888,1686.888,9.172705,1.0008,0.0,0.138,16683.0,16.69,0.1334,0.0,0.9928,0.0001,0.993,0.0003,0.9928,0.0001,0.9812,0.0002,0.9849,0.0004,0.9805,0.0002,5.7410000000000005,0.9978,0.0001,0.9975,0.0002,0.9978,0.0001,0.997654,0.79467,0.9987389999999999,0.998026,0.9913489999999999,0.804204,0.9999979999999999,0.9983059999999999,60.666000000000004,102336674.0,3.87,0.0005110000000000001,1686.888,0.9924,0.9924,0.0007,0.0007,233005.0,1076065.0,1388846.0,257.0,1.0,1.0,9.0,1.0,1.0,12244.0,211.593,0.9683,0.0004,0.9707,0.0011,0.9740000000000001,0.0005,15.445,0.0052,0.0,0.2886,0.0006,0.3178,0.0018,0.2849,0.0007,0.9937,0.0001,0.994776,0.8540979999999999,0.991556,0.98672,0.977181,0.893349,0.9998879999999999,0.997566,367.733,620323759.0,2.8,0.13957,0.9949,0.0002,0.9925,0.0007,0.9955,0.0002,0.9923,0.0002,0.9893,0.0007,0.993,0.0002,1686.888,1.007276,233005.0,9684583.0,356933417.0
183094.0,7642224.0,281929268.0,183203.0,1018643.0,1465101.0,27.743,23.893,27.743,23.893,1161.173,1161.173,9.172705,1.0006,0.0,0.158,11470.0,16.69,0.1333,0.0,0.9931,0.0001,0.9934,0.0003,0.9932,0.0001,0.9814,0.0002,0.9849,0.0004,0.9808,0.0002,6.581,0.9977,0.0001,0.9978,0.0002,0.9977,0.0001,0.997592,0.788038,0.99879,0.997996,0.991416,0.797423,0.999998,0.998261,69.487,80686719.0,3.87,0.0005110000000000001,1161.173,0.9913,0.9913,0.0009,0.0009,183094.0,849136.0,1097001.0,257.0,1.0,1.0,9.0,1.0,1.0,12245.0,242.797,0.9688,0.0005,0.9721,0.0012,0.9747,0.0005,15.445,0.0052,0.0,0.2881,0.0007,0.3212,0.002,0.2841,0.0008,0.9937,0.0001,0.994726,0.853793,0.991498,0.98662,0.976926,0.893407,0.999886,0.99754,422.108,490140378.0,2.8,0.13957,0.995,0.0002,0.9918,0.0008,0.9957,0.0002,0.9923,0.0002,0.9895,0.0008,0.9929,0.0003,1161.173,1.007276,183094.0,7642224.0,281929268.0
