(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_EL-REAL_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_EL-REAL_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_Aero_ALL_Elec_Eff,SHMS_Aero_ALL_Elec_Eff_ERROR,SHMS_Aero_SING_Elec_Eff,SHMS_Aero_SING_Elec_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_Cal_SING_Elec_Eff,SHMS_Cal_SING_Elec_Eff_ERROR,SHMS_EL-REAL_Trigger_Rate,SHMS_Elec_ALL_TRACK_EFF,SHMS_Elec_ALL_TRACK_EFF_ERROR,SHMS_Elec_SING_TRACK_EFF,SHMS_Elec_SING_TRACK_EFF_ERROR,SHMS_HGC_ALL_Elec_Eff,SHMS_HGC_ALL_Elec_Eff_ERROR,SHMS_HGC_SING_Elec_Eff,SHMS_HGC_SING_Elec_Eff_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Run_Length,Target_Mass_(amu),Total_HMS_EL-REAL_Triggers,Total_SHMS_EL-REAL_Triggers
30881206.0,412233936.0,490008.0,717090.0,26.108,66.858,26.106,44.215,390.497,388.494,9.171712,6680.0,12.505,0.0158,0.0,0.9825,0.0003,0.9842,0.0003,0.9617,0.0004,0.9621,0.0004,79.49,0.9956,0.0034,0.9956,0.0035,0.991928,0.772165,0.990612,0.987587,0.982255,0.803539,0.999883,0.996514,425.61,166199592.0,4.1,0.000511,390.497,0.4857,0.4857,0.0002,0.0002,4430435.0,37488442.0,1.0,11.0,1.0,7.0,1.0,1.0,12141.0,0.9964,0.0038,0.9963,0.0002,7.505,0.0017,0.0,1e+38,1e+38,1061.108,0.9425,0.0046,0.9538,0.0063,0.8159,0.0041,0.8088,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.309,1171040572.0,5.27,0.000511,388.494,1.007276,30881206.0,412233936.0
31131120.0,415026442.0,501311.0,735566.0,26.526,69.03,26.526,69.03,384.276,381.51,9.171712,4468.0,12.505,0.0161,0.0,0.9824,0.0003,0.984,0.0003,0.9613,0.0004,0.9617,0.0004,81.6,0.9952,0.0034,0.9952,0.0034,0.992227,0.774084,0.990728,0.98795,0.983019,0.804519,0.999888,0.99668,439.137,168749530.0,4.1,0.000511,384.276,0.018,0.018,0.0003,0.0003,4447303.0,37729677.0,1.0,11.0,1.0,7.0,1.0,1.0,12142.0,0.9964,0.0038,0.9966,0.0002,7.505,0.0018,0.0,1e+38,1e+38,1087.852,0.9427,0.0046,0.9551,0.0063,0.8144,0.004,0.8071,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3089.643,1178729218.0,5.27,0.000511,381.51,1.007276,31131120.0,415026442.0
917716.0,12549973.0,14366.0,15808.0,3.917,69.011,3.917,69.011,56.764,56.764,9.171712,646.0,12.505,0.0157,0.0,0.9895,0.0013,0.9899,0.0012,0.979,0.0018,0.9793,0.0018,16.167,0.9977,0.0188,0.9977,0.0189,0.998054,0.805987,0.999038,0.998642,0.991901,0.814455,0.999999,0.998497,66.629,3782130.0,4.1,0.000511,56.764,0.0175,0.0175,0.0007,0.0007,131102.0,1140907.0,1.0,11.0,1.0,7.0,1.0,1.0,12143.0,0.9984,0.0197,0.9982,0.0006,7.505,0.0013,0.0,1e+38,1e+38,221.092,0.9834,0.0218,0.9846,0.0234,0.9443,0.02,0.9441,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.442,29315141.0,5.27,0.000511,56.764,1.007276,917716.0,12549973.0
19402721.0,272164413.0,1163809.0,1321612.0,85.391,66.016,85.413,56.891,1293.487,1342.378,9.171712,16416.0,12.505,0.0597,0.0,0.9887,0.0001,0.989,0.0001,0.9798,0.0002,0.9799,0.0002,14.454,0.9977,0.0021,0.9977,0.0021,0.997608,0.811581,0.99837,0.997755,0.990545,0.822512,0.999996,0.998322,63.635,82310883.0,4.1,0.000511,1293.487,0.0861,0.0861,0.0005,0.0005,3895933.0,30322644.0,1.0,9.0,1.0,5.0,1.0,1.0,12144.0,0.9983,0.0021,0.9983,0.0001,7.505,0.0048,0.0,1e+38,1e+38,202.748,0.9855,0.0023,0.9865,0.0025,0.9471,0.0021,0.9471,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.535,637004962.0,5.27,0.000511,1342.378,1.007276,19402721.0,272164413.0
15184468.0,213348394.0,910338.0,1004960.0,66.54,53.243,66.551,44.979,1249.738,1259.865,9.171712,16057.0,12.505,0.0596,0.0,0.9889,0.0002,0.9892,0.0002,0.981,0.0002,0.9811,0.0002,12.052,0.9978,0.0023,0.9978,0.0023,0.997674,0.808316,0.998626,0.998133,0.990527,0.818697,0.999997,0.998283,51.602,64489236.0,4.1,0.000511,1249.738,0.1081,0.1081,0.0005,0.0005,3054408.0,23788930.0,1.0,9.0,1.0,5.0,1.0,1.0,12145.0,0.9984,0.0024,0.9984,0.0001,7.505,0.0047,0.0,1e+38,1e+38,169.342,0.9866,0.0026,0.9875,0.0028,0.954,0.0024,0.9543,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.144,499088322.0,5.27,0.000511,1259.865,1.007276,15184468.0,213348394.0
11412941.0,161726684.0,1278945.0,1431962.0,50.178,39.584,50.178,39.584,1267.628,1267.628,9.171712,13447.0,12.505,0.1121,0.0,0.9891,0.0001,0.9893,0.0001,0.9814,0.0002,0.9815,0.0002,9.003,0.9979,0.002,0.9979,0.002,0.997958,0.815565,0.998963,0.998485,0.990968,0.825103,0.999998,0.99842,38.393,48667806.0,4.1,0.000511,1267.628,0.1179,0.1179,0.001,0.001,2853235.0,20215836.0,1.0,8.0,1.0,4.0,1.0,1.0,12147.0,0.9984,0.0019,0.9984,0.0001,7.505,0.0089,0.0,1e+38,1e+38,127.582,0.9878,0.0021,0.9882,0.0022,0.9612,0.002,0.9613,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.653,378581281.0,5.27,0.000511,1267.628,1.007276,11412941.0,161726684.0
6835106.0,97520526.0,1375725.0,1628334.0,30.171,24.713,30.171,24.713,1220.846,1218.515,9.171712,13148.0,12.505,0.2013,0.0,0.9892,0.0001,0.9894,0.0001,0.9822,0.0002,0.9823,0.0002,5.609,0.998,0.0019,0.998,0.0019,0.998055,0.809492,0.999201,0.998831,0.991336,0.818177,0.999999,0.998425,24.123,29450738.0,4.1,0.000511,1220.846,0.2159,0.2159,0.0017,0.0017,2278369.0,13931504.0,1.0,7.0,1.0,3.0,1.0,1.0,12148.0,0.9986,0.0018,0.9986,0.0,7.505,0.0167,0.0,1e+38,1e+38,80.032,0.9894,0.0019,0.9896,0.002,0.9691,0.0018,0.9693,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.374,228317526.0,5.27,0.000511,1218.515,1.007276,6835106.0,97520526.0
5041976.0,71793720.0,1012309.0,1177713.0,22.108,17.747,22.108,17.747,1245.722,1245.722,9.171712,13368.0,12.505,0.2008,0.0,0.9896,0.0001,0.9897,0.0001,0.9822,0.0002,0.9822,0.0002,4.047,0.9981,0.0022,0.9981,0.0022,0.998219,0.814409,0.99939,0.999137,0.991478,0.82262,0.999999,0.998488,17.414,21693350.0,4.1,0.000511,1245.722,0.215,0.215,0.0016,0.0016,1680659.0,10256246.0,1.0,7.0,1.0,3.0,1.0,1.0,12150.0,0.9985,0.0021,0.9985,0.0001,7.505,0.0164,0.0,1e+38,1e+38,57.632,0.9898,0.0023,0.99,0.0023,0.9724,0.0021,0.9726,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.957,168118921.0,5.27,0.000511,1245.722,1.007276,5041976.0,71793720.0
3539217.0,50488148.0,1181495.0,1588318.0,15.507,11.817,15.507,11.817,1312.248,1312.248,9.171712,13891.0,12.505,0.3338,0.0,0.9895,0.0001,0.9896,0.0001,0.9822,0.0002,0.9822,0.0002,2.697,0.9982,0.002,0.9982,0.002,0.998234,0.80901,0.99953,0.999245,0.991618,0.816848,1.0,0.998465,11.724,15384996.0,4.1,0.000511,1312.248,0.3527,0.3527,0.0024,0.0024,1769608.0,8414691.0,1.0,6.0,1.0,2.0,1.0,1.0,12151.0,0.9986,0.0018,0.9986,0.0,7.505,0.0315,0.0,1e+38,1e+38,38.475,0.9906,0.0019,0.9906,0.0019,0.9753,0.0018,0.9753,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.169,118323686.0,5.27,0.000511,1312.248,1.007276,3539217.0,50488148.0
2305457.0,32935017.0,1160415.0,1049004.0,10.148,7.854,10.154,7.755,1292.102,1282.06,9.171712,13359.0,12.505,0.5002,0.0,0.9895,0.0001,0.9895,0.0001,0.9825,0.0002,0.9825,0.0002,1.798,0.9983,0.002,0.9983,0.002,0.998319,0.816235,0.99961,0.999351,0.991516,0.824076,1.0,0.998507,7.907,10216411.0,4.1,0.000511,1292.102,0.5054,0.5054,0.0031,0.0031,2319999.0,5522945.0,1.0,6.0,1.0,1.0,1.0,1.0,12152.0,0.9986,0.0022,0.9986,0.0001,7.505,0.0317,0.0,1e+38,1e+38,25.689,0.9907,0.0024,0.9908,0.0024,0.9772,0.0022,0.9774,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.393,77427938.0,5.27,0.000511,1282.06,1.007276,2305457.0,32935017.0
1446035.0,20681348.0,1443503.0,1252862.0,6.317,4.908,6.317,4.908,1287.177,1287.177,9.171712,12841.0,12.505,0.9982,0.0001,0.9897,0.0001,0.9897,0.0001,0.9826,0.0002,0.9827,0.0002,1.123,0.9981,0.0018,0.9981,0.0018,0.998374,0.81001,0.999733,0.999517,0.991876,0.817257,1.0,0.998515,5.068,6523464.0,4.1,0.000511,1287.177,0.9995,0.9995,0.0002,0.0002,0.0,4136270.0,1.0,5.0,1.0,0.0,1.0,1.0,12153.0,0.9986,0.002,0.9986,0.0001,7.505,0.0606,0.0001,1e+38,1e+38,16.067,0.991,0.0021,0.991,0.0021,0.9789,0.002,0.9789,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.868,48742336.0,5.27,0.000511,1287.177,1.007276,1446035.0,20681348.0
647696.0,9229686.0,830831.0,1333118.0,2.918,2.949,3.585,2.579,989.55,949.793,9.171712,13866.0,12.505,1.0023,0.0001,0.9897,0.0002,0.9897,0.0002,0.9825,0.0002,0.9825,0.0002,0.682,0.9982,0.0024,0.9982,0.0024,0.998352,0.815083,0.999731,0.999445,0.991554,0.822703,1.0,0.998503,3.178,3145215.0,4.1,0.000511,989.55,1.0029,1.0029,0.0,0.0,0.0,2945335.0,1.0,4.0,1.0,0.0,1.0,1.0,12154.0,0.9987,0.0019,0.9987,0.0,7.505,0.1132,0.0001,1e+38,1e+38,9.718,0.9913,0.0021,0.9913,0.0021,0.9801,0.0019,0.9801,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.024,21867721.0,5.27,0.000511,949.793,1.007276,647696.0,9229686.0
10385671.0,155901106.0,620852.0,756434.0,24.574,39.676,24.574,39.676,619.362,621.362,9.171712,391.0,12.505,0.0598,0.0,0.9882,0.0002,0.9886,0.0002,0.9786,0.0003,0.9786,0.0003,16.714,0.9976,0.0029,0.9976,0.0029,0.996803,0.783715,0.997977,0.996944,0.989577,0.796008,0.999994,0.997874,90.486,56043554.0,4.1,0.000511,619.362,0.0631,0.0631,0.0031,0.0031,2077134.0,17322345.0,1.0,9.0,1.0,5.0,1.0,1.0,12156.0,0.9983,0.0028,0.9983,0.0001,7.505,0.0049,0.0,1e+38,1e+38,250.902,0.9843,0.0031,0.985,0.0033,0.9429,0.0028,0.9427,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.939,421867080.0,5.27,0.000511,621.362,1.007276,10385671.0,155901106.0
9136390.0,73212069.0,547645.0,637735.0,25.918,39.351,25.932,37.013,658.634,658.474,9.171712,8078.0,13.005,0.0598,0.0,0.9885,0.0002,0.9888,0.0002,0.979,0.0003,0.9791,0.0003,13.875,0.9974,0.003,0.9974,0.0031,0.997077,0.789004,0.998165,0.997247,0.990082,0.800577,0.999995,0.998022,79.925,52641192.0,4.1,0.000511,658.634,0.0075,0.0075,0.0007,0.0007,1832701.0,9172583.0,1.0,8.0,1.0,5.0,1.0,1.0,12178.0,0.9983,0.0028,0.9983,0.0001,8.995,0.0087,0.0,1e+38,1e+38,111.184,0.9875,0.0031,0.9879,0.0032,0.9663,0.0029,0.9666,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.719,253986035.0,5.27,0.000511,658.474,1.007276,9136390.0,73212069.0
8047903.0,64547444.0,484803.0,565059.0,22.894,39.805,22.894,39.805,575.146,573.145,9.171712,6684.0,13.005,0.0602,0.0,0.9887,0.0002,0.9889,0.0002,0.9786,0.0003,0.9787,0.0003,14.042,0.9975,0.0032,0.9975,0.0032,0.997149,0.793765,0.998143,0.997249,0.990117,0.805395,0.999995,0.998077,80.874,46514189.0,4.1,0.000511,575.146,0.0686,0.0686,0.0008,0.0008,1609581.0,8068430.0,1.0,8.0,1.0,5.0,1.0,1.0,12179.0,0.9986,0.003,0.9986,0.0001,8.995,0.0088,0.0,1e+38,1e+38,112.62,0.9878,0.0033,0.9881,0.0034,0.9655,0.003,0.9659,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.676,223913848.0,5.27,0.000511,573.145,1.007276,8047903.0,64547444.0
15414762.0,117688581.0,919035.0,1010856.0,81.896,67.043,81.898,65.059,1221.547,1252.729,9.171712,7426.0,13.005,0.0596,0.0,0.9892,0.0002,0.9894,0.0002,0.9808,0.0002,0.9809,0.0002,12.305,0.9977,0.0023,0.9977,0.0023,0.997661,0.809768,0.998429,0.997989,0.990694,0.82031,0.999997,0.998328,56.019,68429948.0,4.1,0.000511,1221.547,0.0369,0.0369,0.0007,0.0007,3083860.0,14714862.0,1.0,8.0,1.0,5.0,1.0,1.0,12181.0,0.9986,0.0022,0.9986,0.0001,8.995,0.0086,0.0,1e+38,1e+38,93.946,0.9888,0.0024,0.989,0.0025,0.9676,0.0023,0.9679,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.74,331648072.0,5.27,0.000511,1252.729,1.007276,15414762.0,117688581.0
