(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Pion_Eff,SHMS_Aero_ALL_Pion_Eff_ERROR,SHMS_Aero_COIN_Pion_Eff,SHMS_Aero_COIN_Pion_Eff_ERROR,SHMS_Aero_SING_Pion_Eff,SHMS_Aero_SING_Pion_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Pion_Eff,SHMS_HGC_ALL_Pion_Eff_ERROR,SHMS_HGC_COIN_Pion_Eff,SHMS_HGC_COIN_Pion_Eff_ERROR,SHMS_HGC_SING_Pion_Eff,SHMS_HGC_SING_Pion_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Pion_ALL_TRACK_EFF,SHMS_Pion_ALL_TRACK_EFF_ERROR,SHMS_Pion_COIN_TRACK_EFF,SHMS_Pion_COIN_TRACK_EFF_ERROR,SHMS_Pion_SING_TRACK_EFF,SHMS_Pion_SING_TRACK_EFF_ERROR,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
154104.0,10175051.0,99513643.0,153794.0,753773.0,1011327.0,7.453,11.861,7.453,11.861,628.309,628.309,9.171712,0.998,0.0001,0.245,6210.0,12.405,0.0741,0.0,0.9883,0.0002,0.9899,0.0004,0.9885,0.0002,0.9633,0.0003,0.973,0.0006,0.9611,0.0004,16.194,0.9978,0.0001,0.9976,0.0002,0.9979,0.0001,0.996356,0.790166,0.99779,0.996968,0.986793,0.804955,0.999993,0.997424,91.151,57270958.0,3.738,0.000511,628.309,0.9917,0.9917,0.0011,0.0011,0.0,2035010.0,12439205.0,8.0,1.0,1.0,5.0,0.0,1.0,12211.0,158.383,0.9804,0.0003,0.9838,0.0007,0.9844,0.0003,12.305,0.0102,0.0,0.7168,0.0008,0.7266,0.002,0.7158,0.0009,0.9946,0.0001,0.996579,0.89587,0.991398,0.985653,0.97638,0.938975,0.999877,0.998559,288.692,181387787.0,3.26,0.13957,0.9964,0.0001,0.9943,0.0004,0.997,0.0001,0.9926,0.0003,0.9908,0.0009,0.993,0.0003,628.309,1.007276,154104.0,10175051.0,99513643.0
213262.0,17621825.0,172647092.0,213743.0,2161766.0,1751905.0,12.825,7.867,12.826,7.753,1630.181,1635.847,9.171712,1.0009,0.0,0.13,16493.0,12.405,0.1226,0.0,0.9883,0.0001,0.9901,0.0003,0.9883,0.0001,0.9627,0.0002,0.9764,0.0005,0.9613,0.0002,10.772,0.9979,0.0001,0.9976,0.0002,0.9979,0.0001,0.996853,0.798291,0.998405,0.997749,0.987311,0.811669,0.999996,0.99761,60.81,99131004.0,3.738,0.000511,1630.181,0.9972,0.9972,0.0004,0.0004,0.0,4407010.0,21588310.0,8.0,1.0,1.0,4.0,0.0,1.0,12212.0,105.54,0.98,0.0002,0.9854,0.0005,0.9852,0.0002,12.305,0.0101,0.0,0.7193,0.0006,0.7341,0.0017,0.7177,0.0007,0.9952,0.0001,0.997047,0.901901,0.993108,0.987384,0.97717,0.941252,0.999913,0.998659,192.82,315423605.0,3.26,0.13957,0.997,0.0001,0.9959,0.0003,0.9973,0.0001,0.9934,0.0002,0.9911,0.0008,0.9939,0.0002,1635.847,1.007276,213262.0,17621825.0,172647092.0
195654.0,16230939.0,158967524.0,195643.0,1988008.0,1612156.0,11.845,7.881,11.845,7.881,1502.982,1502.982,9.171712,0.9999,0.0,0.13,14931.0,12.405,0.1225,0.0,0.9884,0.0001,0.9905,0.0003,0.9883,0.0001,0.9627,0.0002,0.9775,0.0005,0.9611,0.0002,10.799,0.9979,0.0001,0.9975,0.0002,0.9979,0.0001,0.996737,0.792354,0.998429,0.997801,0.987139,0.805712,0.999997,0.997501,60.9,91531087.0,3.738,0.000511,1502.982,0.9969,0.9969,0.0005,0.0005,0.0,4057735.0,19870940.0,8.0,1.0,1.0,4.0,0.0,1.0,12213.0,105.768,0.98,0.0002,0.9843,0.0006,0.9853,0.0002,12.305,0.0101,0.0,0.7195,0.0006,0.7371,0.0017,0.7178,0.0007,0.9956,0.0001,0.997167,0.903645,0.99277,0.988323,0.97773,0.941958,0.999916,0.998707,193.229,290419680.0,3.26,0.13957,0.9974,0.0001,0.9961,0.0003,0.9977,0.0001,0.9942,0.0002,0.9919,0.0008,0.9948,0.0002,1502.982,1.007276,195654.0,16230939.0,158967524.0
186325.0,15429694.0,151190187.0,186803.0,1894974.0,1536619.0,11.266,7.879,11.266,7.879,1429.733,1429.182,9.171712,1.0026,0.0,0.13,14232.0,12.405,0.1228,0.0,0.9881,0.0001,0.99,0.0004,0.9881,0.0001,0.9631,0.0002,0.9769,0.0005,0.9616,0.0002,10.796,0.9979,0.0001,0.9979,0.0002,0.9979,0.0001,0.996879,0.796463,0.998488,0.997736,0.987553,0.809555,0.999997,0.99763,60.887,87052539.0,3.738,0.000511,1429.733,0.9993,0.9993,0.0002,0.0002,0.0,3857424.0,18898773.0,8.0,1.0,1.0,4.0,0.0,1.0,12214.0,105.788,0.9801,0.0002,0.9844,0.0006,0.9857,0.0002,12.305,0.0102,0.0,0.7193,0.0007,0.7332,0.0018,0.7179,0.0007,0.9953,0.0001,0.997172,0.904006,0.993182,0.987888,0.977436,0.942641,0.999917,0.998706,193.325,276295974.0,3.26,0.13957,0.9971,0.0001,0.9951,0.0003,0.9975,0.0001,0.9938,0.0002,0.993,0.0008,0.9941,0.0003,1429.182,1.007276,186325.0,15429694.0,151190187.0
193687.0,16081123.0,157546648.0,194606.0,1972187.0,1598631.0,11.733,7.85,11.735,7.471,1494.567,1496.569,9.171712,1.0009,0.0,0.129,15604.0,12.405,0.1226,0.0,0.9883,0.0001,0.9898,0.0004,0.9884,0.0001,0.9628,0.0002,0.9763,0.0005,0.9614,0.0002,10.745,0.9979,0.0001,0.9977,0.0002,0.9979,0.0001,0.996817,0.795528,0.99844,0.997749,0.987328,0.808818,0.999996,0.997577,60.657,90656523.0,3.738,0.000511,1494.567,0.9967,0.9967,0.0004,0.0004,0.0,4020467.0,19693441.0,8.0,1.0,1.0,4.0,0.0,1.0,12215.0,105.272,0.9799,0.0002,0.9844,0.0006,0.9851,0.0002,12.305,0.0101,0.0,0.7188,0.0006,0.73,0.0018,0.718,0.0007,0.9954,0.0001,0.997061,0.901624,0.993447,0.987788,0.976916,0.940502,0.99992,0.998627,192.344,287855302.0,3.26,0.13957,0.9972,0.0001,0.9959,0.0003,0.9975,0.0001,0.9941,0.0002,0.9916,0.0008,0.9945,0.0002,1496.569,1.007276,193687.0,16081123.0,157546648.0
156550.0,12939639.0,126697098.0,156584.0,1585454.0,1284853.0,9.444,7.882,9.444,7.882,1198.236,1198.236,9.171712,1.0002,0.0,0.131,11900.0,12.405,0.1225,0.0,0.9882,0.0001,0.9895,0.0004,0.9883,0.0001,0.9631,0.0002,0.9759,0.0006,0.9617,0.0003,10.799,0.9978,0.0001,0.9977,0.0002,0.9979,0.0001,0.996799,0.793264,0.998458,0.997756,0.987411,0.806428,0.999997,0.997563,60.876,72943990.0,3.738,0.000511,1198.236,0.9966,0.9966,0.0005,0.0005,0.0,3234910.0,15837137.0,8.0,1.0,1.0,4.0,0.0,1.0,12216.0,105.736,0.9802,0.0003,0.9855,0.0006,0.9856,0.0002,12.305,0.0101,0.0,0.7186,0.0007,0.7327,0.002,0.7174,0.0008,0.9954,0.0001,0.997293,0.905548,0.994089,0.988185,0.977408,0.94313,0.99993,0.998715,193.125,231409589.0,3.26,0.13957,0.9973,0.0001,0.9956,0.0004,0.9976,0.0001,0.9942,0.0003,0.9919,0.0009,0.9946,0.0003,1198.236,1.007276,156550.0,12939639.0,126697098.0
360071.0,27189466.0,203586749.0,359991.0,1964591.0,2146919.0,57.971,39.786,57.971,39.786,1457.079,1457.079,9.171712,0.9998,0.0,0.247,14442.0,12.405,0.0723,0.0,0.9896,0.0001,0.99,0.0002,0.9898,0.0001,0.9685,0.0002,0.9757,0.0004,0.9671,0.0002,18.66,0.9975,0.0001,0.9972,0.0001,0.9976,0.0001,0.996351,0.78557,0.997675,0.996708,0.987612,0.799911,0.999992,0.997521,103.11,150238766.0,3.738,0.000511,1457.079,0.9946,0.9946,0.0006,0.0006,0.0,5437893.0,25448344.0,8.0,1.0,1.0,5.0,0.0,1.0,12217.0,139.723,0.9794,0.0002,0.9838,0.0004,0.9839,0.0002,12.305,0.0105,0.0,0.6795,0.0006,0.6945,0.0014,0.677,0.0007,0.9943,0.0001,0.996275,0.889887,0.99115,0.986247,0.975502,0.933215,0.999878,0.998364,290.375,423099449.0,3.26,0.13957,0.9964,0.0001,0.9945,0.0003,0.997,0.0001,0.993,0.0002,0.9917,0.0005,0.9934,0.0002,1457.079,1.007276,360071.0,27189466.0,203586749.0
1100455.0,22270988.0,804063249.0,1100042.0,2354660.0,2500647.0,84.119,65.454,84.153,57.501,1285.16,1291.181,9.171712,0.998,0.0,0.852,14252.0,16.69,0.1057,0.0,0.9928,0.0001,0.9928,0.0001,0.9929,0.0001,0.9782,0.0001,0.9797,0.0002,0.9769,0.0002,17.249,0.9972,0.0001,0.997,0.0001,0.9973,0.0001,0.996269,0.790138,0.996777,0.994808,0.989588,0.805214,0.999983,0.997972,180.927,232520575.0,3.87,0.000511,1285.16,0.974,0.974,0.0012,0.0012,0.0,4455742.0,73117404.0,11.0,1.0,1.0,5.0,0.0,1.0,12218.0,622.735,0.9571,0.0005,0.9649,0.0006,0.9695,0.0007,15.445,0.0031,0.0,0.2919,0.0006,0.2992,0.0008,0.2874,0.0009,0.9844,0.0001,0.987258,0.806146,0.974045,0.969761,0.963331,0.88592,0.999215,0.995817,1067.677,1378564717.0,2.8,0.13957,0.9863,0.0003,0.9823,0.0005,0.9938,0.0004,0.982,0.0003,0.9785,0.0005,0.9886,0.0004,1291.181,1.007276,1100455.0,22270988.0,804063249.0
1083764.0,21847759.0,787912231.0,1089979.0,2323437.0,2469192.0,82.456,66.318,82.457,45.574,1243.336,1241.326,9.171712,1.0005,0.0,0.873,17701.0,16.69,0.1063,0.0,0.9929,0.0001,0.9931,0.0001,0.9929,0.0001,0.9782,0.0001,0.9795,0.0002,0.977,0.0002,17.6,0.9972,0.0001,0.997,0.0001,0.9974,0.0001,0.996327,0.790615,0.996637,0.994985,0.989815,0.805485,0.999983,0.998019,183.113,227671542.0,3.87,0.000511,1243.336,0.9734,0.9734,0.001,0.001,0.0,4371229.0,71637875.0,11.0,1.0,1.0,5.0,0.0,1.0,12219.0,634.734,0.9574,0.0005,0.9653,0.0006,0.969,0.0007,15.445,0.0031,0.0,0.2901,0.0006,0.2984,0.0008,0.2857,0.001,0.9845,0.0001,0.9873,0.806523,0.974569,0.969623,0.962971,0.886314,0.999227,0.99579,1089.006,1351811400.0,2.8,0.13957,0.986,0.0003,0.9818,0.0005,0.9931,0.0004,0.9819,0.0003,0.9786,0.0005,0.9887,0.0004,1241.326,1.007276,1083764.0,21847759.0,787912231.0
645054.0,12939250.0,466780524.0,646387.0,1375398.0,1463845.0,48.887,67.548,48.885,53.228,723.728,721.727,9.171712,0.999,0.0,0.894,8948.0,16.69,0.1063,0.0,0.993,0.0001,0.9931,0.0001,0.993,0.0001,0.9782,0.0002,0.9796,0.0003,0.977,0.0003,17.928,0.9972,0.0001,0.997,0.0001,0.9973,0.0001,0.996385,0.793902,0.996826,0.994929,0.989661,0.808851,0.999984,0.998024,186.862,135237192.0,3.87,0.000511,723.728,0.9716,0.9716,0.0015,0.0015,0.0,2588444.0,42438117.0,11.0,1.0,1.0,5.0,0.0,1.0,12220.0,646.755,0.9579,0.0006,0.9655,0.0008,0.9683,0.0009,15.445,0.0031,0.0,0.2911,0.0007,0.2989,0.0011,0.2855,0.0012,0.9843,0.0002,0.987496,0.808087,0.974408,0.969926,0.963446,0.887464,0.99923,0.995886,1109.198,800538429.0,2.8,0.13957,0.986,0.0004,0.9818,0.0007,0.9934,0.0005,0.9818,0.0004,0.9775,0.0006,0.9898,0.0005,721.727,1.007276,645054.0,12939250.0,466780524.0
751503.0,17867697.0,649189943.0,751606.0,1773556.0,2447781.0,66.915,54.391,66.925,51.461,1230.266,1232.267,9.171712,0.9992,0.0,0.61,12689.0,16.69,0.0992,0.0,0.9928,0.0001,0.993,0.0001,0.9929,0.0001,0.9791,0.0002,0.9806,0.0002,0.9781,0.0002,14.5,0.9974,0.0001,0.9973,0.0001,0.9975,0.0001,0.996723,0.795822,0.99724,0.995683,0.990143,0.809463,0.999988,0.998122,152.213,187263024.0,3.87,0.000511,1230.266,0.9779,0.9779,0.0013,0.0013,0.0,3573943.0,64924289.0,10.0,1.0,1.0,5.0,0.0,1.0,12221.0,526.826,0.9629,0.0004,0.9673,0.0007,0.9707,0.0005,15.445,0.0038,0.0,0.2907,0.0006,0.3017,0.001,0.2862,0.0007,0.9885,0.0001,0.989312,0.818637,0.978716,0.97344,0.966408,0.88913,0.999435,0.996276,908.158,1119092659.0,2.8,0.13957,0.9901,0.0003,0.9858,0.0005,0.9938,0.0003,0.9864,0.0003,0.9816,0.0005,0.9902,0.0003,1232.267,1.007276,751503.0,17867697.0,649189943.0
807803.0,19187636.0,697007621.0,807260.0,1905117.0,2630394.0,71.87,55.02,71.87,55.02,1306.252,1306.252,9.171712,0.9993,0.0,0.618,12700.0,16.69,0.0993,0.0,0.9929,0.0001,0.9932,0.0001,0.993,0.0001,0.979,0.0002,0.9807,0.0002,0.9779,0.0002,14.689,0.9973,0.0001,0.9973,0.0001,0.9974,0.0001,0.996774,0.798209,0.997148,0.995859,0.990115,0.811845,0.999988,0.99814,153.92,201058357.0,3.87,0.000511,1306.252,0.9756,0.9756,0.0014,0.0014,0.0,3837527.0,69700762.0,10.0,1.0,1.0,5.0,0.0,1.0,12222.0,533.593,0.9628,0.0004,0.9682,0.0006,0.9704,0.0005,15.445,0.0038,0.0,0.2911,0.0005,0.303,0.0009,0.2868,0.0007,0.9883,0.0001,0.989532,0.820065,0.97856,0.973958,0.967358,0.889474,0.999442,0.996392,919.035,1200491528.0,2.8,0.13957,0.9898,0.0003,0.9851,0.0005,0.9938,0.0003,0.9861,0.0003,0.9815,0.0005,0.99,0.0003,1306.252,1.007276,807803.0,19187636.0,697007621.0
281275.0,6667728.0,250748390.0,281655.0,663175.0,931121.0,25.85,54.046,25.849,49.477,478.289,478.289,9.171712,0.9998,0.0,0.588,5106.0,16.69,0.0995,0.0,0.9929,0.0001,0.9931,0.0002,0.993,0.0002,0.9793,0.0003,0.9805,0.0004,0.9783,0.0003,13.941,0.9974,0.0001,0.9973,0.0002,0.9975,0.0001,0.996729,0.795352,0.997299,0.995628,0.990214,0.808924,0.999988,0.99813,150.132,71806583.0,3.87,0.000511,478.289,0.979,0.979,0.0019,0.0019,0.0,1333635.0,25074890.0,10.0,1.0,1.0,5.0,0.0,1.0,12223.0,524.261,0.9632,0.0007,0.9692,0.0011,0.9713,0.0008,15.445,0.0037,0.0,0.291,0.0009,0.3,0.0016,0.2876,0.0012,0.9887,0.0002,0.989283,0.818988,0.978601,0.97268,0.966581,0.890152,0.999415,0.996329,903.713,432235870.0,2.8,0.13957,0.9903,0.0004,0.9854,0.0009,0.9935,0.0005,0.9863,0.0004,0.9817,0.0009,0.9897,0.0005,478.289,1.007276,281275.0,6667728.0,250748390.0
514081.0,12438167.0,452749089.0,512943.0,1223928.0,1689530.0,46.635,53.322,46.635,52.598,874.59,872.584,9.171712,0.9975,0.0001,0.589,8616.0,16.69,0.0984,0.0,0.9929,0.0001,0.993,0.0002,0.993,0.0001,0.9796,0.0002,0.9815,0.0003,0.9784,0.0003,14.254,0.9975,0.0001,0.9973,0.0001,0.9976,0.0001,0.996591,0.788444,0.997266,0.995845,0.989918,0.80199,0.999989,0.998004,149.186,130476737.0,3.87,0.000511,874.59,0.9748,0.9748,0.0017,0.0017,0.0,2487701.0,45275701.0,10.0,1.0,1.0,5.0,0.0,1.0,12233.0,518.86,0.9625,0.0005,0.9687,0.0008,0.9709,0.0006,15.445,0.0037,0.0,0.2915,0.0007,0.303,0.0012,0.2877,0.0009,0.9886,0.0001,0.989309,0.818331,0.978141,0.973776,0.966984,0.888484,0.999427,0.996318,894.837,780820845.0,2.8,0.13957,0.9901,0.0003,0.9848,0.0007,0.9942,0.0003,0.9868,0.0003,0.9825,0.0006,0.9903,0.0004,872.584,1.007276,514081.0,12438167.0,452749089.0
417513.0,12786558.0,468905907.0,417841.0,1154515.0,1572841.0,47.747,39.065,47.752,38.5,1222.224,1226.224,9.171712,1.0003,0.0,0.34,12206.0,16.69,0.0903,0.0,0.9928,0.0001,0.9932,0.0002,0.9928,0.0001,0.9811,0.0002,0.9836,0.0003,0.9798,0.0002,10.428,0.9976,0.0001,0.9973,0.0001,0.9977,0.0001,0.997275,0.798724,0.997987,0.996907,0.990921,0.810173,0.999994,0.998277,109.827,134233405.0,3.87,0.000511,1222.224,0.9841,0.9841,0.0011,0.0011,0.0,2557618.0,46895830.0,10.0,1.0,1.0,5.0,0.0,1.0,12234.0,382.398,0.9666,0.0005,0.9701,0.0009,0.9742,0.0006,15.445,0.0034,0.0,0.293,0.0007,0.3114,0.0013,0.2865,0.0009,0.9911,0.0001,0.992103,0.837453,0.984264,0.979485,0.971635,0.894021,0.999677,0.996994,662.26,812079612.0,2.8,0.13957,0.9923,0.0003,0.9892,0.0006,0.9945,0.0003,0.9895,0.0003,0.9866,0.0006,0.9913,0.0003,1226.224,1.007276,417513.0,12786558.0,468905907.0
410688.0,12631844.0,463165140.0,413720.0,1141402.0,1554521.0,47.306,38.541,47.308,31.02,1227.442,1227.443,9.171712,1.0002,0.0,0.335,15002.0,16.69,0.0903,0.0,0.9932,0.0001,0.9934,0.0002,0.9932,0.0001,0.9809,0.0002,0.9826,0.0003,0.98,0.0002,10.291,0.9976,0.0001,0.9974,0.0001,0.9977,0.0001,0.997151,0.795694,0.997969,0.996829,0.990583,0.807452,0.999994,0.998187,108.088,132671387.0,3.87,0.000511,1227.442,0.984,0.984,0.0009,0.0009,0.0,2527026.0,46317835.0,10.0,1.0,1.0,5.0,0.0,1.0,12238.0,377.342,0.9656,0.0005,0.9703,0.0009,0.9722,0.0006,15.445,0.0034,0.0,0.2939,0.0007,0.3121,0.0013,0.2875,0.0009,0.991,0.0001,0.992085,0.83762,0.984402,0.979438,0.971149,0.894565,0.999679,0.996958,653.499,802132592.0,2.8,0.13957,0.9925,0.0003,0.9877,0.0007,0.9952,0.0003,0.9894,0.0003,0.9856,0.0006,0.9915,0.0003,1227.443,1.007276,410688.0,12631844.0,463165140.0
675235.0,20752131.0,761004766.0,675463.0,1870307.0,2549342.0,77.735,39.066,77.737,38.678,1989.816,1991.818,9.171712,1.0001,0.0,0.339,19717.0,16.69,0.0901,0.0,0.9932,0.0001,0.9935,0.0001,0.9931,0.0001,0.9809,0.0001,0.9828,0.0002,0.9799,0.0002,10.419,0.9977,0.0001,0.9976,0.0001,0.9977,0.0001,0.997162,0.796074,0.997947,0.996732,0.990736,0.807811,0.999993,0.998219,109.789,218460226.0,3.87,0.000511,1989.816,0.9842,0.9842,0.0009,0.0009,0.0,4150463.0,76100497.0,10.0,1.0,1.0,5.0,0.0,1.0,12239.0,382.065,0.9664,0.0004,0.9713,0.0007,0.9732,0.0005,15.445,0.0033,0.0,0.2932,0.0005,0.3116,0.001,0.2869,0.0007,0.9912,0.0001,0.992021,0.836519,0.984203,0.979302,0.97164,0.893241,0.999673,0.996972,661.786,1318156609.0,2.8,0.13957,0.9926,0.0002,0.9878,0.0005,0.9952,0.0002,0.9893,0.0002,0.9848,0.0005,0.9918,0.0002,1991.818,1.007276,675235.0,20752131.0,761004766.0
191381.0,8003752.0,295252887.0,191518.0,1066629.0,1533507.0,29.883,24.526,29.883,24.526,1218.437,1218.437,9.171712,1.0007,0.0,0.157,12039.0,16.69,0.1333,0.0,0.9932,0.0001,0.9934,0.0003,0.9933,0.0001,0.982,0.0002,0.9853,0.0004,0.9813,0.0002,6.569,0.9979,0.0001,0.9979,0.0002,0.9979,0.0001,0.9976,0.797027,0.998648,0.997833,0.991196,0.806943,0.999997,0.9983,69.412,84574589.0,3.87,0.000511,1218.437,0.9914,0.9914,0.0008,0.0008,0.0,2000938.0,32805876.0,9.0,1.0,1.0,4.0,0.0,1.0,12243.0,242.321,0.9698,0.0005,0.9719,0.0012,0.9755,0.0005,15.445,0.0052,0.0,0.2922,0.0007,0.3232,0.002,0.2881,0.0008,0.9936,0.0001,0.994157,0.853574,0.988903,0.983496,0.976333,0.898911,0.999817,0.997607,421.319,513351234.0,2.8,0.13957,0.995,0.0002,0.9916,0.0008,0.9958,0.0002,0.9919,0.0002,0.9891,0.0008,0.9926,0.0003,1218.437,1.007276,191381.0,8003752.0,295252887.0
230971.0,9680712.0,356861869.0,233186.0,1291829.0,1855280.0,36.126,24.341,36.129,21.418,1484.197,1484.198,9.171712,1.0008,0.0,0.156,16683.0,16.69,0.1334,0.0,0.9931,0.0001,0.9932,0.0002,0.9931,0.0001,0.9816,0.0002,0.9852,0.0004,0.9808,0.0002,6.523,0.9979,0.0001,0.9977,0.0002,0.9979,0.0001,0.997643,0.800712,0.998537,0.997805,0.991323,0.810684,0.999997,0.998357,68.787,102094052.0,3.87,0.000511,1484.197,0.9913,0.9913,0.0007,0.0007,0.0,2421146.0,39659269.0,9.0,1.0,1.0,4.0,0.0,1.0,12244.0,240.441,0.9698,0.0004,0.9722,0.0011,0.9755,0.0004,15.445,0.0052,0.0,0.2934,0.0006,0.3227,0.0018,0.2896,0.0007,0.9937,0.0001,0.994031,0.852436,0.9889,0.983874,0.975063,0.89854,0.999821,0.99747,417.792,620086111.0,2.8,0.13957,0.9948,0.0002,0.9925,0.0007,0.9953,0.0002,0.9923,0.0002,0.9894,0.0007,0.993,0.0002,1484.198,1.007276,230971.0,9680712.0,356861869.0
183094.0,7642224.0,281929268.0,183203.0,1018643.0,1465101.0,28.531,24.57,28.531,24.57,1161.173,1161.173,9.171712,1.0006,0.0,0.158,11470.0,16.69,0.1333,0.0,0.9934,0.0001,0.9935,0.0003,0.9934,0.0001,0.9818,0.0002,0.9851,0.0004,0.9811,0.0002,6.581,0.998,0.0001,0.9984,0.0001,0.9979,0.0001,0.997577,0.794214,0.998653,0.997832,0.991254,0.804045,0.999997,0.998286,69.487,80686719.0,3.87,0.000511,1161.173,0.9913,0.9913,0.0009,0.0009,0.0,1910556.0,31325474.0,9.0,1.0,1.0,4.0,0.0,1.0,12245.0,242.797,0.97,0.0005,0.9728,0.0012,0.9758,0.0005,15.445,0.0052,0.0,0.2928,0.0007,0.3257,0.0021,0.2889,0.0008,0.9937,0.0001,0.993863,0.851101,0.988349,0.983739,0.974585,0.898195,0.999811,0.997413,422.108,490140378.0,2.8,0.13957,0.9948,0.0002,0.9914,0.0008,0.9956,0.0002,0.9923,0.0002,0.9895,0.0008,0.9929,0.0003,1161.173,1.007276,183094.0,7642224.0,281929268.0
178857.0,7444379.0,274748588.0,179419.0,994927.0,1432441.0,27.855,24.585,27.855,24.585,1132.999,1130.999,9.171712,1.0031,0.0,0.158,11187.0,16.69,0.1336,0.0,0.993,0.0001,0.9937,0.0003,0.9929,0.0001,0.9816,0.0002,0.9851,0.0004,0.9809,0.0002,6.582,0.9979,0.0001,0.9979,0.0002,0.9979,0.0001,0.997712,0.801836,0.998654,0.997981,0.991326,0.811581,0.999997,0.998366,69.546,78794999.0,3.87,0.000511,1132.999,0.9925,0.9925,0.0008,0.0008,0.0,1861095.0,30527621.0,9.0,1.0,1.0,4.0,0.0,1.0,12246.0,242.926,0.9691,0.0005,0.9749,0.0012,0.9743,0.0005,15.445,0.0052,0.0,0.292,0.0007,0.3228,0.0021,0.2878,0.0008,0.9938,0.0001,0.994374,0.854808,0.989402,0.984325,0.976845,0.898528,0.999834,0.99765,422.112,477408252.0,2.8,0.13957,0.995,0.0002,0.9916,0.0008,0.9957,0.0002,0.992,0.0002,0.9885,0.0008,0.9928,0.0003,1130.999,1.007276,178857.0,7444379.0,274748588.0
