(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_3/4_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_3/4_Trigger_Rate,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_3/4_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Pion_Eff,SHMS_Aero_ALL_Pion_Eff_ERROR,SHMS_Aero_COIN_Pion_Eff,SHMS_Aero_COIN_Pion_Eff_ERROR,SHMS_Aero_SING_Pion_Eff,SHMS_Aero_SING_Pion_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Pion_Eff,SHMS_HGC_ALL_Pion_Eff_ERROR,SHMS_HGC_COIN_Pion_Eff,SHMS_HGC_COIN_Pion_Eff_ERROR,SHMS_HGC_SING_Pion_Eff,SHMS_HGC_SING_Pion_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Pion_ALL_TRACK_EFF,SHMS_Pion_ALL_TRACK_EFF_ERROR,SHMS_Pion_COIN_TRACK_EFF,SHMS_Pion_COIN_TRACK_EFF_ERROR,SHMS_Pion_SING_TRACK_EFF,SHMS_Pion_SING_TRACK_EFF_ERROR,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_3/4_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
1973540.0,55325532.0,,1833187782.0,1973253.0,2184338.0,2286691.0,143.285,39.658,143.285,39.658,3612.961,3612.961,9.172705,0.9999,0.0,0.546,35295.0,15.313,47.04,0.0395,0.0,0.8737,0.0032,0.8733,0.0034,0.8771,0.0107,0.2862,0.0025,0.2881,0.0027,0.2691,0.008,,0.9976,0.0006,0.9977,0.0006,0.9968,0.0022,0.996132,0.7753939999999999,0.998547,0.998082,0.985117,0.789768,0.999997,0.996871,36.411,131551168.0,1.026,0.0005110000000000001,3612.961,0.9803,0.9803,0.0007,0.0007,1973540.0,215274.0,,223750.0,8193.0,1.0,257.0,1.0,1.0,1.0,12523.0,507.392,0.9846,0.0004,0.9853,0.0005,0.9864,0.0013,5.505,0.0012,0.0,0.6842,0.0014,0.6843,0.0014,0.6916,0.0042,0.9405,0.0006,0.951889,0.6591859999999999,0.938015,0.926821,0.909437,0.8337389999999999,0.995464,0.984943,2425.694,8763938543.0,8.035,0.13957,0.9605,0.0007,0.9581,0.0008,0.9791,0.0016,0.9444,0.0051,0.9392,0.0057,0.9755,0.0108,3612.961,1.007276,1973540.0,55325532.0,,1833187782.0
2301063.0,64760642.0,,2139542548.0,2300800.0,2792781.0,3029911.0,167.793,35.291,167.793,35.291,4754.522,4754.522,9.172705,0.9999,0.0,0.484,46620.0,13.620999999999999,47.04,0.0431,0.0,0.8654,0.003,0.8705,0.0032,0.8390000000000001,0.008,0.2843,0.0022,0.2892,0.0025,0.2611,0.0053,,0.9972,0.0006,0.9973,0.0006,0.9965,0.0016,0.9961260000000001,0.775253,0.9984940000000001,0.9981059999999999,0.985131,0.789637,0.9999969999999999,0.996872,32.624,155111412.0,1.026,0.0005110000000000001,4754.522,0.9840000000000001,0.9840000000000001,0.0006,0.0006,2301063.0,502020.0,,522222.0,4097.0,1.0,129.0,1.0,1.0,1.0,12549.0,450.00199999999995,0.9832,0.0004,0.9841,0.0004,0.987,0.0008,5.505,0.0014,0.0,0.6828,0.0012,0.6828,0.0014,0.6911,0.0028,0.9413,0.0006,0.952091,0.6598890000000001,0.9388200000000001,0.9267719999999999,0.908867,0.8344790000000001,0.9955200000000001,0.984916,2153.225,10237553787.0,8.035,0.13957,0.9615,0.0006,0.9573,0.0007,0.9801,0.001,0.9516,0.0042,0.9515,0.0047,0.9531,0.0102,4754.522,1.007276,2301063.0,64760642.0,,2139542548.0
1125508.0,32267018.0,,1054614617.0,1125470.0,1370595.0,1484658.0,83.64,32.266,83.64,32.266,2592.164,2592.164,9.172705,1.0,0.0,0.434,25436.0,12.448,47.04,0.0425,0.0,0.8701,0.0042,0.8739,0.0045,0.85,0.0111,0.293,0.0033,0.2998,0.0036,0.2608,0.0076,,0.9984,0.0006,0.9984,0.0007,0.9985,0.0015,0.9961,0.774982,0.998592,0.998007,0.985027,0.789445,0.999997,0.996847,29.875,77440994.0,1.026,0.0005110000000000001,2592.164,0.9847,0.9847,0.0008,0.0008,1125508.0,250132.0,,257411.0,4097.0,1.0,129.0,1.0,1.0,1.0,12574.0,406.847,0.9836,0.0006,0.9846,0.0006,0.9879,0.0011,5.505,0.0014,0.0,0.6816,0.0017,0.6812,0.0019,0.6922,0.0039,0.9428,0.0008,0.952264,0.660249,0.939878,0.926908,0.908504,0.834206,0.995606,0.98483,1960.316,5081459071.0,8.035,0.13957,0.9634,0.0008,0.9594,0.001,0.9802,0.0014,0.9488,0.006,0.9477,0.0069,0.9567,0.0141,2592.164,1.007276,1125508.0,32267018.0,,1054614617.0
94772.0,2444186.0,,352394041.0,94784.0,166269.0,210530.0,27.846,20.698,27.846,20.698,1345.3229999999999,1345.3229999999999,9.172705,1.0001,0.0,0.07,13288.0,1.817,58.535,0.068,0.0,0.8414,0.0147,0.8319,0.0203,0.853,0.0212,0.2572,0.0097,0.2538,0.0131,0.2618,0.0146,,1.0,0.0,1.0,0.0,1.0,0.0,0.9964139999999999,0.767628,0.999308,0.998883,0.985556,0.7802899999999999,0.999999,0.996826,7.556,10164922.0,0.968,0.0005110000000000001,1345.3229999999999,0.9912,0.9912,0.0008,0.0008,94772.0,74066.0,,86013.0,4097.0,1.0,33.0,1.0,1.0,1.0,12678.0,261.94,0.9811,0.0015,0.9834,0.0021,0.986,0.0019,5.505,0.0006,0.0,0.6718,0.0044,0.6647,0.0065,0.6826,0.0064,0.9519,0.0018,0.9574,0.6773020000000001,0.942566,0.930694,0.916429,0.842491,0.9960190000000001,0.9868370000000001,1256.45,1690331108.0,7.9129999999999985,0.13957,0.9703,0.0019,0.9631,0.0031,0.9795,0.0023,0.9773,0.01,0.982,0.0126,0.9785,0.015,1345.3229999999999,1.007276,94772.0,2444186.0,,352394041.0
298749.0,8007797.0,,1155372022.0,298776.0,533374.0,677065.0,91.719,29.288,91.719,29.288,3131.645,3131.645,9.172705,1.0001,0.0,0.095,30804.0,2.557,58.535,0.0666,0.0,0.8666,0.0078,0.8827,0.0099,0.846,0.0124,0.2536,0.0054,0.2635,0.0074,0.2413,0.0079,,0.9983,0.0012,0.9986,0.0014,0.9981,0.0019,0.995906,0.754691,0.998955,0.998683,0.984788,0.768162,0.999999,0.996473,10.398,32561694.0,0.968,0.0005110000000000001,3131.645,0.9871,0.9871,0.0006,0.0006,298749.0,242661.0,,282004.0,4097.0,1.0,33.0,1.0,1.0,1.0,12680.0,368.934,0.9805,0.0008,0.9831,0.0012,0.9857,0.0011,5.505,0.0006,0.0,0.6776,0.0024,0.6629,0.0035,0.6948,0.0035,0.9528,0.001,0.956928,0.676554,0.941015,0.930917,0.913764,0.845202,0.995925,0.986651,1772.465,5550732441.0,7.9129999999999985,0.13957,0.9711,0.001,0.9605,0.0018,0.9818,0.0012,0.9599,0.0073,0.9524,0.0113,0.9692,0.0101,3131.645,1.007276,298749.0,8007797.0,,1155372022.0
416781.0,11345847.0,,1646541844.0,416827.0,749279.0,956264.0,129.889,38.198,129.889,38.198,3400.442,3400.442,9.172705,1.0001,0.0,0.12300000000000001,33265.0,3.3369999999999997,58.535,0.066,0.0,0.8609,0.0066,0.8719,0.0084,0.8464,0.0104,0.2685,0.0047,0.2805,0.0064,0.254,0.0069,,0.9983,0.001,1.0,0.0,0.996,0.0023,0.996093,0.761029,0.999052,0.998583,0.985139,0.7743399999999999,0.999999,0.9966459999999999,13.819,46989759.0,0.968,0.0005110000000000001,3400.442,0.9816,0.9816,0.0007,0.0007,416781.0,343814.0,,401890.0,4097.0,1.0,33.0,1.0,1.0,1.0,12716.0,484.214,0.9832,0.0007,0.9861,0.0009,0.9876,0.0008,5.505,0.0006,0.0,0.6774,0.002,0.6658,0.003,0.6946,0.0029,0.9531,0.0008,0.9566620000000001,0.675585,0.9418709999999999,0.929373,0.913845,0.8445520000000001,0.9958940000000001,0.986607,2313.388,7866541263.0,7.9129999999999985,0.13957,0.9708,0.0009,0.9620000000000001,0.0015,0.9808,0.001,0.96,0.0062,0.9516,0.0094,0.973,0.0084,3400.442,1.007276,416781.0,11345847.0,,1646541844.0
374612.0,10397441.0,,1490269297.0,374621.0,679546.0,862499.0,119.143,35.596,119.143,35.596,3347.068,3356.242,9.172705,1.0,0.0,0.112,32837.0,3.0980000000000003,58.535,0.0654,0.0,0.8363,0.0074,0.8444,0.0096,0.8264,0.0115,0.2841,0.0052,0.3011,0.0073,0.2646,0.0076,,0.9981,0.0011,0.9966,0.0019,1.0,0.0,0.996497,0.781139,0.999041,0.998588,0.985421,0.794579,0.999999,0.997005,12.723,42583580.0,0.968,0.0005110000000000001,3347.068,0.9818,0.9818,0.0007,0.0007,374612.0,315074.0,,363746.0,4097.0,1.0,33.0,1.0,1.0,1.0,12820.0,444.029,0.9836,0.0007,0.9861,0.0009,0.9879,0.0009,5.505,0.0006,0.0,0.6779999999999999,0.0021,0.6627,0.0031,0.7002,0.003,0.9531,0.0009,0.956793,0.676117,0.941576,0.929111,0.914668,0.844958,0.995858,0.98677,2146.545,7204325257.0,7.9129999999999985,0.13957,0.9703,0.0009,0.9594,0.0016,0.9817,0.0011,0.9582,0.0064,0.9557,0.0092,0.9626,0.0098,3356.242,1.007276,374612.0,10397441.0,,1490269297.0
1482577.0,11508359.0,,1472791815.0,1482649.0,1787450.0,1964663.0,35.123000000000005,9.93,35.123000000000005,9.93,3536.985,3541.843,9.172705,1.0,0.0,0.419,1148418.0,3.2489999999999997,58.535,0.1553,0.0,0.8491,0.0073,0.8562,0.0094,0.8389,0.0116,0.2846,0.0053,0.3079,0.0074,0.2572,0.0076,,0.9994,0.0006,1.0,0.0,0.9985,0.0015,0.996524,0.7752720000000001,0.999135,0.998856,0.985684,0.788114,0.999999,0.996967,12.355,43700760.0,0.968,0.0005110000000000001,3536.985,0.9841,0.9841,0.0001,0.0001,1482577.0,348738.0,,359481.0,4097.0,1.0,33.0,1.0,1.0,1.0,12903.0,415.82599999999996,0.9815,0.0007,0.9851,0.001,0.9867,0.0009,5.505,0.0013,0.0,0.6764,0.0021,0.6665,0.0031,0.6926,0.0031,0.9561,0.0009,0.956791,0.676241,0.941448,0.9287700000000001,0.9147709999999999,0.8454430000000001,0.9958290000000001,0.986827,2011.175,7123265410.0,7.9129999999999985,0.13957,0.9736,0.0009,0.9649,0.0015,0.983,0.001,0.9564,0.0065,0.9461,0.0101,0.9637,0.0095,3541.843,1.007276,1482577.0,11508359.0,,1472791815.0
373670.0,10485488.0,,1488060487.0,373715.0,681369.0,860418.0,37.414,10.334,37.414,10.334,3620.306,3630.583,9.172705,1.0001,0.0,0.103,35531.0,2.888,58.535,0.065,0.0,0.863,0.0069,0.8633,0.0092,0.8637,0.0105,0.2998,0.0054,0.3168,0.0075,0.2797,0.0078,,0.9974,0.0013,0.9978,0.0016,0.997,0.0021,0.996517,0.7797069999999999,0.998906,0.998743,0.985629,0.7929390000000001,0.999999,0.997024,11.996,43428084.0,0.968,0.0005110000000000001,3620.306,0.9821,0.9821,0.0007,0.0007,373670.0,317742.0,,363207.0,4097.0,1.0,33.0,1.0,1.0,1.0,12971.0,409.86800000000005,0.982,0.0007,0.9845,0.001,0.9874,0.0009,5.505,0.0006,0.0,0.6774,0.0021,0.6626,0.0031,0.6949,0.003,0.9553,0.0009,0.956007,0.673509,0.94264,0.926749,0.913339,0.8441190000000001,0.995798,0.986491,1980.615,7190786689.0,7.9129999999999985,0.13957,0.9715,0.0009,0.9631,0.0015,0.9811,0.0011,0.9613,0.0062,0.9478,0.01,0.9773,0.0075,3630.583,1.007276,373670.0,10485488.0,,1488060487.0
296106.0,8506743.0,,1180928753.0,296132.0,545947.0,680290.0,55.13800000000001,15.732999999999999,55.13800000000001,15.732999999999999,3504.717,3510.857,9.172705,1.0001,0.0,0.084,34466.0,2.423,58.535,0.0642,0.0,0.8406,0.0082,0.8412,0.0112,0.8399,0.0121,0.2973,0.0061,0.304,0.0085,0.2905,0.0088,,0.9992,0.0008,0.9985,0.0015,1.0,0.0,0.996251,0.776072,0.9991329999999999,0.998677,0.9844290000000001,0.790076,0.999999,0.9967309999999999,9.907,34722680.0,0.968,0.0005110000000000001,3504.717,0.9851,0.9851,0.0006,0.0006,296106.0,257780.0,,288242.0,4097.0,1.0,33.0,1.0,1.0,1.0,13024.0,336.365,0.982,0.0008,0.9843,0.0011,0.9863,0.001,5.505,0.0006,0.0,0.6772,0.0023,0.6627,0.0035,0.6977,0.0033,0.9561,0.0009,0.9573790000000001,0.677454,0.945525,0.927328,0.915631,0.843828,0.996041,0.9868239999999999,1661.265,5832464791.0,7.9129999999999985,0.13957,0.9744,0.0009,0.9646,0.0017,0.9846,0.0011,0.9523,0.0078,0.9413,0.0121,0.9739,0.0091,3510.857,1.007276,296106.0,8506743.0,,1180928753.0
113924.0,5326953.0,,313812814.0,113934.0,272372.0,295834.0,22.219,7.6560000000000015,22.219,7.6560000000000015,2902.237,2908.104000000001,5.9848040000000005,1.0001,0.0,0.039,28799.0,1.832,31.145,0.0511,0.0,0.9901,0.0004,0.99,0.0007,0.9903,0.0006,0.9697,0.0008,0.9753,0.0011,0.966,0.001,,0.9979,0.0002,0.9984,0.0003,0.9976,0.0003,0.997606,0.801851,0.998863,0.997998,0.990508,0.812082,0.999998,0.998216,29.81900000000001,86541921.0,2.229,0.0005110000000000001,2902.237,0.9937,0.9937,0.0005,0.0005,113924.0,161423.0,,153154.0,2049.0,1.0,33.0,1.0,1.0,1.0,13070.0,107.91,0.9825,0.0006,0.9857,0.0009,0.9888,0.0006,13.785,0.0009,0.0,0.7022,0.0018,0.6849,0.0031,0.7126,0.0023,0.9924,0.0003,0.993616,0.8694700000000001,0.981031,0.970494,0.968371,0.943056,0.99944,0.998199,347.952,1011879386.0,3.4930000000000003,0.13957,0.9946,0.0003,0.9919,0.0007,0.9963,0.0004,0.9919,0.0006,0.9891,0.0011,0.9935,0.0007,2908.104000000001,1.007276,113924.0,5326953.0,,313812814.0
109036.0,5539386.0,,327272065.0,109044.0,274106.0,298716.0,22.320999999999998,11.258,22.320999999999998,11.258,1982.6370000000002,1987.7620000000002,5.9848040000000005,1.0001,0.0,0.055,19609.0,2.787,31.145,0.0495,0.0,0.9901,0.0004,0.9906,0.0007,0.9898,0.0006,0.9666,0.0008,0.9723,0.0011,0.9627,0.0011,,0.998,0.0002,0.998,0.0003,0.9979,0.0003,0.997583,0.80343,0.9986860000000001,0.9983129999999999,0.990124,0.813884,0.9999979999999999,0.9981620000000001,45.107,89430516.0,2.229,0.0005110000000000001,1982.6370000000002,0.9899,0.9899,0.0007,0.0007,109036.0,167860.0,,159723.0,2049.0,1.0,33.0,1.0,1.0,1.0,13071.0,164.644,0.9831,0.0006,0.9872,0.0009,0.9885,0.0006,13.785,0.0009,0.0,0.6989,0.0017,0.6862,0.003,0.7070000000000001,0.0022,0.9923,0.0003,0.9935709999999999,0.8685879999999999,0.980999,0.972115,0.967677,0.941234,0.9994700000000001,0.9981,530.942,1055386653.0,3.4930000000000003,0.13957,0.9947,0.0003,0.9921,0.0007,0.9963,0.0004,0.9914,0.0006,0.9890000000000001,0.0011,0.9940000000000001,0.0007,1987.7620000000002,1.007276,109036.0,5539386.0,,327272065.0
150400.0,10616394.0,,340431261.0,150415.0,468655.0,515328.0,52.358,14.626,52.358,14.626,3579.784,3585.829,5.9848040000000005,1.0001,0.0,0.042,35546.0,2.9610000000000003,31.145,0.0441,0.0,0.991,0.0003,0.9919,0.0005,0.9904,0.0004,0.9686,0.0006,0.9763,0.0009,0.9648,0.0007,,0.9978,0.0002,0.9979,0.0003,0.9978,0.0002,0.997575,0.8043060000000001,0.998898,0.998263,0.989847,0.814868,0.999998,0.99812,48.069,172078338.0,2.229,0.0005110000000000001,3579.784,0.9947,0.9947,0.0004,0.0004,150400.0,321709.0,,332128.0,1025.0,1.0,33.0,1.0,1.0,1.0,13078.0,94.938,0.9846,0.0005,0.9864,0.0008,0.9885,0.0005,15.79,0.0015,0.0,0.688,0.0015,0.6606,0.0028,0.6989,0.0017,0.9932,0.0002,0.994059,0.8717030000000001,0.983691,0.975566,0.968375,0.938016,0.999602,0.99804,396.22,1420776940.0,3.4930000000000003,0.13957,0.9963,0.0002,0.9947,0.0005,0.997,0.0002,0.9937,0.0004,0.9908,0.0008,0.9952,0.0004,3585.829,1.007276,150400.0,10616394.0,,340431261.0
149570.0,10464461.0,,335271836.0,149587.0,463180.0,508470.0,45.913000000000004,12.55,45.913000000000004,12.55,3658.433,3664.725,5.9848040000000005,1.0001,0.0,0.040999999999999995,36320.0,2.855,31.145,0.0443,0.0,0.9901,0.0003,0.9919,0.0005,0.9892,0.0004,0.9689,0.0006,0.9779,0.0008,0.9644,0.0007,,0.9978,0.0002,0.9979,0.0003,0.9977,0.0002,0.997656,0.804582,0.9988879999999999,0.998233,0.990324,0.814787,0.9999979999999999,0.998208,46.093999999999994,168633002.0,2.229,0.0005110000000000001,3658.433,0.9945,0.9945,0.0004,0.0004,149570.0,317105.0,,327094.0,1025.0,1.0,33.0,1.0,1.0,1.0,13079.0,91.486,0.9853,0.0005,0.988,0.0008,0.9886,0.0005,15.79,0.0015,0.0,0.6872,0.0015,0.6579,0.0028,0.6995,0.0018,0.9925,0.0002,0.9941530000000001,0.872603,0.983476,0.975899,0.969191,0.938077,0.999602,0.998092,382.006,1399947426.0,3.4930000000000003,0.13957,0.9962,0.0002,0.9936,0.0006,0.9972,0.0002,0.9923,0.0004,0.991,0.0008,0.9931,0.0005,3664.725,1.007276,149570.0,10464461.0,,335271836.0
123362.0,11490303.0,,194572378.0,123378.0,793148.0,539871.0,68.814,19.148,68.814,19.148,3593.727000000001,3599.098,5.9848040000000005,1.0001,0.0,0.034,35739.0,3.193,31.145,0.069,0.0,0.9905,0.0002,0.9923,0.0005,0.9901,0.0003,0.9659,0.0005,0.9801,0.0009,0.9631,0.0005,,0.998,0.0001,0.9983,0.0003,0.9979,0.0001,0.997636,0.805616,0.998873,0.997984,0.990406,0.815983,0.999998,0.998235,51.744,185955438.0,2.229,0.0005110000000000001,3593.727000000001,0.9964,0.9964,0.0003,0.0003,123362.0,675900.0,,379283.0,513.0,1.0,17.0,1.0,1.0,1.0,13086.0,54.06100000000001,0.9826,0.0006,0.9841,0.0012,0.987,0.0006,17.795,0.0028,0.0,0.6663,0.0017,0.6193,0.0035,0.682,0.0019,0.9931,0.0002,0.993886,0.8676280000000001,0.985915,0.976077,0.968253,0.931154,0.999663,0.997814,313.485,1128263980.0,3.4930000000000003,0.13957,0.997,0.0002,0.996,0.0006,0.9974,0.0002,0.9948,0.0003,0.9943,0.0006,0.9949,0.0004,3599.098,1.007276,123362.0,11490303.0,,194572378.0
437723.0,39815179.0,,414059981.0,437734.0,745716.0,682456.0,19.843,5.39,19.843,5.39,3681.5429999999997,3689.0229999999997,9.878908000000001,1.0,0.0,0.11900000000000001,36528.0,10.793,34.52,0.0187,0.0,0.9312,0.0022,0.9385,0.0026,0.9178,0.0041,0.6272,0.0035,0.6613,0.0043,0.5715,0.0058,,0.9972,0.0005,0.9974,0.0006,0.9968,0.001,0.99625,0.7815300000000001,0.998283,0.997707,0.985809,0.7959689999999999,0.9999959999999999,0.9971049999999999,44.54,163976681.0,1.725,0.0005110000000000001,3681.5429999999997,0.9936,0.9936,0.0004,0.0004,437723.0,308645.0,,202079.0,2049.0,1.0,129.0,1.0,1.0,1.0,13317.0,112.241,0.9835,0.0008,0.9872,0.0009,0.9831,0.0016,8.595,0.0016,0.0,0.6776,0.0025,0.6786,0.003,0.6779,0.0047,0.9446,0.001,0.9730190000000001,0.74217,0.960511,0.93971,0.918349,0.8953639999999999,0.997619,0.991456,930.515,3432691849.0,8.035,0.13957,0.9856,0.0007,0.9843,0.0009,0.9889,0.0012,0.9783,0.0044,0.9755,0.0055,0.9831,0.0075,3689.0229999999997,1.007276,437723.0,39815179.0,,414059981.0
1435424.0,40742372.0,,1481965068.0,1435326.0,1742401.0,1744204.0,4.689,1.134,4.689,1.134,4134.833,4138.61,9.878908,0.9999,0.0,0.34700000000000003,40602.0,9.844,34.52,0.0428,0.0,0.9219,0.0016,0.923,0.0017,0.9165,0.004,0.6161,0.0023,0.6194,0.0026,0.5991,0.0058,,0.9973,0.0004,0.9973,0.0004,0.9974,0.0009,0.996345,0.782698,0.998377,0.997836,0.985961,0.796858,0.999996,0.997148,41.86,173083257.0,1.725,0.0005110000000000001,4134.833,0.9845,0.9845,0.0006,0.0006,1435424.0,315832.0,,180882.0,8193.0,1.0,129.0,1.0,1.0,1.0,13360.0,358.083,0.9848,0.0004,0.9862,0.0004,0.9879,0.0011,6.595,0.0012,0.0,0.6686,0.0013,0.6691,0.0015,0.6799,0.004,0.9449,0.0006,0.965438,0.714481,0.937185,0.921353,0.921555,0.8978799999999999,0.99506,0.991989,1681.1270000000006,6957527850.0,8.035,0.13957,0.9652,0.0006,0.9627,0.0007,0.9843,0.0013,0.9553,0.0047,0.9556,0.0051,0.9725,0.0121,4138.61,1.007276,1435424.0,40742372.0,,1481965068.0
461649.0,41803849.0,,434623250.0,461666.0,785239.0,719607.0,33.239000000000004,9.246,33.239000000000004,9.246,3595.093,3600.801,9.878908000000001,1.0,0.0,0.128,35657.0,11.61,34.52,0.0188,0.0,0.9315,0.0022,0.9387,0.0026,0.9192,0.0039,0.6374,0.0034,0.6651,0.0042,0.5936,0.0056,,0.9972,0.0005,0.9966,0.0007,0.9984,0.0007,0.99623,0.78072,0.998275,0.997692,0.985806,0.795165,0.9999959999999999,0.997093,47.723,171569436.0,1.725,0.0005110000000000001,3595.093,0.9937,0.9937,0.0004,0.0004,461649.0,324061.0,,212115.0,2049.0,1.0,129.0,1.0,1.0,1.0,13429.0,120.70200000000001,0.9824,0.0008,0.9854,0.0009,0.9815,0.0016,8.595,0.0017,0.0,0.6784,0.0025,0.6772,0.003,0.6835,0.0046,0.9438,0.001,0.9721620000000001,0.739019,0.958026,0.937775,0.917579,0.8964719999999999,0.9973879999999999,0.991467,994.927,3582533433.0,8.035,0.13957,0.9847,0.0007,0.9833,0.0009,0.988,0.0013,0.9857,0.0034,0.9840000000000001,0.0044,0.9941,0.0042,3600.801,1.007276,461649.0,41803849.0,,434623250.0
20438.0,682397.0,,83618442.0,20439.0,94008.0,58196.0,13.467,17.484,13.467,17.484,770.253,770.253,7.937,1.0,0.0,0.027000000000000003,7655.0,0.8859999999999999,34.575,0.1378,0.0,0.982,0.0016,0.989,0.0029,0.9805,0.0018,0.9077,0.0033,0.9273,0.006999999999999999,0.9035,0.0037,,0.9976,0.0007,0.998,0.0014,0.9975,0.0007,0.996819,0.7772600000000001,0.998682,0.998027,0.988325,0.789036,0.999997,0.997537,17.384,13389923.0,2.139,0.0005110000000000001,770.253,0.9973,0.9973,0.0006,0.0006,20438.0,75822.0,,20410.0,4097.0,1.0,9.0,1.0,1.0,1.0,13978.0,108.56,0.9695,0.0022,0.984,0.0029,0.9857,0.0022,9.115,0.0007,0.0,0.7033,0.0049,0.6963,0.0088,0.7154,0.0071,0.9832,0.0012,0.986238,0.815129,0.964993,0.94856,0.94755,0.9398,0.998199,0.996843,491.3,378425044.0,5.5120000000000005,0.13957,0.9915,0.0011,0.9879,0.0024,0.9949,0.0013,0.9774,0.0051,0.9633,0.0109,0.9868,0.0059,770.253,1.007276,20438.0,682397.0,,83618442.0
18612.0,525442.0,,64596601.0,18614.0,48471.0,41747.0,21.285,25.261,21.285,25.261,842.613,842.613,7.937,1.0001,0.0,0.022000000000000002,8365.0,0.624,34.575,0.0922,0.0,0.9836,0.0022,0.9863,0.0036,0.9824,0.0027,0.9091,0.0047,0.9241,0.008,0.9027,0.0058,,0.9993,0.0005,0.9988,0.0012,0.9995,0.0005,0.996516,0.776018,0.9981969999999999,0.9974120000000001,0.988044,0.7888689999999999,0.9999950000000001,0.997476,12.370999999999999,10423562.0,2.1390000000000002,0.0005110000000000001,842.613,0.9963,0.9963,0.0007,0.0007,18612.0,30908.0,,15767.0,4097.0,1.0,17.0,1.0,1.0,1.0,13979.0,76.66199999999998,0.9791,0.0022,0.987,0.0029,0.9856,0.0025,9.115,0.0006,0.0,0.7083,0.0059,0.7044,0.0098,0.7155,0.0081,0.9825,0.0015,0.9857309999999999,0.811647,0.9654209999999999,0.947106,0.9480709999999999,0.936292,0.9981709999999999,0.996692,344.43,290221523.0,5.5120000000000005,0.13957,0.9885,0.0016,0.9863,0.0028,0.9923,0.0018,0.9793,0.0057,0.976,0.0097,0.9862,0.0068,842.613,1.007276,18612.0,525442.0,,64596601.0
