(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
9569.0,65207.0,2824507.0,9586.0,65268.0,1417038.0,33.832,51.665,33.832,51.665,654.83,709.6619999999997,9.172705,1.0018,0.0,0.013000000000000001,7084.0,23.75,1.0009,0.0003,0.9877,0.0008,0.9977,0.001,0.9867,0.0008,0.9977,0.0003,0.9991,0.0006,0.9976,0.0004,0.092,0.9973,0.0004,0.9985,0.0009,0.9971,0.0005,0.9979610000000001,0.772494,0.9993790000000001,0.997868,0.993549,0.779655,0.999999,0.9985790000000001,63.49,41574899.0,5.015,0.0005110000000000001,654.83,1.0017,1.0017,0.0,0.0,9569.0,65207.0,1412254.0,2.0,1.0,1.0,1.0,1.0,1.0,11841.0,3.98,0.2781,0.0032,0.4011,0.0108,0.2637,0.0033,23.79,0.5017,0.0003,0.8865,0.004,0.9939,0.0027,0.8699,0.0046,0.7748,0.0014,0.918017,0.509289,0.98136,0.9758870000000001,0.813048,0.6540630000000001,0.999551,0.935327,159.614,113271722.0,5.015,0.9382719999999999,0.9933,0.0012,1.0,0.0,0.9918,0.0015,709.6619999999997,1.007276,9569.0,65207.0,2824507.0
9619.0,38268.0,1450895.0,9614.0,38183.0,727555.0,19.075,22.768,19.075,22.768,837.816,837.816,9.172705,0.9995,0.0002,0.011,8345.0,23.75,0.9978,0.0004,0.9859,0.0011,0.9973,0.0015,0.9848,0.0012,0.9969,0.0005,1.0,0.0,0.9966,0.0006,0.046,0.9974,0.0006,0.999,0.001,0.9972,0.0006,0.998018,0.758833,0.999191,0.998086,0.994318,0.765252,0.999998,0.998666,28.581,23945764.0,5.015,0.0005110000000000001,837.816,0.9995,0.9995,0.0002,0.0002,9619.0,38268.0,725448.0,2.0,1.0,1.0,1.0,1.0,1.0,11842.0,1.732,0.28300000000000003,0.0045,0.44,0.0153,0.2643,0.0047,23.79,0.5015,0.0004,0.8909999999999999,0.0055,1.0,0.0,0.8721,0.0064,0.7751,0.0019,0.918409,0.507171,0.983367,0.976236,0.814805,0.648381,0.999605,0.934882,69.887,58552804.0,5.015,0.938272,0.9908,0.002,0.9978,0.0022,0.9891,0.0024,837.816,1.007276,9619.0,38268.0,1450895.0
9196.0,62466.0,2687611.0,9194.0,62420.0,1346036.0,35.26300000000001,51.498999999999995,35.26300000000001,51.498999999999995,684.738,684.738,9.172705,0.9998,0.0002,0.013000000000000001,6821.0,23.75,0.9993,0.0003,0.9873,0.0008,0.9981,0.001,0.9864,0.0009,0.9982,0.0003,0.9995,0.0005,0.9981,0.0003,0.091,0.998,0.0004,0.9989,0.0008,0.9978,0.0004,0.997923,0.7733720000000001,0.9988020000000001,0.9980760000000001,0.993708,0.780705,0.9999979999999999,0.9986200000000001,63.49,43474231.0,5.015,0.0005110000000000001,684.738,0.9996,0.9996,0.0003,0.0003,9196.0,62466.0,1343806.0,2.0,1.0,1.0,1.0,1.0,1.0,11843.0,3.925,0.2813,0.0033,0.4389,0.0113,0.2626,0.0034,23.79,0.5008,0.0003,0.8797,0.0042,0.9907,0.0033,0.8605,0.0049,0.7759999999999999,0.0014,0.916776,0.506837,0.9808879999999999,0.9733950000000001,0.814183,0.651986,0.999492,0.935333,156.963,107478419.0,5.015,0.9382719999999999,0.9889,0.0016,0.9939,0.0027,0.9877,0.0019,684.738,1.007276,9196.0,62466.0,2687611.0
13393.0,70204.0,2857475.0,13405.0,70258.0,1435242.0,37.761,34.882,37.761,34.882,1082.535,1082.535,9.172705,1.0009,0.0,0.012,10795.0,23.75,1.0008,0.0003,0.9874,0.0008,0.9965,0.0012,0.9866,0.0008,0.9974,0.0003,0.9991,0.0006,0.9972,0.0004,0.065,0.9971,0.0004,0.9966,0.0013,0.9971,0.0005,0.997861,0.764388,0.999049,0.998352,0.993281,0.771563,0.999998,0.998465,43.481,47069192.0,5.015,0.0005110000000000001,1082.535,1.0006,1.0006,0.0,0.0,13393.0,70204.0,1428738.0,2.0,1.0,1.0,1.0,1.0,1.0,11844.0,2.64,0.285,0.0032,0.4268,0.0107,0.2679,0.0033,23.79,0.5023,0.0003,0.8888,0.0039,0.9967,0.0019,0.8706,0.0046,0.7777,0.0013,0.919759,0.5113,0.982367,0.975779,0.8180810000000001,0.6520100000000001,0.999573,0.936694,106.739,115549024.0,5.015,0.938272,0.9916,0.0014,0.9966,0.002,0.9904,0.0016,1082.535,1.007276,13393.0,70204.0,2857475.0
9111.0,14039.0,4240889.0,9094.0,14001.0,1411963.0,28.18,31.930999999999997,28.18,31.930999999999997,882.5110000000003,882.5110000000003,9.172705,0.9981,0.0005,0.01,8776.0,31.645,0.9973,0.0002,0.9888,0.0025,1.0,0.0,0.9868,0.0029,0.9927,0.002,1.0,0.0,0.9914,0.0024,0.016,0.9985,0.0011,0.996,0.004,0.9991,0.0009,0.9980040000000001,0.7568239999999999,0.999439,0.997812,0.9943569999999999,0.763217,0.999999,0.998664,23.463,20706284.0,3.738,0.0005110000000000001,882.5110000000003,0.998,0.998,0.0005,0.0005,9111.0,14039.0,1413630.0,3.0,1.0,1.0,1.0,1.0,1.0,11847.0,4.805,0.2583,0.0037,0.3271,0.0286,0.2569,0.0037,18.125,0.3329,0.0002,0.8614,0.0053,1.0,0.0,0.8584,0.0054,0.7513,0.0015,0.894611,0.45769799999999994,0.9770989999999999,0.9709409999999999,0.785462,0.614218,0.9993350000000001,0.917235,157.283,138804085.0,6.265,0.9382719999999999,0.9822,0.0028,1.0,0.0,0.9815,0.0029,882.5110000000003,1.007276,9111.0,14039.0,4240889.0
4461.0,9334.0,4244362.0,4435.0,9287.0,1408668.0,11.361,64.498,11.361,64.498,176.143,418.929,9.172705,0.9942,0.0011,0.011,4147.0,31.645,0.995,0.0002,0.9901,0.0024,0.9959,0.0041,0.9891,0.0027,0.9941,0.0018,1.0,0.0,0.9932,0.0022,0.022,0.9976,0.0014,1.0,0.0,0.9971,0.0017,0.997591,0.755137,1.0,0.997175,0.992713,0.762835,1.0,0.998272,46.783,8240444.0,3.738,0.0005110000000000001,176.143,0.9933,0.9933,0.0013,0.0013,4461.0,9334.0,1414787.0,3.0,1.0,1.0,1.0,1.0,1.0,11848.0,10.131,0.2592,0.0038,0.287,0.0298,0.2588,0.0038,18.125,0.3319,0.0002,0.8612,0.0054,0.9851,0.0148,0.8592,0.0055,0.7545,0.0015,0.893763,0.456975,0.974471,0.969981,0.7873979999999999,0.613996,0.999234,0.917935,320.601,134309218.0,6.265,0.938272,0.9804,0.003,1.0,0.0,0.9798,0.0031,418.929,1.007276,4461.0,9334.0,4244362.0
8037.0,16184.0,7229918.0,8040.0,16182.0,1450274.0,46.887,62.071999999999996,46.887,62.071999999999996,755.37,755.37,9.172705,1.0004,0.0,0.011000000000000001,7538.0,31.645,0.9999,0.0001,0.9869,0.0021,1.0,0.0,0.985,0.0025,0.9933,0.0015,1.0,0.0,0.992,0.0018,0.021,0.9976,0.0011,0.9973,0.0027,0.9977,0.0012,0.9981270000000001,0.758821,0.999662,0.998626,0.993772,0.764886,1.0,0.9985360000000001,45.324,34236689.0,3.738,0.0005110000000000001,755.37,1.0013,1.0013,0.0,0.0,8037.0,16184.0,1445984.0,5.0,1.0,1.0,1.0,1.0,1.0,11849.0,9.571,0.2565,0.0037,0.3434,0.0239,0.2538,0.0037,18.125,0.2006,0.0001,0.858,0.0054,1.0,0.0,0.8532,0.0055,0.7543,0.0015,0.895651,0.461916,0.9761709999999999,0.96988,0.786537,0.620297,0.999282,0.918947,302.895,228798245.0,6.265,0.9382719999999999,0.9846,0.0026,0.993,0.006999999999999999,0.9840000000000001,0.0028,755.37,1.007276,8037.0,16184.0,7229918.0
8079.0,16392.0,5399468.0,8082.0,14336.0,1085661.0,35.007,35.925,35.007,35.925,974.442,974.442,9.172705,1.0004,0.0,0.008,7669.0,31.645,0.8746,0.0002,0.9875,0.0023,0.9972,0.0028,0.9857,0.0027,0.9942,0.0016,1.0,0.0,0.9931,0.0019,0.017,0.9975,0.0012,0.9967,0.0033,0.9977,0.0013,0.997474,0.7528630000000001,0.999569,0.999143,0.990752,0.7608699999999999,1.0,0.997789,26.884,26196989.0,3.738,0.0005110000000000001,974.442,0.8949,0.8949,0.0033,0.0033,8079.0,16392.0,1079894.0,5.0,1.0,1.0,1.0,1.0,1.0,11850.0,5.541,0.2526,0.0042,0.3689,0.0266,0.2489,0.0043,18.125,0.2011,0.0002,0.8584,0.0062,1.0,0.0,0.853,0.0064,0.7486,0.0017,0.894825,0.45913,0.976692,0.969981,0.786095,0.61651,0.9993,0.91797,176.13299999999995,171631805.0,6.265,0.938272,0.9817,0.0034,1.0,0.0,0.9804,0.0036,974.442,1.007276,8079.0,16392.0,5399468.0
3525.0,7513.0,3408199.0,3416.0,7286.0,1101271.0,22.061,66.847,22.061,66.847,330.027,330.027,9.172705,0.9691,0.0029,0.011000000000000001,3188.0,31.645,0.9698,0.0003,0.9924,0.0024,1.0,0.0,0.9912,0.0028,0.9939,0.0021,1.0,0.0,0.9929,0.0025,0.023,1.0,0.0,1.0,0.0,1.0,0.0,0.9962469999999999,0.7383069999999999,0.9992709999999999,0.9986079999999999,0.9871979999999999,0.749471,0.999999,0.996793,48.355,15958475.0,3.738,0.0005110000000000001,330.027,0.9693,0.9693,0.003,0.003,3525.0,7513.0,1136066.0,3.0,1.0,1.0,1.0,1.0,1.0,11859.0,10.327,0.2481,0.0042,0.3506,0.0362,0.2463,0.0043,18.125,0.3231,0.0003,0.8407,0.0066,1.0,0.0,0.8375,0.0067,0.7529,0.0017,0.8946959999999999,0.46003999999999995,0.9756319999999999,0.9684959999999999,0.787492,0.618252,0.999232,0.918876,326.14799999999997,107637532.0,6.265,0.9382719999999999,0.9798,0.0036,1.0,0.0,0.9789,0.0038,330.027,1.007276,3525.0,7513.0,3408199.0
11870.0,20488.0,7524845.0,11871.0,20474.0,1512382.0,48.993,43.18600000000001,48.993,43.18600000000001,1134.467,1134.467,9.172705,1.0001,0.0,0.01,11302.0,31.645,0.9993,0.0001,0.9899,0.0018,0.998,0.002,0.9883,0.0021,0.9957,0.0012,1.0,0.0,0.9949,0.0014,0.018000000000000002,0.9969,0.0012,1.0,0.0,0.9962,0.0014,0.997557,0.741495,0.99872,0.998722,0.992873,0.748731,0.999998,0.998209,31.826,36106052.0,3.738,0.0005110000000000001,1134.467,0.9997,0.9997,0.0002,0.0002,11870.0,20488.0,1504969.0,5.0,1.0,1.0,1.0,1.0,1.0,11860.0,6.632999999999999,0.2477,0.0036,0.329,0.0219,0.2451,0.0036,18.125,0.201,0.0001,0.8531,0.0054,1.0,0.0,0.8479,0.0056,0.752,0.0014,0.898084,0.4653890000000001,0.976082,0.971542,0.7908649999999999,0.620534,0.999319,0.92064,212.467,241037020.0,6.265,0.938272,0.9806,0.0029,1.0,0.0,0.9793,0.0031,1134.467,1.007276,11870.0,20488.0,7524845.0
6874.0,11842.0,4473978.0,6870.0,11842.0,898990.0,28.906,43.809,28.906,43.809,659.8330000000002,659.8330000000002,9.172705,0.9994,0.0003,0.01,6573.0,31.645,1.0,0.0002,0.9893,0.0024,1.0,0.0,0.9882,0.0028,0.9938,0.0019,1.0,0.0,0.9927,0.0022,0.018000000000000002,0.9969,0.0015,1.0,0.0,0.9963,0.0018,0.99756,0.73857,1.0,0.998326,0.9921040000000001,0.745697,1.0,0.997992,32.628,21529211.0,3.738,0.0005110000000000001,659.8330000000002,0.9995,0.9995,0.0003,0.0003,6874.0,11842.0,894796.0,5.0,1.0,1.0,1.0,1.0,1.0,11861.0,6.78,0.2469,0.0046,0.3882,0.0317,0.2429,0.0047,18.125,0.2009,0.0002,0.8435,0.0072,0.9892,0.0107,0.8379,0.0075,0.7547,0.0019,0.89333,0.456032,0.9747180000000001,0.971508,0.784388,0.613958,0.99928,0.9167649999999999,214.261,141376421.0,6.265,0.9382719999999999,0.9807,0.0038,0.9897,0.0103,0.9799,0.0041,659.8330000000002,1.007276,6874.0,11842.0,4473978.0
3858.0,6186.0,2021272.0,3848.0,6165.0,404940.0,13.433,36.19,13.433,36.19,371.186,371.186,9.172705,0.9974,0.0008,0.01,3689.0,31.645,0.9966,0.0003,0.9889,0.0037,1.0,0.0,0.9867,0.0044,0.9901,0.0035,0.9928,0.0072,0.9896,0.0039,0.017,0.9951,0.0028,0.975,0.0143,1.0,0.0,0.997663,0.7663989999999999,0.998852,0.995392,0.995475,0.7743359999999999,0.999995,0.998979,27.363000000000003,10156845.0,3.738,0.0005110000000000001,371.186,0.9973,0.9973,0.0009,0.0009,3858.0,6186.0,404254.0,5.0,1.0,1.0,1.0,1.0,1.0,11863.0,5.445,0.2555,0.0068,0.3281,0.0415,0.253,0.0069,18.125,0.2003,0.0003,0.8668,0.0098,1.0,0.0,0.8619,0.0101,0.7435,0.0028,0.868816,0.434144,0.977636,0.901566,0.7887529999999999,0.624479,0.997799,0.920672,178.78900000000004,66363841.0,6.265,0.938272,0.9885,0.0043,1.0,0.0,0.9877,0.0046,371.186,1.007276,3858.0,6186.0,2021272.0
7640.0,12247.0,4100932.0,7636.0,12233.0,823883.0,26.644000000000002,36.096,26.644000000000002,36.096,738.145,738.145,9.172705,0.9995,0.0003,0.01,7352.0,31.645,0.9989,0.0002,0.9875,0.0028,1.0,0.0,0.9852,0.0034,0.9934,0.0021,1.0,0.0,0.9922,0.0025,0.017,0.9973,0.0016,0.9948,0.0052,0.9978,0.0016,0.996376,0.712882,0.998793,0.9987860000000001,0.9894149999999999,0.722256,0.999999,0.9970600000000001,27.05,19966813.0,3.738,0.0005110000000000001,738.145,0.9995,0.9995,0.0003,0.0003,7640.0,12247.0,820186.0,5.0,1.0,1.0,1.0,1.0,1.0,11864.0,5.556,0.2548,0.0049,0.3393,0.0316,0.2524,0.0049,18.125,0.2009,0.0002,0.847,0.0073,1.0,0.0,0.8420000000000001,0.0075,0.7504,0.002,0.8841540000000001,0.44711999999999996,0.9765950000000001,0.941566,0.79199,0.613959,0.998632,0.9197,177.727,131188463.0,6.265,0.9382719999999999,0.98,0.0041,1.0,0.0,0.9787,0.0044,738.145,1.007276,7640.0,12247.0,4100932.0
5592.0,11121.0,4908703.0,5582.0,11103.0,983700.0,31.516,59.96100000000001,31.516,59.96100000000001,525.602,525.602,9.172705,0.9982,0.0006,0.011,5228.0,31.645,0.9984,0.0002,0.9878,0.0025,0.9968,0.0032,0.9866,0.0029,0.9947,0.0017,0.9968,0.0032,0.9942,0.0019,0.021,0.9956,0.0018,0.9886,0.0065,0.9973,0.0016,0.997634,0.744251,0.998984,0.997984,0.993561,0.751351,0.999998,0.998399,43.771,23006118.0,3.738,0.0005110000000000001,525.602,0.9983,0.9983,0.0006,0.0006,5592.0,11121.0,981741.0,5.0,1.0,1.0,1.0,1.0,1.0,11865.0,9.339,0.2522,0.0045,0.3624,0.0278,0.2487,0.0045,18.125,0.2004,0.0002,0.855,0.0067,1.0,0.0,0.8492,0.0069,0.755,0.0018,0.8960100000000001,0.461072,0.974954,0.97228,0.788037,0.617229,0.999306,0.918867,292.844,153919556.0,6.265,0.938272,0.9861,0.0031,0.99,0.0099,0.9858,0.0032,525.602,1.007276,5592.0,11121.0,4908703.0
2787.0,5886.0,2800906.0,2772.0,5841.0,558215.0,6.5470000000000015,69.14399999999999,6.5470000000000015,69.14399999999999,94.68299999999999,259.71,9.172705,0.9946,0.0014,0.011000000000000001,2572.0,31.645,0.9924,0.0002,0.9868,0.0035,1.0,0.0,0.9844,0.0041,0.9934,0.0025,0.9940000000000001,0.0059,0.9932,0.0027,0.023,1.0,0.0,1.0,0.0,1.0,0.0,0.997157,0.7470060000000001,1.0,0.998268,0.9901260000000001,0.755764,1.0,0.9975879999999999,50.301,4762676.0,3.738,0.0005110000000000001,94.68299999999999,0.9938,0.9938,0.0015,0.0015,2787.0,5886.0,560181.0,5.0,1.0,1.0,1.0,1.0,1.0,11866.0,10.785,0.2639,0.006,0.3091,0.036000000000000004,0.2625,0.0061,18.125,0.1993,0.0002,0.8544,0.0087,1.0,0.0,0.8498,0.0089,0.7575,0.0024,0.8972319999999999,0.464373,0.9760190000000001,0.972275,0.787343,0.621521,0.9993350000000001,0.9195139999999999,336.436,87375953.0,6.265,0.9382719999999999,0.9844,0.0043,1.0,0.0,0.9835,0.0045,259.71,1.007276,2787.0,5886.0,2800906.0
10673.0,20560.0,8999366.0,10665.0,20545.0,1806075.0,57.881,57.32899999999999,57.881,57.32899999999999,1009.644,1009.644,9.172705,0.9993,0.0003,0.011,10058.0,31.645,0.9993,0.0001,0.9898,0.0017,1.0,0.0,0.988,0.002,0.9923,0.0015,0.9981,0.0019,0.9913,0.0017,0.02,0.9988,0.0007,1.0,0.0,0.9986,0.0008,0.99706,0.732337,0.999439,0.99889,0.990363,0.7407,0.999999,0.997501,42.13399999999999,42540488.0,3.738,0.0005110000000000001,1009.644,0.9997,0.9997,0.0002,0.0002,10673.0,20560.0,1799873.0,5.0,1.0,1.0,1.0,1.0,1.0,11867.0,8.913,0.2548,0.0033,0.3226,0.0209,0.2528,0.0034,18.125,0.2007,0.0001,0.862,0.0048,0.9938,0.0062,0.8578,0.005,0.7535,0.0013,0.8946540000000001,0.4582520000000001,0.975799,0.971546,0.785746,0.615175,0.999311,0.91755,279.882,282581415.0,6.265,0.938272,0.9797,0.0027,0.9873,0.0089,0.9792,0.0028,1009.644,1.007276,10673.0,20560.0,8999366.0
7882.0,16717.0,7961443.0,7892.0,16731.0,1598048.0,50.867,69.233,50.867,69.233,734.727,736.7280000000003,9.172705,1.0013,0.0,0.011000000000000001,7353.0,31.645,1.0008,0.0001,0.9882,0.0019,0.9979,0.0021,0.9864,0.0023,0.9926,0.0015,1.0,0.0,0.9913,0.0018,0.023,0.9973,0.0011,0.9976,0.0024,0.9973,0.0012,0.997391,0.760554,0.9990899999999999,0.998199,0.991466,0.769184,0.9999979999999999,0.99803,50.523999999999994,37121077.0,3.738,0.0005110000000000001,734.727,1.0016,1.0016,0.0,0.0,7882.0,16717.0,1592289.0,5.0,1.0,1.0,1.0,1.0,1.0,11868.0,10.806,0.2573,0.0036,0.3671,0.0229,0.254,0.0036,18.125,0.2007,0.0001,0.8556,0.0052,1.0,0.0,0.8502,0.0054,0.753,0.0014,0.893904,0.4553680000000001,0.975886,0.970967,0.787316,0.6103930000000001,0.9993,0.9171370000000001,336.972,248256183.0,6.265,0.9382719999999999,0.9845,0.0026,1.0,0.0,0.9834,0.0028,736.7280000000003,1.007276,7882.0,16717.0,7961443.0
11046.0,22724.0,10618523.0,11038.0,22713.0,2128530.0,68.028,65.584,68.028,65.584,1037.276,1037.276,9.172705,0.9993,0.0003,0.011,10332.0,31.645,0.9995,0.0001,0.9906,0.0015,0.9952,0.0028,0.9898,0.0017,0.9947,0.0011,1.0,0.0,0.9937,0.0013,0.022,0.9983,0.0007,0.9963,0.0026,0.9988,0.0007,0.996987,0.742451,0.9993,0.998147,0.990481,0.751504,0.999999,0.997634,48.153,49947727.0,3.738,0.0005110000000000001,1037.276,0.9996,0.9996,0.0002,0.0002,11046.0,22724.0,2123705.0,5.0,1.0,1.0,1.0,1.0,1.0,11870.0,10.237,0.2552,0.003,0.3111,0.0194,0.2535,0.0031,18.125,0.2005,0.0001,0.8588,0.0045,0.9944,0.0056,0.8547,0.0046,0.7521,0.0012,0.89525,0.459914,0.975659,0.969662,0.78877,0.616322,0.999262,0.918956,319.026,330918095.0,6.265,0.938272,0.9783,0.0026,1.0,0.0,0.977,0.0028,1037.276,1.007276,11046.0,22724.0,10618523.0
10571.0,20794.0,9101275.0,10561.0,20772.0,1823636.0,54.925,57.845,54.925,57.845,949.5189999999999,998.824,9.172705,0.9991,0.0003,0.011000000000000001,9945.0,31.645,0.9989,0.0001,0.9897,0.0017,0.9982,0.0018,0.9882,0.0019,0.9917,0.0015,0.9982,0.0018,0.9905,0.0018,0.021,0.9981,0.0008,1.0,0.0,0.9977,0.001,0.997043,0.740216,0.99946,0.9986649999999999,0.990131,0.748999,0.999999,0.9975229999999999,42.792,40631957.0,3.738,0.0005110000000000001,949.5189999999999,0.9991,0.9991,0.0003,0.0003,10571.0,20794.0,1820255.0,5.0,1.0,1.0,1.0,1.0,1.0,11871.0,9.112,0.2557,0.0033,0.3307,0.0208,0.2535,0.0033,18.125,0.2004,0.0001,0.8635,0.0048,1.0,0.0,0.8591,0.0049,0.7534,0.0013,0.896043,0.4608140000000001,0.976931,0.971999,0.7862779999999999,0.617192,0.9993540000000001,0.918185,284.709,284374608.0,6.265,0.9382719999999999,0.9815,0.0026,0.9937,0.0063,0.9807,0.0027,998.824,1.007276,10571.0,20794.0,9101275.0
11374.0,21720.0,9245312.0,11375.0,21715.0,1854871.0,59.345,55.219,59.345,55.219,1074.72,1074.72,9.172705,1.0001,0.0,0.011,10708.0,31.645,0.9998,0.0001,0.9893,0.0017,0.9965,0.0025,0.9879,0.002,0.991,0.0016,0.9965,0.0025,0.9899,0.0018,0.02,0.9969,0.0011,0.9979,0.0021,0.9966,0.0013,0.99663,0.726426,0.999475,0.998965,0.988837,0.735773,0.999999,0.99705,40.771,43817600.0,3.738,0.0005110000000000001,1074.72,0.9998,0.9998,0.0001,0.0001,11374.0,21720.0,1849062.0,5.0,1.0,1.0,1.0,1.0,1.0,11872.0,8.603,0.2543,0.0033,0.3015,0.0199,0.2528,0.0033,18.125,0.2006,0.0001,0.8540000000000001,0.0049,0.9938,0.0062,0.8495,0.005,0.7545,0.0013,0.895072,0.460261,0.975594,0.970709,0.7860050000000001,0.61833,0.999285,0.918325,268.612,288682918.0,6.265,0.938272,0.9836,0.0024,1.0,0.0,0.9826,0.0025,1074.72,1.007276,11374.0,21720.0,9245312.0
10483.0,19524.0,7999878.0,10459.0,19451.0,1599656.0,51.571999999999996,51.818999999999996,51.571999999999996,51.818999999999996,995.23,995.23,9.172705,0.9977,0.0005,0.011000000000000001,9890.0,31.645,0.9963,0.0001,0.9896,0.0018,0.9979,0.0021,0.9885,0.0021,0.9935,0.0014,1.0,0.0,0.9923,0.0017,0.02,0.9995,0.0005,1.0,0.0,0.9994,0.0006,0.9975700000000001,0.744218,0.999381,0.997605,0.9932799999999999,0.751517,0.999999,0.9983299999999999,38.448,38264258.0,3.738,0.0005110000000000001,995.23,0.9973,0.9973,0.0005,0.0005,10483.0,19524.0,1599976.0,5.0,1.0,1.0,1.0,1.0,1.0,11873.0,8.038,0.2547,0.0035,0.3473,0.0224,0.2518,0.0035,18.125,0.2,0.0001,0.8538,0.0052,0.9937,0.0063,0.8490000000000001,0.0054,0.7523,0.0014,0.8949309999999999,0.46087,0.9747979999999999,0.9702290000000001,0.786075,0.619907,0.99925,0.918688,252.06900000000002,250866507.0,6.265,0.9382719999999999,0.9791,0.0029,0.9863,0.0096,0.9786,0.003,995.23,1.007276,10483.0,19524.0,7999878.0
11823.0,20541.0,7713099.0,11793.0,20480.0,1544869.0,49.583,43.889,49.583,43.889,1129.737,1129.737,9.172705,0.9975,0.0005,0.01,11235.0,31.645,0.997,0.0001,0.9931,0.0015,0.9959,0.0029,0.9926,0.0017,0.9919,0.0016,0.9959,0.0029,0.9911,0.0019,0.018000000000000002,0.9973,0.0011,0.9976,0.0024,0.9973,0.0012,0.996666,0.7350260000000001,0.999371,0.997495,0.990137,0.744681,0.999998,0.997482,32.788000000000004,37041660.0,3.738,0.0005110000000000001,1129.737,0.998,0.998,0.0004,0.0004,11823.0,20541.0,1542620.0,5.0,1.0,1.0,1.0,1.0,1.0,11874.0,6.827000000000001,0.2555,0.0036,0.3241,0.0216,0.2533,0.0036,18.125,0.2003,0.0001,0.8517,0.0053,0.987,0.0091,0.8468,0.0055,0.7513,0.0014,0.894099,0.457457,0.975721,0.970652,0.785644,0.6148020000000001,0.999287,0.917431,213.785,241520853.0,6.265,0.938272,0.9766,0.0031,1.0,0.0,0.9751,0.0034,1129.737,1.007276,11823.0,20541.0,7713099.0
