current,yieldRel_HMS_notrack,uncern_yieldRel_HMS_notrack
69.538075935215,1.09426703390034,0.012100829490986
54.3950213223388,1.01432060165493,0.011798522662335
39.549775077379,1.09631888494444,0.012128317013532
24.6427644581838,1.04545244994058,0.012435292023181
11.8112776972578,1.02677333485811,0.01288862026383
17.723907788717,1.05836385928468,0.01278860857628
7.86913968297171,1.02504951113047,0.012836632599137
4.92230669270023,0.985808588572395,0.012810874783766
2.95332536024306,1,0.012169879383432
11.8553733495257,1.00358382308998,0.011787602195671
69.0659637031616,1.10152995897737,0.015160720740085
69.0552839443536,1.11027228365848,0.014890225267951
