current,yieldRel_SHMS_track,uncern_yieldRel_SHMS_track
69.0562388680081,0.993131555546948,0.049206823008364
68.9543619719124,1.02149604428523,0.009263335967467
54.6521588633346,1.01789265716102,0.00943494674513
39.6095403838677,1.0042128419922,0.008935335518078
24.737784950404,0.991686831800129,0.009159138741283
17.77233943547,0.991133486724957,0.009185349389202
11.8427291427583,0.991802752748674,0.008859461733885
7.89662897078879,1.00507905100187,0.009208072922799
4.93238775051886,0.994300790749032,0.009261641218189
2.95830528245364,0.986786070371722,0.00951516857253
