current,yieldRel_SHMS_notrack,uncern_yieldRel_SHMS_notrack
69.538075935215,1.18369776450154,0.012114297598264
54.3950213223388,1.13546933560947,0.011811164769031
39.549775077379,1.06979821794309,0.012071077238915
24.6427644581838,1.22911127090899,0.012440133348382
11.8112776972578,1.21020333496074,0.012897634467634
17.723907788717,1.24923728325285,0.012794665616114
7.86913968297171,1.0276951439298,0.012916819509756
4.92230669270023,0.987675758198995,0.01283024694006
2.95332536024306,1,0.012172984661971
11.8553733495257,1.02406039654553,0.011808291347886
69.0659637031616,0.941480803029682,0.015215138413567
69.0552839443536,0.94814556859618,0.014942885010772
