current,yieldRel_HMS_scaler,uncern_yieldRel_HMS_scaler
69.538075935215,0.997844031465503,0.006332380312392
54.3950213223388,1.00225469113373,0.005083065152377
39.549775077379,0.999331241991578,0.003962850372911
24.6427644581838,0.9975335655713,0.003269876442076
11.8112776972578,0.996954436595799,0.00452760510569
17.723907788717,0.998048282445051,0.003485987828562
7.86913968297171,0.997434781422713,0.006466520105645
4.92230669270023,0.997558679765684,0.010153050982873
2.95332536024306,1,0.016855146449101
11.8553733495257,0.997625229228317,0.004512886564013
69.0659637031616,0.998561093029206,0.006293856093898
69.0552839443536,0.998549262038008,0.006292703191399
