Physics Setting,Physics Yield,Physics Yield Error,SIMC Yield,SIMC Yield Error,Data/SIMC Ratio,Data/SIMC Ratio Error
Q3p85_W2p62_t0p21_loweps_center,5.289123130899333,0.32783425144871536,4.802334208932934,0.0073122529591483285,1.1013650655676799,0.06828620031070963
Q3p85_W2p62_t0p21_loweps_left,4.288782581233232,0.2693815426407259,3.8170379842455753,0.005910737182053827,1.1235891806512623,0.07059489498148712
Q3p85_W2p62_t0p21_higheps_right,26.021969579284143,2.247653434066025,25.117428923019354,0.1076062349715418,1.0360124700277664,0.0895958112072747
Q3p85_W2p62_t0p21_higheps_center,27.206956489136697,2.4622117705695117,28.391894756770345,0.12027666001770827,0.9582649105392628,0.0868173090024806
Q3p85_W2p62_t0p21_higheps_left,19.45947914693923,1.3810474537710542,20.168227894350355,0.08657005450469157,0.9648581545625204,0.06860152013895282
