nan          nan          nan          nan          nan          1
2.673993     0.000388     3.616426     0.001584     5.694770     1
nan          nan          nan          nan          nan          2
2.635001     0.000488     3.774794     0.001920     9.043180     2
nan          nan          nan          nan          nan          3
2.617721     0.000572     3.845387     0.002288     10.981511    3
nan          nan          nan          nan          nan          4
2.607165     0.000614     3.886128     0.002453     13.199586    4
nan          nan          nan          nan          nan          5
nan          nan          nan          nan          nan          5
2.596996     0.000583     3.931915     0.002337     17.426092    5
nan          nan          nan          nan          nan          6
nan          nan          nan          nan          nan          6
nan          nan          nan          nan          nan          7
