0.956945     0.045356     1   1
0.915140     0.045502     1   2
0.966889     0.053791     1   3
0.924695     0.055529     1   4
0.989639     0.060442     1   5
0.888042     0.074970     1   6
0.948992     0.086242     1   7
1.070062     0.093228     1   8
1.161824     0.113834     1   9
1.028614     0.073563     1   10
1.019908     0.064662     1   11
0.869198     0.051000     1   12
0.817925     0.051114     1   13
0.987221     0.052972     1   14
0.966120     0.046105     1   15
1.080798     0.049960     2   1
1.032601     0.045413     2   2
1.111104     0.050375     2   3
0.989349     0.054114     2   4
0.910759     0.064548     2   5
1.082786     0.077709     2   6
0.871205     0.091993     2   7
1.075876     0.115574     2   8
1.115081     0.093384     2   9
1.084515     0.078564     2   10
1.035000     0.065260     2   11
0.859718     0.051336     2   12
0.933996     0.044900     2   13
1.029975     0.051154     2   14
0.963605     0.049917     2   15
1.060784     0.052732     3   1
1.054165     0.051978     3   2
0.914752     0.045291     3   3
1.066123     0.055688     3   4
1.033128     0.065696     3   5
1.053324     0.080175     3   6
0.935428     0.099644     3   7
0.943577     0.110964     3   8
1.130182     0.100866     3   9
0.954455     0.075541     3   10
0.970794     0.064383     3   11
0.938117     0.070149     3   12
0.946539     0.045545     3   13
0.851656     0.046141     3   14
1.045242     0.052761     3   15
1.111970     0.051454     4   1
1.255986     0.083738     4   2
1.024204     0.052169     4   3
1.071325     0.065234     4   4
0.966461     0.069641     4   5
1.137878     0.112575     4   6
0.864705     0.105926     4   7
1.375235     0.162078     4   8
1.100447     0.118571     4   9
1.106999     0.087936     4   10
0.963723     0.085271     4   11
0.970568     0.056265     4   12
0.984661     0.054784     4   13
0.934746     0.046238     4   14
1.110407     0.051620     4   15
1.158791     0.051593     5   1
0.950395     0.044171     5   2
1.060166     0.053813     5   3
0.918809     0.072206     5   4
1.227900     0.076757     5   5
1.250042     0.116259     5   6
1.579185     0.186293     5   7
1.564155     0.226035     5   8
1.636483     0.205822     5   9
1.348674     0.136923     5   10
1.042192     0.069889     5   11
1.080678     0.072291     5   12
0.943463     0.051335     5   13
0.936222     0.043510     5   14
1.018373     0.050190     5   15
