rate_COIN,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
1073.00520124997,0.915451075629764,0.00714758152419
691.70362440531,0.935957520660911,0.007216141012478
683.218306001109,0.941642768408829,0.009877503976653
408.153991166609,0.951290847997689,0.005962525040884
64.5995398017645,1.00298228289751,0.005723005718062
64.8422072269729,0.991783749252612,0.005806002782258
64.748292004236,0.995424374559461,0.005966252213593
64.8436782990156,1,0.005612706109584
1085.43234798618,0.911864553558146,0.008583792424736
699.867397792503,0.931152236270941,0.008536489254049
416.411229807669,0.950862625368178,0.00736175434231
