rate_SHMS3-4,yieldRel_COIN_track,uncern_yieldRel_COIN_track
164074.032120558,0.903624031821904,0.016800778385384
164249.376785788,0.906954088170887,0.007062352269602
162581.183072949,0.909526727443881,0.007025991901755
162624.076536978,0.93260885435313,0.007650826843756
103929.219499139,0.95620307401727,0.004693509528485
41909.5672287145,0.99783752763323,0.002464129035493
134383.570516279,0.931699340692285,0.005876209262679
62626.461124853,0.981291104402067,0.003018801084691
25260.0679257459,1,0.001832183309936
