current,yieldRel_COIN_scaler,uncern_yieldRel_COIN_scaler
66.2067394765674,3.94616822261407,0.001378365014708
52.7229906015904,3.17966426544135,0.001378366613587
52.3240826097863,3.16409181371377,0.001378366864982
40.0897412088273,2.44446033446658,0.001378369731497
13.6172319401042,0.994198062554199,0.001378427026538
13.6106630180175,0.999071489489243,0.001378427114172
13.6353272228377,0.99555409766286,0.001378426947046
13.5986756030772,1,0.001378427170933
66.1694861254981,3.99455250788577,0.001378365064316
52.8299204295976,3.21120963639723,0.001378366666219
40.380191533204,2.47713873418536,0.001378369701387
