rate_COIN,yieldRel_COIN_track,uncern_yieldRel_COIN_track
2174.66068768945,0.943229773288352,0.00874129096732
2161.43308184601,0.946679622474105,0.008657185533277
2185.71838137141,0.953031288966577,0.008337514723811
2175.40213450595,0.94633617136542,0.007774738666321
671.093703152762,0.986533464125203,0.004302056601568
227.320210680422,1.00189286550855,0.003433545910945
227.020110895837,0.997431803678021,0.003199849663233
113.794176514468,0.993978598883688,0.002017232347406
113.381570571196,1.0066810496793,0.002178863379512
112.659560400549,1,0.002373296248144
1336.6668219665,0.979968982460811,0.008880751431993
1330.25843799514,0.97047475001627,0.005860256358335
422.14350731537,0.993086710208132,0.003544809425148
