rate_COIN,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
510.756436200109,0.948900061159536,0.00366331794890584
509.165851499519,0.947950042242089,0.00365626698672026
506.479869976961,0.932113538814183,0.00366966821456755
508.256938662885,0.954450264527291,0.00365506754049591
514.247711702858,0.950723635580707,0.00366972944464925
780.265698764875,0.923761665175029,0.00445407512493104
306.436008617294,0.979072230177471,0.00289430025020518
308.667719439771,0.956700892929258,0.00290400082817041
156.692253597327,0.985754559627899,0.00219019571866899
73.7543784677441,1,0.00171685793993432
1302.29269381419,0.909638139764208,0.00568318246094115
784.433201596175,0.936352385105927,0.00445935088693621
