current,yieldRel_COIN_track,uncern_yieldRel_COIN_track
66.2067394765674,0.940836364646336,0.005900718165879
52.7229906015904,0.947532500390924,0.004798694122111
52.3240826097863,0.959119596748186,0.004766211222499
40.0897412088273,0.954836166689047,0.003751569394658
13.6172319401042,0.986130684937687,0.001861376705652
13.6106630180175,0.970922073889086,0.00188031292022
13.6353272228377,0.988245732431702,0.001876233952799
13.5986756030772,0.993130454055727,0.001859528729434
66.1694861254981,0.932416188572781,0.005904256608315
52.8299204295976,0.948332805962563,0.004796778584231
40.380191533204,0.957266306395052,0.003785459178992
13.5573812590201,1,0.002044187998138
