current,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
66.2067394765674,0.911807104181887,0.00586041788881173
52.7229906015904,0.948892848361066,0.00474123697255188
52.3240826097863,0.926184408356518,0.00470853705127653
40.0897412088273,0.966511677848619,0.00371518998115709
13.6172319401042,1.01245541412965,0.00181128393516588
13.6106630180175,0.995114025412151,0.00181088052411997
13.6353272228377,0.99982252218111,0.00181239994578607
13.5986756030772,1,0.00181014588011375
66.1694861254981,0.901449824191436,0.00585734482814719
52.8299204295976,0.949920824982339,0.0047500911134775
40.380191533204,0.941649690240024,0.00373847336324009
