rate_COIN,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
2185.71838137141,0.882028220871465,0.00698159841200902
2175.40213450595,0.878838199934804,0.00696948223117648
671.093703152762,0.952492526921799,0.00367688201704426
227.320210680422,0.99069367250401,0.00219404620999455
227.020110895837,0.979123553092532,0.0021930148870313
113.794176514468,0.993441678160114,0.00173170738551432
113.381570571196,1.00228359504897,0.00171899440683764
112.659560400549,1,0.00171796056567954
1336.6668219665,0.922949836946439,0.00529052894272356
1330.25843799514,0.918622359105263,0.00527785535974876
422.14350731537,0.969407302393628,0.00290858121010011
