rate_COIN,yieldRel_COIN_scaler,uncern_yieldRel_COIN_scaler
1073.00520124997,3.94616822261407,0.001378365014708
691.70362440531,3.17966426544135,0.001378366613587
683.218306001109,3.16409181371377,0.001378366864982
408.153991166609,2.44446033446658,0.001378369731497
64.5995398017645,0.994198062554199,0.001378427026538
64.8422072269729,0.999071489489243,0.001378427114172
64.748292004236,0.99555409766286,0.001378426947046
64.8436782990156,1,0.001378427170933
1085.43234798618,3.99455250788577,0.001378365064316
699.867397792503,3.21120963639723,0.001378366666219
416.411229807669,2.47713873418536,0.001378369701387
