current,yieldRel_COIN_notrack,uncern_yieldRel_COIN_notrack
79.6131728223731,0.882028220871465,0.00698159841200902
79.4715974469869,0.878838199934804,0.00696948223117648
39.6678995955785,0.952492526921799,0.00367688201704426
19.8699710538023,0.99069367250401,0.00219404620999455
19.8573962132914,0.979123553092532,0.0021930148870313
11.9670033524735,0.993441678160114,0.00173170738551432
11.9588921159796,1.00228359504897,0.00171899440683764
11.9391706762722,1,0.00171796056567954
59.4242454420068,0.922949836946439,0.00529052894272356
59.2714445201674,0.918622359105263,0.00527785535974876
29.8112061465261,0.969407302393628,0.00290858121010011
