COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_phys,CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,TLT,TLT_ELT,accp_edtm,c_int_Track_Rand_events,c_int_Track_events,c_int_noTrack_Rand_events,c_int_noTrack_events,charge,curr_corr,current,hTLT,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,min_yield_COIN_notrack,min_yield_COIN_scaler,min_yield_COIN_track,min_yield_HMS_CPULT_notrack,min_yield_HMS_CPULT_track,min_yield_HMS_notrack,min_yield_HMS_scaler,min_yield_HMS_track,min_yield_SHMS_CPULT_notrack,min_yield_SHMS_CPULT_track,min_yield_SHMS_notrack,min_yield_SHMS_scaler,min_yield_SHMS_track,pTLT,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,rate_COIN,rate_HMS,rate_SHMS,rate_TOTAL,run number,sent_edtm,sent_edtm_HMS,sent_edtm_PS,sent_edtm_SHMS,time,tot_events,uncern_COIN_evts_notrack,uncern_COIN_evts_scaler,uncern_COIN_evts_track,uncern_CPULT_phys,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,uncern_TLT,uncern_TLT_ELT,uncern_charge,uncern_yieldRel_COIN_notrack,uncern_yieldRel_COIN_scaler,uncern_yieldRel_COIN_track,uncern_yieldRel_HMS_CPULT_notrack,uncern_yieldRel_HMS_CPULT_track,uncern_yieldRel_HMS_notrack,uncern_yieldRel_HMS_scaler,uncern_yieldRel_HMS_track,uncern_yieldRel_SHMS_CPULT_notrack,uncern_yieldRel_SHMS_CPULT_track,uncern_yieldRel_SHMS_notrack,uncern_yieldRel_SHMS_scaler,uncern_yieldRel_SHMS_track,yieldRel_COIN_notrack,yieldRel_COIN_scaler,yieldRel_COIN_track,yieldRel_HMS_CPULT_notrack,yieldRel_HMS_CPULT_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_CPULT_notrack,yieldRel_SHMS_CPULT_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_COIN_notrack,yield_COIN_scaler,yield_COIN_track,yield_HMS_CPULT_notrack,yield_HMS_CPULT_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_CPULT_notrack,yield_SHMS_CPULT_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
19862,2372573,1,0.997267795776677,0.997267795776677,0.024168770182446,2736,122309369,513,0.983888417401847,0.001052932159451,122287333,0.9965,0.0003,4097,,,513,1,,,597676592,4097,0.983888417401847,0.001052932159451,597654556,0.9927,0.0006,0.9226266110001815,0.9793489704642636,20331,3587331.92916769,5851357.22541825,3586827.7572271,5848965.25228806,146392.880777419,0.997885411649828,66.20673947656738,39.832229079687785,765335.611687611,762295.418058967,1711,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,197.45026320566345,234759.209313347,228236.956739152,1062,1073.0052012499739,55314.879288688826,270301.52154701186,326689.40603695065,14613,22036,42.955165692007796,22036,5.378569685135465,2211.147716,2752460,4.4589738140238307e-07,0.0006492174852767128,4.4565739415097225e-07,0.024168770182446,0.0011430731907170063,9.042117310618074e-05,0.001145350330078834,0.002063900142094432,4.090410329920467e-05,0.0020931821186368606,0.006470766047219796,0.09214105946677018,201.78282526589194,0.007147581524189892,0.0013783650147078791,0.007179405900663706,0.025311843373163005,0.025611843373163006,0.006713964527085248,0.02420821179340199,0.006720663633225445,0.02761103533924828,0.02821103533924828,0.006930395886827858,0.02420807748234725,0.00695631994291238,0.9154510756297645,3.946168222614066,0.9194189392954426,5.9788513136414325,5.916341561309551,6.365109721591617,0.9707964869591198,6.298561581925703,7.40146708627597,7.2594948187805075,7.879632329609214,1.0810405174968922,7.728488069177456,38.96087443879012,16.090385941641753,39.402538868574226,2694.9881595914817,2693.7106659451347,2913.0147228752667,837.1067478384996,2911.6338790348427,6602.009980474646,6465.788350876288,7136.117539235248,4091.189573199887,6988.875477639613
15078,1474226,1,0.997935797526273,0.997935797526273,0.023220665923637,2611,94864642,513,0.987440542999615,0.000996382071194,94843402,0.9966,0.0003,4097,,,513,1,,,451127961,4097,0.987440542999615,0.000996382071194,451106721,0.9941,0.0006,0.9384180790960452,0.983837096968859,19932,2291512.02626014,4572695.68171739,2288130.20713982,4570596.15925037,112368.362402965,0.997344611934897,52.72299060159044,48.98135593220339,496751.902473759,496078.001768455,2028,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,237.44854048964217,152927.646735116,149348.884460327,1231,691.70362440531,44510.283158289305,211668.25554174013,256870.24232443474,14614,21240,41.40350877192982,21240,5.184281181352209,2131.297203,1767154,5.360345611578752e-07,0.0008236030890638542,5.358803872013104e-07,0.023220665923637,0.0014188295680159601,0.0001026710051861792,0.0014197929505296728,0.002557154669909647,4.7081482258219645e-05,0.0025876111179974374,0.0066470741051609114,0.09232300835103804,154.8847991597335,0.0072161410124780105,0.0013783666135874857,0.007247592161547131,0.024639495491652962,0.024939495491652964,0.006935168781221508,0.023261766093611958,0.006941654415485506,0.027156187207134024,0.02775618720713402,0.00725413872811885,0.023261587158329947,0.007278909855657904,0.9359575206609111,3.179664265441348,0.9385278665437062,5.055055134059518,5.014837269138737,5.294615849147795,0.9814432204941824,5.252492046462887,6.280608259698462,6.179180607683915,6.57824833799261,1.0636098924293325,6.4720139963966545,39.83361253623005,12.964988391170708,40.221469408784166,2278.583797742115,2283.2557079189573,2423.0994586342517,846.2873048392323,2428.0676775040215,5602.218848053214,5503.588746666384,5957.530932731008,4025.223505900321,5852.645369377013
10119,765296,1,0.997824593377355,0.997824593377355,0.020648560488391,1290,49609764,513,0.98752834416618,0.001168406308409,49598601,0.9971,0.0004,2049,,,513,1,,,235228787,2049,0.98752834416618,0.001168406308409,235217624,0.9949,0.0005,0.9364866075427752,0.9838315881271478,10454,1194180.44877432,2394908.89931829,1194367.56799202,2392822.22877697,58609.9798164278,0.997324367805088,52.32408260978626,46.920451491534536,259157.010006948,258902.468401403,1021,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,223.93442622950818,84678.0011487849,82776.3988476977,1220,683.2183060011089,44289.13638800516,210000.59242023434,254972.9471142406,14615,11163,21.760233918128655,11163,5.448023426061494,1120.133921,971597,1.0233923239783722e-06,0.0011431027730434864,1.022328003778951e-06,0.020648560488391,0.001964348409982541,0.0001419764848704147,0.001965313803562953,0.003436486966405422,6.520107639101029e-05,0.0034757356280784783,0.009159642832621542,0.09172712516908352,80.7860541361656,0.009877503976652735,0.0013783668649817466,0.009898413332562861,0.022612908898373543,0.023012908898373544,0.00946877060190358,0.020695001879185118,0.009477215662391222,0.02546341431977736,0.02596341431977736,0.009879696083683288,0.02069461757649998,0.00989234020371049,0.941642768408829,3.164091813713769,0.943560799902778,5.056837658782255,5.0159699577973935,5.306815236304307,0.9840309946495299,5.263927298645769,3.334970417510665,3.2816462620615074,3.4998299369040127,1.0632961083133088,3.4438697776710585,40.075572188205626,12.901492173011931,40.437160367310355,2279.3872770009148,2283.771421132841,2428.6825508276866,848.518713003995,2433.3538475664895,2974.749157747206,2922.8521684513585,3169.5892336539955,4024.0359923123156,3114.2930961283205
22258,1276395,1,0.998028759257971,0.998028759257971,0.011906867286144,3417,106226064,513,0.990689840788457,0.000838791093188,106194897,0.9972,0.0003,2049,,,513,1,,,491753862,2049,0.990689840788457,0.000838791093188,491722695,0.9945,0.0004,0.9534764334071293,0.9875101742123484,29717,2021908.32046307,5161885.34255524,2020074.87444515,5159397.00262602,125370.194430742,0.996507834778211,40.08974120882728,58.00404273751083,458631.317696389,459684.237524576,3524,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,271.64847434786793,150725.604765094,148139.975772748,4132,408.15399116660876,33968.00519237353,157248.58013929366,191624.7393228338,14616,31167,60.75438596491228,31167,15.210834553440703,3127.238806,1722243,4.684304320666266e-07,0.0008851307993019848,4.6819716899804883e-07,0.011906867286144,0.0014766179598598862,9.702517954634319e-05,0.0014749258726308753,0.0025757664520818994,4.5094763159572936e-05,0.002598147873850843,0.005531133287930761,0.09054341203077165,172.8064812351901,0.005962525040883781,0.0013783697314968678,0.005983643172442147,0.013383485246003886,0.013683485246003886,0.005888441148975066,0.011986776279384647,0.005896078286873639,0.015861003469722593,0.016261003469722594,0.006255230721662679,0.01198646842169189,0.0062680069704199115,0.9512908479976894,2.4444603344665783,0.9530278118324196,4.186237762898677,4.165613067954921,4.315780087501242,0.9857708790436503,4.2945171653285135,2.776850865905815,2.7483768535308717,2.8627799833181538,1.0400102128137927,2.8334248480919224,40.486186832115955,9.967215785480875,40.84287781512888,1886.9613262510495,1896.6038784391799,1975.1318493280226,850.0189954899147,1985.2249612909595,2476.913957368411,2447.8870068762053,2592.650722186861,3935.9106988304125,2562.267452742792
26705,214341,1,0.997149739907886,0.997149739907886,0.004809915587391,18740,38525784,129,0.996993191430271,0.000621201523577,38492719,0.9974,0.0002,1025,,,129,1,,,169253451,1025,0.996993191430271,0.000621201523577,169220386,0.9965,0.0003,0.9802812641766218,0.9937118088519081,32413,265162.747600469,1915939.96062562,265702.099180603,1915457.15187577,45181.9180172264,0.98971890905466,13.617231940104222,55.65746257371843,154934.96261683,156118.284564716,14266,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,245.60940571601392,38619.4374910369,38464.9917002108,7923,64.59953980176454,11611.161265936911,51010.749434128345,62686.51023986702,14620,33065,256.3178294573643,33065,32.25853658536585,3317.995773,675252,1.6117595073681234e-06,0.0021599682815306677,1.6126741433909419e-06,0.004809915587391,0.00254053559523943,0.00016111065278179117,0.0025308890959484897,0.005088584937982594,7.686546056473597e-05,0.00509879062329784,0.00544499550109715,0.09046451562553771,62.27997690411278,0.005723005718061653,0.0013784270265381772,0.005734425567220358,0.00735045118263043,0.00755045118263043,0.0061646052740654935,0.00500612681298187,0.006167848748553753,0.011276927551874934,0.011576927551874934,0.007579032507214945,0.005004124031660693,0.007584967616636267,1.0029822828975088,0.9941980625541993,1.0024490127011738,0.9944045950580088,0.9945794887186714,0.996265574287759,0.9982731991840346,0.9964407952532945,0.9952553793034773,0.996231361646542,0.9971179507340456,0.9999275131508114,0.9980957595800025,42.68613345767135,4.053813630462165,42.960868542680075,448.23135230176706,452.8321005690444,455.9444240135323,860.7996036747829,460.6243409983281,887.7545317287443,887.309832668756,903.0308267279804,3784.218028414511,902.5784753792306
25681,209126,1,0.997315666909655,0.997315666909655,0.004885789659209,17950,37450315,129,0.996995078335998,0.00062551531499,37418170,0.9977,0.0002,1025,,,129,1,,,164426143,1025,0.996995078335998,0.00062551531499,164393998,0.9962,0.0003,0.9780059107170633,0.9938786598529851,31438,264816.700727869,1838047.77717755,264112.466035052,1837476.85174829,43896.4624437078,0.989713947085849,13.610663018017522,54.886700886607564,151190.282303988,152468.103432072,13677,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,242.27562606937317,37481.5887063567,37313.5748413434,7598,64.84220722697285,11611.952057350161,50982.44138910452,62659.23565368165,14621,32145,249.1860465116279,32145,31.360975609756096,3225.152396,655393,1.6590286272468175e-06,0.0021867341365222606,1.6571365676439703e-06,0.004885789659209,0.0025718051462669707,0.00016340760415685344,0.0025610054398244953,0.005165245935411799,7.798562646755523e-05,0.005176861791311574,0.005515953943242064,0.09048370020768054,60.508074046903616,0.005806002782257633,0.0013784271141721108,0.005817262316844917,0.00745759480547597,0.00765759480547597,0.006240191577452447,0.005079144017263676,0.006243395784611806,0.011429462708753248,0.011729462708753248,0.007681508626971091,0.005077113713611765,0.007687364619050621,0.9917837492526125,0.9990714894892427,0.991204101207062,0.9986254403990507,0.9993075638301196,1.0029888628677903,0.9988279445062749,1.0036739667884251,0.9940578002204933,0.9948491830337574,0.9984012647120195,0.9998598110147757,0.9991961054159089,42.20953271422121,4.073684886784658,42.47895758426546,450.13391311501573,454.98479344945326,459.02136054352394,861.2779542444619,463.9680166964416,886.6863071502781,886.0787725748424,904.1930483905512,3783.9618101983115,903.5735186478045
24362,194853,1,0.997169582907262,0.997169582907262,0.005046738557502,16943,35021166,129,0.99700125210269,0.000635471249666,34991174,0.9975,0.0002,1025,,,129,1,,,153727980,1025,0.99700125210269,0.000635471249666,153697988,0.9968,0.0003,0.9895305414777273,0.993726194325721,29678,250802.358130743,1745387.09679177,251176.743455823,1744386.73974667,41034.0463525707,0.989732552969795,13.635327222837745,55.74716591090957,142970.232921473,143973.626110838,12961,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,245.6555081355028,35541.6799252313,35308.4734289771,7188,64.748292004236,11637.289046085109,51082.734873270376,62784.77221135972,14622,29992,232.49612403100775,29992,29.26048780487805,3009.392124,618812,1.7464703972392195e-06,0.002265408113871048,1.7467426262067194e-06,0.005046738557502,0.0026447047037673737,0.00016897976401550498,0.0026354727405877407,0.005304335974032022,8.065355964309444e-05,0.0053218242658208395,0.005744061115946052,0.09047863178534558,56.562435236726216,0.005966252213592805,0.0013784269470464886,0.005977202105111783,0.007691443261269373,0.007891443261269374,0.006472152804288648,0.005234327566806728,0.006475242228832942,0.01172950147853148,0.01202950147853148,0.007939161106649896,0.005232220935001618,0.00794482718989799,0.9954243745594612,0.9955540976628605,0.9948122972953996,1.0103340850153284,1.009789428176386,1.0027834258671895,0.9991798512093556,1.0022428394819753,1.0084914730357737,1.0065804017682005,1.0009545845157926,0.999996202429567,0.9990577955019441,42.36447485065514,4.0593428241046805,42.63359012503638,455.411625663869,459.75718691185466,458.9273415817858,861.5813993843193,463.30644997259975,899.5609509027416,896.5273753121174,906.5054393084008,3784.4779824647867,903.448444926092
27901,223764,1,0.997299502627885,0.997299502627885,0.004724220962239,19503,40082089,129,0.996991338086853,0.000615525910573,40047697,0.9975,0.0002,1025,,,129,1,,,175799446,1025,0.996991338086853,0.000615525910573,175765054,0.9963,0.0003,0.9822633170504769,0.9938644678873746,33782,280403.70859822,1989706.3018174,280275.632637518,1988252.78047472,46926.6106961912,0.989704879792241,13.598675603077194,55.80922889043964,161845.228508492,163068.998320365,14879,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,245.52076064200975,40307.4200395854,40098.8439364199,8238,64.84367829901556,11615.228922742312,50944.22124009742,62624.293841138744,14623,34392,266.6046511627907,34392,33.55317073170732,3450.822129,703834,1.5438411541550948e-06,0.0021139995550623326,1.5428638796010135e-06,0.004724220962239,0.0024857076559037542,0.00015795188966912877,0.0024763629531323137,0.00498089629343757,7.542081983365944e-05,0.004993833679811324,0.00534430762227658,0.09047389101242341,64.68491522192377,0.005612706109584395,0.0013784271709333825,0.005624352437365001,0.007209928618142754,0.007409928618142754,0.006053133732011893,0.004923745928151308,0.006056436904453,0.011083544426577576,0.011383544426577576,0.0074344477476798385,0.004921789660845018,0.00744049818983795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965
13646,1642236,1,0.997202204398984,0.997202204398984,0.029232279965837,1923,84627211,513,0.983864792441556,0.001158015054002,84612133,0.997,0.0003,4097,,,513,1,,,409731372,4097,0.983864792441556,0.001158015054002,409716294,0.9937,0.0006,0.9239952248308795,0.9792219635452544,13932,2409613.63514377,3984872.85994091,2409683.34065694,3983933.59892954,100113.021708265,0.997884221138812,66.16948612549814,39.97711898129725,530504.899458307,528441.114198862,1175,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,195.36695848255738,162335.570379477,157826.178358568,719,1085.4323479861807,55934.17288334438,270811.06805207,327830.67328340054,14624,15078,29.391812865497077,15078,3.6802538442762995,1512.978679,1899729,6.50429734020873e-07,0.0007803370291779647,6.501983764167623e-07,0.029232279965837,0.0013729518304106429,0.00010870386499437783,0.0013756301956828238,0.0024819507210320406,4.940266655683528e-05,0.0025171580174562645,0.00782845934478996,0.09353384839492525,137.9922916057283,0.008583792424735507,0.0013783650643155476,0.008610262136475757,0.030605231796247644,0.030905231796247646,0.008066576888134306,0.02926496025594201,0.008072153534973337,0.033092595751184506,0.03369259575118451,0.0083273492388146,0.02926480006552349,0.008348936779326221,0.911864553558146,3.994552507885766,0.9142773145074836,6.060573196774152,5.994695719174626,6.442130629121522,0.9822211270972991,6.372105682233813,7.484578292426149,7.333658363641672,7.955787266023075,1.0836895318305897,7.795365823331018,38.808234893298135,16.287671454983712,39.18218983953375,2731.824584494656,2729.385318697195,2948.2636105484435,846.958084838341,2945.6310847896784,6676.1440685002735,6531.843330787901,7205.086566559045,4101.214747692305,7049.353062882645
13802,1050370,1,0.997744487464812,0.997744487464812,0.017865861859251,1749,67459257,513,0.987379417611036,0.001089272014084,67444300,0.9966,0.0004,2049,,,513,1,,,318931503,2049,0.987379417611036,0.001089272014084,318916546,0.9944,0.0005,0.9421006886407702,0.9835780319228858,14091,1622850.23527521,3223267.14506886,1622514.44452347,3222754.22318555,79287.8246603057,0.997349986544338,52.82992042959756,46.13124289630273,355308.750943655,355103.597816323,1345,42.5592098539923,4.077470861336716,42.855913865303535,450.7535006670191,455.3000596789236,457.6534970000262,862.2886043403555,462.26965334276355,891.9866701449363,890.6664323458322,905.6409285011855,3784.4923543410555,904.3004809067965,221.1062378819282,116323.773248804,113948.85708168,1614,699.8673977925027,44948.479729624494,212505.84182589164,258154.18895330862,14625,14957,29.155945419103315,14957,7.299658369936554,1500.812873,1336335,7.609542059110041e-07,0.0009757281740790478,7.60839456685698e-07,0.017865861859251,0.0016776333387020447,0.00012175287445404435,0.0016781178762187727,0.0029320121079431227,5.5995263185645845e-05,0.0029624089643909457,0.007936702306236795,0.09113420575897005,109.28769454878828,0.00853648925404927,0.00137836666621939,0.008560698923301427,0.019543495197953044,0.019943495197953045,0.008228340767341429,0.017919367689815995,0.008238057524895837,0.0221762406334132,0.0226762406334132,0.008572504486175171,0.01791904155109538,0.008587073608948129,0.9311522362709406,3.2112096363972285,0.9332300229806888,5.12519902580812,5.088390365857848,5.346075326442143,0.9890961604146941,5.307680355287138,3.3867149851614164,3.3411987142466524,3.5326693321940783,1.0656518195159712,3.485191485643386,39.62910342946918,13.09361372205337,39.994425481375636,2310.2014024982063,2316.7444372447385,2446.650068371803,852.886347722391,2453.5795578927814,3020.904622344089,2975.8935385765476,3199.329934095908,4032.951163347828,3151.660336519586
