CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_eLT,HMS_eLT_uncern,HMS_evts_scaler,HMS_evts_scaler_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS4,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_eLT,SHMS_eLT_uncern,SHMS_evts_scaler,SHMS_evts_scaler_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,TLT,accp_edtm,charge,current,h_int_goodscin_evts,max_yield_HMS_notrack,max_yield_HMS_scaler,max_yield_HMS_track,max_yield_SHMS_notrack,max_yield_SHMS_scaler,max_yield_SHMS_track,p_int_goodscin_evts,rate_HMS,rate_SHMS,run number,sent_edtm,time,tot_events,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
0.9980573668242084,0.009685904001612887,81397,48085568.0,0.8966934224991095,0.00243577844430618,4908,70.05711955254797,47706051.0,0.9942,0.0001,1025,68593,641079024.0,0.8966934224991095,0.00243577844430618,663,25.748786379167466,640699507.0,0.9018,0.004,0.9978709781116525,808,40514.13007431588,69.16537638727424,2690.4166666666665,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,92.0,82091.27046329725,1094444.6272846486,12126,379517.0,585.757386,150001,0.019279254112939865,0.0001442090861661984,0.019279254112939865,0.10425720702853737,3.949519082130766e-05,0.10425720702853737,1.0,1.0,1.0,1.0,1.0,1.0,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794
0.9980573668242084,0.009685904001612887,81397,48085568.0,0.8966934224991095,0.00243577844430618,4908,70.05711955254797,47706051.0,0.9942,0.0001,1025,68593,641079024.0,0.8966934224991095,0.00243577844430618,663,25.748786379167466,640699507.0,0.9018,0.004,0.9978709781116525,808,40514.13007431588,69.16537638727424,2690.4166666666665,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,92.0,82091.27046329725,1094444.6272846486,12126,379517.0,585.757386,150001,0.019279254112939865,0.0001442090861661984,0.019279254112939865,0.10425720702853737,3.949519082130766e-05,0.10425720702853737,1.0,1.0,1.0,1.0,1.0,1.0,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794
0.9980573668242084,0.009685904001612887,81397,48085568.0,0.8966934224991095,0.00243577844430618,4908,70.05711955254797,47706051.0,0.9942,0.0001,1025,68593,641079024.0,0.8966934224991095,0.00243577844430618,663,25.748786379167466,640699507.0,0.9018,0.004,0.9978709781116525,808,40514.13007431588,69.16537638727424,2690.4166666666665,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,92.0,82091.27046329725,1094444.6272846486,12126,379517.0,585.757386,150001,0.019279254112939865,0.0001442090861661984,0.019279254112939865,0.10425720702853737,3.949519082130766e-05,0.10425720702853737,1.0,1.0,1.0,1.0,1.0,1.0,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794
0.9980438656111326,0.010759129469416087,80572,39431292.0,0.9199891770607962,0.0022394464454183333,4335,65.84071688552609,39036853.0,0.995,0.0001,1025,69421,536160552.0,0.9199891770607962,0.0022394464454183333,639,25.27844931952908,535766113.0,0.9253,0.0039,0.9975408111266888,970,32891.60966340718,54.20107283277681,2480.0,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,52.66666666666667,64977.61439630009,883522.4978771531,12128,394439.0,606.844255,150001,0.02008048322256247,0.00015925002028672203,0.02008048322256247,0.1377945636523876,4.3186953711306193e-05,0.1377945636523876,1.1354274814237968,0.9824034124742163,1.1348747253782163,0.7053637143299669,1.003943755083543,0.6874494732332911,0.07554694789757782,1292.5796781488257,0.0759648701693336,0.0016051662956076528,17740.169524028675,0.0017347522918055255
0.9971520581834988,0.0066701593476297,54458,27521925.0,0.9429446215282918,0.0020582601859003885,3146,56.08921464952064,27145534.0,0.9959,0.0002,513,95537,381341765.0,0.9429446215282918,0.0020582601859003885,420,20.4939015319192,380965374.0,0.9323,0.0036,0.99752916515007,930,22732.429846934967,39.25623619193998,1615.5,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,35.0,47527.13174665444,658532.4357092296,12129,376391.0,579.0781809999999,150001,0.024879779028735862,0.00019061654630174552,0.024879779028735862,0.16903085094570333,5.1208589516128847e-05,0.16903085094570333,1.071130019055992,0.9652448449600014,1.0686977434303522,0.6782497858127593,1.0086574118454097,0.6560609855689654,0.07126884373071737,1270.0036005483207,0.07153519548414537,0.001543464278175867,17823.46210850881,0.0016555446510520936
0.9962023009433996,0.011016830259276123,78409,17713697.0,0.9651685318606144,0.0017840957898976593,2470,49.69909455915671,17516480.0,0.9962,0.0001,513,71585,251629130.0,0.9651685318606144,0.0017840957898976593,477,21.840329667841555,251431913.0,0.9587,0.0032,0.9950967715764868,967,14571.128250205149,24.379701386983562,1510.5,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,32.666666666666664,29637.69420624147,421013.59238122805,12130,197217.0,597.6745990000002,150001,0.02572999105304042,0.00023759942986294663,0.02572999105304042,0.1749635530559413,6.304048445563465e-05,0.1749635530559413,1.563948638728371,0.950244798854919,1.5622510251639528,0.990009599351994,1.0156127435694158,0.9312513369100117,0.1040590863419485,1250.2675587954793,0.10457206742262865,0.002252922866492203,17946.366168875673,0.0023499769129990645
0.996209543358372,0.015856059293687073,78062,8512609.0,0.9835374489269272,0.0014702039496142705,1291,35.930488446443356,8317971.0,0.9973,0.0002,513,71932,121947398.0,0.9835374489269272,0.0014702039496142705,316,17.776388834631177,121752760.0,0.967,0.0044,0.9896782745404289,2009,6845.090736891391,11.604624591804507,787.6666666666667,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,11.0,14431.60296026676,206739.95833399944,12131,194638.0,589.8588689999998,150001,0.03563106197171692,0.00034274304995507844,0.03563106197171692,0.30151134457776363,9.05552702305747e-05,0.30151134457776363,1.7360212531078956,0.9426036837672278,1.7417207499454308,0.7135304668268186,1.027329180442602,0.6654206566540074,0.1155081317858978,1240.2138986032055,0.11658519454360444,0.0016237510279750787,18153.40124957161,0.0016791634208635769
0.9962018350921948,0.013249686843443978,78156,12241319.0,0.9751695181524588,0.0016501471211080832,1884,43.4050688284214,12053186.0,0.9969,0.0001,513,71840,175149702.0,0.9751695181524588,0.0016501471211080832,436,20.8806130178211,174961569.0,0.9626,0.0038,0.9930262101810953,1312,9974.82017105585,17.49528696281899,1166.5,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,32.0,21470.601478095487,307202.9615966371,12132,188133.0,570.143273,150001,0.029279093626983395,0.0002858155757036653,0.029279093626983395,0.1767766952966369,7.556058273813467e-05,0.1767766952966369,1.764309647384034,0.9453701105725846,1.7648284038109856,1.4196368847559846,1.0217902440071636,1.3299693981642915,0.11739033199986981,1243.8537750778653,0.11813194669744218,0.003230607462671036,18055.525575909673,0.003356126597414332
0.996196623916827,0.019202469372027544,78211,5845541.0,0.9891099226826784,0.001315361372681199,867,29.44486372867091,5647553.0,0.9975,0.0002,513,71780,83373351.0,0.9891099226826784,0.001315361372681199,217,14.730919862656233,83175363.0,0.963,0.0061,0.9855496292704609,2861,4611.210422637976,7.685219312763775,533.3333333333333,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,14.666666666666668,9742.401770737724,138953.2093632972,12133,197988.0,600.0102580000001,150001,0.04330127018922193,0.0004136067754838808,0.04330127018922193,0.26111648393354675,0.00010951821867577355,0.26111648393354675,1.7449428177892836,0.9446877611511447,1.757630207555315,1.4181790475126124,1.035957065739448,1.3280517809417176,0.11610173815281832,1242.9559860592701,0.11765012255263785,0.0032272899242720477,18305.860136859756,0.003351287564145429
0.9925658466768438,0.010455078457299552,76569,9465025.0,0.9834721870897613,0.0014310296371046346,1349,36.728735344413906,9352788.0,0.9971,0.0001,257,73426,137092485.0,0.9834721870897613,0.0014310296371046346,366,19.131126469708992,136980248.0,0.9721,0.0027,0.9912417473738606,983,7664.3259649418005,11.606722312720674,808.6666666666665,0.06653612769953736,1315.732072727048,0.06693678911918408,0.002275657597630208,17670.481472891308,0.002523461518773794,18.0,14333.669700437018,207610.48157845504,12140,112237.0,660.3350849999998,150001,0.035165373060579,0.00032504172737074727,0.035165373060579,0.2357022603955158,8.54069426750844e-05,0.2357022603955158,1.5976392639557815,0.9501195448334594,1.594822660981156,1.041146961620505,1.0361298563643537,0.9658536467332284,0.10630073008435675,1250.102758062207,0.10675230814059164,0.002369293993461308,18308.913430395845,0.00243729451029864
