rate_HMS,yieldRel_HMS_notrack,uncern_yieldRel_HMS_notrack
121323.101748124,0.889805914542285,0.008036059374507
92169.9942333157,0.993024532917682,0.008635280818654
61246.6964542334,0.986854790845324,0.013597637657429
38501.2134424313,0.999566431687152,0.012325039562694
23291.0923093448,0.993932590985076,0.011696797997631
12515.7470000542,0.984721558181784,0.008519997941676
4039.79589241382,1,0.013099822168368
3928.28345373899,0.97266455487145,0.013768250883133
